Time,,,,Ambient Temp [C],Therm1 [volts],Battery Raw Reading,Flag,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32
8.4,0,0,0,34.6,1.210327,4095,0,5.87636634,2.8064489,5.49181039,4.9113357,0.70557158,0.3525995,4.50154601,2.49536462,1.63833718,1.84388947,1.33541453,0.55852907,0.75588388,0.52083138,1.25595478,1.18194203,0.81601109,0.78599776,0.7528164,0.91213969,0.51555288,0.59571862,0.76927268,2.19254592,0.57858977,2.01239342,0.27885782,0.90351753,1.04274335,2.81669378,0.46240347,0.47907721
9,128,0,0,34.6,1.210938,4095,1,5.87674729,2.80654732,5.49142485,4.91182676,0.70557868,0.35260623,4.50148406,2.49521772,1.63842346,1.84384647,1.33535487,0.55853341,0.75589645,0.52081891,1.25591039,1.18190169,0.81601455,0.78595297,0.75280669,0.91213548,0.51554146,0.59571353,0.76932176,2.1924236,0.57858034,2.01230591,0.27886433,0.90352276,1.04270682,2.816719,0.46244142,0.47907663
9.5,128,0,0,34.6,1.212158,4095,1,5.8766591,2.80628873,5.49202477,4.91189106,0.70562247,0.35262075,4.50166993,2.49533297,1.63840908,1.84381766,1.33543318,0.55850943,0.75589052,0.52082535,1.25592691,1.18184057,0.81600887,0.78598735,0.75281924,0.91213811,0.51555869,0.59571968,0.7693287,2.19244816,0.57857761,2.01222129,0.27885498,0.90348956,1.04271966,2.8169364,0.46240193,0.47906317
10.1,128,0,0,34.6,1.212158,4095,1,5.87630109,2.80638646,5.49164721,4.91104301,0.70554131,0.35258586,4.50149863,2.49533356,1.63823054,1.84377733,1.33544064,0.5585332,0.75588151,0.52082052,1.25590099,1.18184181,0.81598096,0.78592102,0.75279296,0.91208869,0.51552503,0.59570482,0.76916089,2.19249782,0.57857174,2.01197946,0.2788508,0.90337949,1.04256216,2.8164948,0.4621687,0.47904347
10.6,128,0,0,34.6,1.209717,4095,1,5.87561512,2.80632267,5.4906075,4.91050556,0.70518257,0.3525345,4.50144275,2.49524221,1.63800729,1.84374852,1.33515385,0.55848834,0.75584023,0.52078915,1.25583523,1.18179682,0.81595553,0.78587503,0.75277071,0.91202454,0.5155072,0.59568274,0.76898975,2.19239903,0.57856943,2.01207465,0.27884947,0.90332564,1.04261209,2.81641644,0.46207953,0.47902807
11.2,128,0,0,34.6,1.211548,4095,1,5.8754723,2.80601389,5.49030524,4.91109088,0.70509181,0.35252387,4.50120465,2.49538731,1.63798452,1.84378797,1.33502369,0.55847904,0.75585304,0.52079779,1.25580413,1.18176734,0.8159622,0.78585421,0.75279273,0.91200509,0.51551181,0.59567425,0.76898831,2.1924696,0.57856356,2.01196311,0.27884312,0.90333035,1.04257928,2.81636806,0.462052,0.47903177
11.7,128,0,0,34.6,1.211548,4095,1,5.87620409,2.80602746,5.49035642,4.91097326,0.70507943,0.3525198,4.50142453,2.49531804,1.63807478,1.84377113,1.3349498,0.55847532,0.75586324,0.52080403,1.25582551,1.18172111,0.81594689,0.78588786,0.75279415,0.91200535,0.51551141,0.59568062,0.76897275,2.19246228,0.57856356,2.01193956,0.27884896,0.90331728,1.04257015,2.81655954,0.46203005,0.47904367
12.3,128,0,0,34.6,1.211548,4095,1,5.8760154,2.80603764,5.49072745,4.91041668,0.70508837,0.35250776,4.50154601,2.49535626,1.63794379,1.84376226,1.33500437,0.55847718,0.75584853,0.52080725,1.25580866,1.18178068,0.81596639,0.78585227,0.75279415,0.91198642,0.5155068,0.59570652,0.76895815,2.19235094,0.57855559,2.01195638,0.27884512,0.90334446,1.04259953,2.81669515,0.46203524,0.47902748
12.9,128,0,0,34.6,1.210938,4095,1,5.87605243,2.80600371,5.49115931,4.91113738,0.70508035,0.35250209,4.50123138,2.49544762,1.63804363,1.84374675,1.33504606,0.55850075,0.75583572,0.52080705,1.25579182,1.18183777,0.81596343,0.78584041,0.7528022,0.91198117,0.51551602,0.5957044,0.76896653,2.19237132,0.57856188,2.01189725,0.27885782,0.90334655,1.0425904,2.81675784,0.46202157,0.47902592
13.4,128,0,0,34.6,1.210327,4095,1,5.87590607,2.80601321,5.49097377,4.91033874,0.70513856,0.35249731,4.50140145,2.49532879,1.63798253,1.84381279,1.3349881,0.55851439,0.7558343,0.52081368,1.25578339,1.18179495,0.81596763,0.78585469,0.75280598,0.91197722,0.51551381,0.59572053,0.76900531,2.1923478,0.57856943,2.01185831,0.27884746,0.90335414,1.04255502,2.81659634,0.46200193,0.47902943
14,128,0,0,34.6,1.208496,4095,1,5.8760683,2.80610889,5.49127288,4.91144102,0.70510074,0.35250315,4.50133828,2.49539029,1.63810034,1.84376005,1.33494031,0.55849413,0.7558241,0.52081831,1.25584171,1.18181698,0.81596392,0.78584235,0.75279486,0.91195987,0.51552243,0.59570546,0.76899549,2.19255585,0.57857216,2.01203523,0.27884796,0.90335021,1.04251936,2.81669242,0.46200463,0.47902027
14.5,128,0,0,34.6,1.212769,4095,1,5.87586904,2.80632199,5.49108253,4.91099378,0.7050957,0.35247907,4.50137837,2.49551928,1.63812829,1.84372769,1.33504097,0.55849517,0.75585399,0.52078693,1.25580218,1.18180954,0.81596392,0.78585953,0.75282421,0.91198905,0.51553525,0.59568508,0.76899525,2.19255062,0.57856104,2.01205109,0.27884495,0.90334472,1.04254989,2.81651388,0.46201348,0.47902105
15.1,128,0,0,34.6,1.212158,4095,1,5.87613708,2.80622833,5.49091618,4.9105042,0.70511335,0.3524927,4.50126174,2.49537536,1.63808476,1.84378221,1.33497319,0.55850819,0.75583382,0.52081529,1.25582194,1.18175834,0.81595825,0.78585082,0.75283984,0.91195304,0.51551582,0.59567807,0.76900411,2.19248475,0.57854993,2.0119785,0.27884262,0.90330577,1.04259525,2.81637351,0.46200174,0.47902904
15.6,128,0,0,34.6,1.21521,4095,1,5.87625347,2.80615368,5.49103295,4.91054932,0.70510785,0.3524773,4.501512,2.49541418,1.63808636,1.84368515,1.33504436,0.55850674,0.75581793,0.52080162,1.25580186,1.18174531,0.8159622,0.78582056,0.75284789,0.91193806,0.51551682,0.59570312,0.76900028,2.19259349,0.57854741,2.01196359,0.2788513,0.90332355,1.04257699,2.81637896,0.46199789,0.47902534
16.2,128,0,0,34.6,1.211548,4095,1,5.87560807,2.80608514,5.49126328,4.91070248,0.70505812,0.35246649,4.50116092,2.49563215,1.63795537,1.84369002,1.33496946,0.55849434,0.75583596,0.5207986,1.2558294,1.18180768,0.81598887,0.78582734,0.75282611,0.91196092,0.51551782,0.59568529,0.76896821,2.19236819,0.57853567,2.01207994,0.27884429,0.90334054,1.04251251,2.81633808,0.46198884,0.47902768
16.7,128,0,0,34.6,1.212769,4095,1,5.8756786,2.80607429,5.49151283,4.91134117,0.70507164,0.35246561,4.5008949,2.49548644,1.63816024,1.84367495,1.33493692,0.55847098,0.75580939,0.52078734,1.25577659,1.18172763,0.81596318,0.78583218,0.75279604,0.91192649,0.51551161,0.59568465,0.76898448,2.19246907,0.57854678,2.01221792,0.27884111,0.90330394,1.04253248,2.8164287,0.4619977,0.47903762
17.3,128,0,0,34.6,1.211548,4095,1,5.87552872,2.80613943,5.49122649,4.91106216,0.70510189,0.35246331,4.50075644,2.49560468,1.63815226,1.84377201,1.33498742,0.55846788,0.75583928,0.52079075,1.25582551,1.18174996,0.81596886,0.78583049,0.75280196,0.91191676,0.51551822,0.595694,0.76897658,2.19240687,0.57854951,2.01197417,0.27885114,0.90330499,1.04250937,2.81618273,0.46196227,0.47904016
17.9,128,0,0,34.6,1.211548,4095,1,5.87600129,2.80617404,5.49110652,4.91188558,0.70509341,0.3524695,4.50104917,2.49546195,1.63810992,1.84374409,1.33497759,0.55847739,0.75582908,0.52079779,1.2558213,1.18176393,0.81595207,0.78582734,0.75282019,0.9119462,0.51551061,0.59569421,0.7689481,2.19248266,0.57856335,2.01212369,0.27884729,0.90330028,1.04250253,2.81640145,0.46192376,0.4790386
18.4,128,0,0,34.6,1.212158,4095,1,5.87570681,2.80648555,5.49046037,4.91161473,0.70510968,0.35245852,4.50119858,2.49535446,1.63805241,1.84374321,1.33502945,0.5584902,0.75581817,0.52079719,1.25582972,1.18180178,0.81595825,0.78579878,0.75281901,0.91197827,0.51552083,0.59567956,0.76894236,2.19251716,0.57855412,2.01220254,0.27884462,0.90328669,1.04250138,2.81623178,0.46193492,0.47902397
19,128,0,0,34.6,1.212769,4095,1,5.87596602,2.80634167,5.49151763,4.91123996,0.70506407,0.3524394,4.50103337,2.49550554,1.63803085,1.84375783,1.33496031,0.55849599,0.75584663,0.52077527,1.25582389,1.18179744,0.81596837,0.7858271,0.75281806,0.91194174,0.51552463,0.59568805,0.76892967,2.19250514,0.57855475,2.01220638,0.27884379,0.90328695,1.04244318,2.81621611,0.46193223,0.47903158
19.6,128,0,0,34.6,1.212158,4095,1,5.87569094,2.80645773,5.49155282,4.91134117,0.7050847,0.35244099,4.50097871,2.49546374,1.63800729,1.84372149,1.33499318,0.55851046,0.75583264,0.5207994,1.2558443,1.18180147,0.8159701,0.78579708,0.75281474,0.91191755,0.51551882,0.59568593,0.768928,2.19247378,0.57853986,2.01202417,0.27884412,0.90332486,1.04249397,2.81644983,0.46191355,0.47902553
20.1,128,0,0,34.6,1.213989,4095,1,5.87598366,2.80635999,5.49139125,4.91136306,0.70508012,0.35244772,4.50147069,2.49531207,1.63791384,1.843737,1.33490472,0.5585053,0.75587083,0.52079075,1.25580931,1.18177634,0.81593948,0.78581959,0.75282374,0.91192701,0.51552664,0.59567998,0.76894236,2.19253703,0.57854175,2.01208763,0.27885448,0.90328826,1.0425031,2.81631219,0.46188679,0.47902163
20.6,128,0,0,34.6,1.209106,4095,1,5.87635752,2.80635999,5.49150963,4.9116845,0.70506614,0.35244276,4.50152293,2.49539029,1.63805161,1.84366742,1.33494472,0.55847863,0.75584592,0.52077969,1.2558038,1.18181326,0.81593133,0.78581935,0.75282658,0.91189363,0.51552183,0.59567468,0.76892417,2.19253598,0.57854343,2.01200301,0.27884295,0.90327336,1.04251651,2.81643756,0.46190142,0.47903275
21.2,128,0,0,34.6,1.213379,4095,1,5.87624818,2.80660026,5.49124409,4.91201965,0.70504436,0.35242222,4.50152172,2.49532282,1.63780363,1.84367407,1.3349759,0.55848049,0.75585731,0.52077346,1.25578372,1.18179185,0.81596195,0.78581524,0.75281356,0.91191098,0.51552844,0.59569867,0.76891579,2.19258669,0.57854259,2.01197128,0.27883543,0.90330081,1.04252678,2.8164655,0.46188563,0.47903704
21.8,128,0,0,34.6,1.211548,4095,1,5.87661148,2.80622155,5.49111132,4.9121332,0.7050352,0.35241266,4.500986,2.49538134,1.6379374,1.84364349,1.33494709,0.55848256,0.75582742,0.52079075,1.25580477,1.18183405,0.81594343,0.78579055,0.75281072,0.91191571,0.51552023,0.59569124,0.76892943,2.19244555,0.57853063,2.01207657,0.27884262,0.9032914,1.042472,2.8165425,0.46187677,0.47902924
22.3,128,0,0,34.6,1.211548,4095,1,5.87624289,2.8063342,5.49132567,4.91144923,0.70503474,0.35240841,4.50103459,2.49536163,1.63790545,1.8437308,1.33493319,0.5585084,0.75581888,0.52078532,1.25579927,1.18179557,0.81594392,0.7857845,0.75282682,0.91192833,0.51552343,0.59569272,0.76893279,2.19240164,0.57852623,2.01220061,0.27884211,0.90330865,1.04248769,2.81644369,0.46186773,0.47904055
22.9,128,0,0,34.6,1.212158,4095,1,5.87570329,2.80644076,5.49090979,4.91180077,0.70504941,0.35242098,4.50111112,2.49522728,1.6378795,1.8437401,1.33508029,0.55850261,0.75582955,0.5207803,1.2557983,1.18176734,0.81595034,0.78581984,0.75283818,0.91193832,0.51553345,0.59568572,0.76895696,2.19246175,0.57853378,2.0119559,0.27884412,0.90328695,1.04246658,2.81629379,0.46186811,0.47903489
23.4,128,0,0,34.6,1.210327,4095,1,5.87586199,2.80652967,5.49110652,4.91121534,0.70504161,0.35241372,4.50094106,2.49526072,1.6378168,1.84366964,1.33499657,0.55849393,0.75582552,0.52082575,1.2558038,1.18176734,0.81594269,0.78581088,0.75284813,0.91189679,0.51551241,0.59568104,0.76893159,2.19236819,0.5785342,2.01194388,0.27884546,0.90326342,1.04246087,2.81655,0.46186002,0.4790269
24,128,0,0,34.6,1.210938,4095,1,5.87616177,2.80627312,5.49089859,4.91157507,0.70504047,0.35240681,4.50131641,2.49539567,1.63786193,1.84372725,1.33494844,0.55850364,0.75581627,0.52081569,1.25586924,1.18178751,0.81593602,0.78579757,0.7528119,0.91193385,0.51551822,0.59568656,0.76890789,2.19232533,0.5785516,2.0119934,0.27884763,0.90326055,1.04245431,2.81618886,0.46185444,0.47904035
24.6,128,0,0,34.6,1.212158,4095,1,5.87586728,2.80622765,5.4911833,4.91082283,0.70503932,0.35239513,4.50079044,2.49533595,1.63792542,1.84368559,1.33498573,0.55851005,0.7558082,0.52081187,1.25578858,1.18178347,0.81594689,0.78580725,0.75283061,0.91191624,0.51553024,0.59569272,0.76888229,2.1923708,0.57853839,2.0119434,0.27883994,0.90326708,1.04245459,2.81625631,0.46186022,0.47903606
25.2,128,0,0,34.6,1.210327,4095,1,5.87581085,2.80613604,5.49082022,4.91142597,0.70502557,0.35240008,4.50079652,2.49528162,1.637937,1.84367673,1.33499013,0.55851108,0.75584568,0.52078894,1.25583523,1.18176144,0.81593923,0.78581064,0.75279533,0.91191913,0.51551622,0.59569421,0.76891651,2.19238335,0.57853609,2.01209436,0.27884546,0.90325375,1.04247,2.81625836,0.4618477,0.47904796
25.7,128,0,0,34.6,1.213379,4095,1,5.87503329,2.80619033,5.49133846,4.91196493,0.70502191,0.35240327,4.50061312,2.49544225,1.6379997,1.84364748,1.33492608,0.55852597,0.75583335,0.52080061,1.25584106,1.18176889,0.81591898,0.78578909,0.75280764,0.91195356,0.51552804,0.59569017,0.76890909,2.19242569,0.57852581,2.01222898,0.27884078,0.90327885,1.04244461,2.81642257,0.46182537,0.47904055
26.2,128,0,0,34.6,1.210938,4095,1,5.87525896,2.80611025,5.49101695,4.91166261,0.70502809,0.35239052,4.50104917,2.49527146,1.63796376,1.84365279,1.33491591,0.55849682,0.75586893,0.52078532,1.25586179,1.18174562,0.81591898,0.78583678,0.75281143,0.91194752,0.51552263,0.59568572,0.76893039,2.19248528,0.57855035,2.01231649,0.27883927,0.90329767,1.04248427,2.81622701,0.4618271,0.47902924
26.8,128,0,0,34.6,1.211548,4095,1,5.87557457,2.80603561,5.49077064,4.911162,0.70500174,0.35239619,4.50088761,2.49542314,1.63794019,1.84366609,1.33493862,0.55849062,0.75583098,0.520799,1.25584138,1.18180706,0.81593528,0.78582322,0.75279699,0.91193543,0.51552563,0.59567276,0.76889138,2.19250985,0.57856125,2.01211071,0.27884128,0.90328774,1.04249739,2.81639327,0.4618194,0.47903392
27.3,128,0,0,34.6,1.210938,4095,1,5.87527483,2.80603221,5.49075944,4.91161337,0.70504551,0.35237795,4.50095442,2.49540821,1.63795138,1.84367185,1.33495895,0.55847656,0.75582742,0.52079478,1.25583004,1.18173352,0.81591305,0.78581935,0.75281332,0.91192465,0.51552363,0.5956993,0.76890263,2.1924513,0.5785472,2.01219292,0.27883794,0.90330133,1.0425108,2.81649957,0.46181362,0.47903509
27.9,128,0,0,34.6,1.210938,4095,1,5.87553225,2.80592296,5.49062989,4.91156276,0.70504299,0.35236414,4.50111476,2.4954106,1.637937,1.84368116,1.33496065,0.55848648,0.75583453,0.52079236,1.25584689,1.18176051,0.8159054,0.78582879,0.75282256,0.91191282,0.51552523,0.59569782,0.76892082,2.19244973,0.57854951,2.01217225,0.27883476,0.90328878,1.04249882,2.81639736,0.46180765,0.47904562
28.5,128,0,0,34.6,1.210327,4095,1,5.8755728,2.80622698,5.49071466,4.91177204,0.70501709,0.35237175,4.50085968,2.49526131,1.63798412,1.84366786,1.33492472,0.55847181,0.75582172,0.52080021,1.25579991,1.18175214,0.8159333,0.78579321,0.75283534,0.91191545,0.51553385,0.59569824,0.76892584,2.19250776,0.57855098,2.01216888,0.27883643,0.90329898,1.04252278,2.81620044,0.46178917,0.47903548
29,128,0,0,34.6,1.212769,4095,1,5.87503505,2.80614147,5.49095777,4.91198545,0.70502443,0.35237494,4.50098843,2.49539925,1.63799251,1.84363329,1.33485287,0.5584902,0.75581674,0.5207992,1.25583264,1.18174903,0.81594269,0.78578764,0.75281451,0.91190704,0.51552624,0.59568656,0.76892201,2.19252867,0.57853797,2.01227129,0.2788376,0.90330865,1.04250481,2.8161255,0.46180092,0.47904328
29.6,128,0,0,34.6,1.209717,4095,1,5.87540354,2.80623105,5.49082662,4.91163252,0.70499784,0.35235705,4.50058397,2.49538372,1.63798133,1.8436364,1.33493082,0.55849475,0.7558063,0.52079478,1.25578339,1.18175431,0.81591281,0.78578062,0.75280433,0.91194305,0.51551782,0.59568062,0.76889162,2.1926144,0.57852455,2.01198811,0.2788356,0.90327911,1.04247029,2.81618613,0.46179553,0.47904191
30.2,128,0,0,34.6,1.209106,4095,1,5.87545467,2.80624326,5.49089379,4.91136853,0.70500678,0.3523505,4.50071514,2.49544941,1.6380636,1.84362931,1.33487761,0.55849806,0.75584141,0.52081006,1.25577886,1.18165689,0.81592417,0.78581136,0.75284907,0.91190835,0.51551902,0.59570461,0.76888181,2.19269386,0.57853273,2.01190975,0.27883577,0.90325872,1.04250994,2.81591974,0.46176491,0.47904562
30.7,128,0,0,34.6,1.213379,4095,1,5.87517257,2.80635253,5.49085221,4.91159558,0.7049889,0.35235139,4.5008366,2.49545061,1.63789188,1.84360759,1.3348627,0.55848586,0.75580963,0.52079196,1.25579927,1.18171677,0.81592664,0.78579006,0.75281072,0.91186866,0.51552584,0.59571714,0.76888994,2.19253076,0.57854909,2.01197513,0.27883326,0.90326395,1.04249454,2.81593678,0.46176549,0.47904035
31.2,128,0,0,34.6,1.212769,4095,1,5.87560278,2.80603832,5.49134486,4.91203333,0.70495957,0.35234926,4.50104795,2.49528102,1.63801288,1.84369268,1.33480373,0.55849599,0.75581817,0.52080644,1.25579668,1.18172142,0.81592836,0.78575714,0.75279746,0.91187208,0.51552423,0.59569336,0.76891627,2.19256735,0.57855035,2.01198234,0.27883309,0.90327153,1.04253705,2.81612481,0.46176857,0.47903743
31.8,128,0,0,34.6,1.209106,4095,1,5.87563099,2.80611229,5.49058991,4.91181582,0.70497263,0.35232429,4.50084024,2.49542433,1.63805082,1.84361823,1.3348322,0.55847822,0.75581603,0.52079277,1.25580542,1.18173414,0.81592367,0.78577578,0.75280243,0.9118797,0.51552403,0.59568975,0.76889234,2.19259976,0.5785407,2.01219677,0.27883476,0.9032731,1.04255074,2.81607508,0.46175201,0.47903743
32.4,128,0,0,34.6,1.212158,4095,1,5.87504916,2.80598132,5.49063629,4.91134938,0.70495636,0.35233155,4.50045887,2.49530192,1.63813868,1.84366299,1.33483762,0.55849579,0.75581959,0.52077205,1.25581223,1.18171987,0.81591429,0.78575569,0.75279864,0.91187786,0.51552063,0.59568784,0.76891268,2.19256317,0.57854762,2.01202801,0.27882992,0.90325166,1.04244546,2.81593541,0.46175972,0.47903353
32.9,128,0,0,34.6,1.213379,4095,1,5.87546349,2.80609736,5.49130647,4.91220023,0.70496553,0.35234448,4.50086454,2.49546733,1.63801567,1.84365058,1.33485117,0.55847449,0.7558165,0.5207807,1.25583685,1.18172514,0.81591528,0.78575037,0.75279888,0.91187839,0.51552824,0.5956923,0.76889066,2.19246437,0.57854007,2.01213571,0.27882842,0.90328146,1.04249625,2.81610301,0.46174797,0.4790269
33.5,128,0,0,34.6,1.208496,4095,1,5.87610181,2.80586325,5.49116091,4.9118637,0.70497195,0.35233704,4.50059004,2.49547927,1.63796975,1.84359828,1.33487185,0.55849269,0.75579658,0.52077668,1.25581514,1.18177106,0.81591528,0.78577336,0.75278941,0.91185473,0.5155078,0.59567871,0.76890239,2.19251821,0.57854762,2.01209724,0.27883827,0.90326264,1.04248227,2.81610506,0.46174297,0.47903314
34,128,0,0,34.6,1.210938,4095,1,5.87635928,2.80614079,5.49081062,4.91195535,0.70493688,0.35233067,4.50082202,2.49543329,1.63802566,1.84363285,1.33478441,0.5584902,0.75580441,0.52079981,1.25582842,1.18175307,0.8159133,0.785754,0.75279415,0.9118684,0.51550981,0.59567871,0.7689,2.19251926,0.57855056,2.01194436,0.27883126,0.90321663,1.0425282,2.81609688,0.46174393,0.47903216
34.6,128,0,0,34.6,1.211548,4095,1,5.87556399,2.80609261,5.49115291,4.91156002,0.70493459,0.35234767,4.50072486,2.49527982,1.6379394,1.84356904,1.33482745,0.55847429,0.75581556,0.52080845,1.2558213,1.18173724,0.81591182,0.78573899,0.75282137,0.91189048,0.51551201,0.59567,0.76889688,2.19253076,0.57855706,2.0118636,0.2788234,0.90327519,1.04245459,2.81619158,0.46173796,0.47904523
35.2,128,0,0,34.6,1.212158,4095,1,5.87617411,2.80631045,5.49098336,4.91177888,0.70495315,0.35233049,4.50051474,2.49546135,1.63789787,1.84358543,1.33486575,0.55850798,0.75582338,0.52081388,1.25579765,1.18173786,0.81590441,0.78573439,0.75279675,0.91186945,0.5155066,0.5956613,0.76891148,2.19248894,0.57855706,2.01197657,0.27882474,0.90330708,1.04247143,2.81615343,0.46172737,0.47904991
