Time,,,,Ambient Temp [C],Therm1 [volts],Battery Raw Reading,Flag,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32
8.3,0,0,0,36,1.212158,4095,0,5.75814589,2.75642659,5.40420072,4.81763228,0.70852082,0.3489378,4.44923843,2.49853397,1.6216132,1.83647801,1.33145957,0.55931256,0.75555225,0.51843963,1.25654778,1.17727222,0.81337067,0.78787511,0.74390817,0.92576034,0.51494034,0.59689469,0.76369623,2.12816826,0.57736257,1.98419582,0.27803913,0.90851429,1.03280942,2.78747918,0.45872362,0.4786219
8.8,128,0,0,36,1.209106,4095,1,5.7583411,2.75636805,5.40353623,4.8178534,0.70852886,0.34895263,4.44899685,2.49840601,1.62151818,1.836531,1.33147783,0.55929767,0.75553138,0.51844304,1.25651861,1.17723508,0.81338447,0.78788432,0.74389617,0.92581206,0.51494715,0.59689235,0.76372389,2.12823323,0.57737283,1.98431349,0.27803229,0.90854471,1.0328341,2.7877493,0.45879565,0.47862327
9.4,128,0,0,36,1.209717,4095,1,5.75921456,2.75675191,5.40535955,4.81822241,0.70886638,0.34900226,4.4493389,2.49838807,1.62182347,1.83664009,1.33167437,0.55934917,0.75556624,0.51845468,1.25666414,1.17730626,0.8134392,0.7880094,0.74394512,0.92594891,0.51496657,0.596917,0.76387535,2.1282779,0.57736697,1.98415739,0.27802928,0.90848413,1.03275497,2.78774661,0.45869692,0.47858837
10,128,0,0,36,1.212158,4095,1,5.75804999,2.75650575,5.40339553,4.817924,0.70841607,0.34896447,4.44931857,2.49849391,1.62135585,1.83649082,1.33161754,0.55931256,0.75551549,0.51844163,1.2565413,1.17719548,0.81333467,0.78781112,0.74386369,0.92566434,0.51491971,0.59685984,0.76342079,2.12818907,0.57732527,1.9838016,0.2780216,0.90825281,1.03254653,2.78732426,0.45819702,0.47855172
10.5,128,0,0,36,1.209717,4095,1,5.75743189,2.75613257,5.40163253,4.81764693,0.70758131,0.34884968,4.44904109,2.49847417,1.62099956,1.836376,1.3308038,0.5592867,0.75546093,0.51842939,1.25636176,1.17710853,0.81327477,0.78769866,0.7438531,0.92548323,0.51490109,0.59683987,0.76319666,2.12817334,0.57732108,1.98357534,0.27802895,0.90818908,1.03251364,2.78726566,0.45792286,0.47853417
11.1,128,0,0,36,1.2146,4095,1,5.75816815,2.75622703,5.4019263,4.8173579,0.70726774,0.34878964,4.44908534,2.49853158,1.62075891,1.83632743,1.3304187,0.55926188,0.75542868,0.51840469,1.25627621,1.17704819,0.81324001,0.78764606,0.74385075,0.92539123,0.51490069,0.59684858,0.76308985,2.12810786,0.57731081,1.98346768,0.27801442,0.90816705,1.03243708,2.78732561,0.45775451,0.47854041
11.6,128,0,0,36,1.210938,4095,1,5.75790616,2.75599489,5.40163878,4.81691973,0.70713622,0.34874037,4.44870983,2.4982948,1.62075139,1.83625457,1.33022027,0.55926395,0.7554282,0.51841493,1.25632676,1.17700921,0.81322941,0.78759759,0.74382934,0.92536551,0.51489628,0.59683286,0.76300642,2.12815202,0.57733365,1.983554,0.27804214,0.90817125,1.03247763,2.78740643,0.45762822,0.47853963
12.2,128,0,0,36,1.212769,4095,1,5.75794383,2.756237,5.40154346,4.81741117,0.70703295,0.34872695,4.44895499,2.49839465,1.62074981,1.83626075,1.33019154,0.55925651,0.7554301,0.51841473,1.25635722,1.1770024,0.81322547,0.78753968,0.74387734,0.92535782,0.51488787,0.59682075,0.76299164,2.1281241,0.5773238,1.98363795,0.27801726,0.90807449,1.0324677,2.78715386,0.45754377,0.47852696
12.7,128,0,0,36,1.212769,4095,1,5.75736169,2.75614654,5.40165128,4.8172913,0.70698843,0.34870558,4.44901837,2.4982966,1.62053491,1.83624044,1.33003099,0.55925857,0.75544481,0.51840329,1.25626908,1.17700209,0.81322029,0.78750672,0.74384887,0.92531858,0.51488527,0.59681926,0.7629535,2.12800889,0.57732673,1.98353266,0.2780201,0.90806452,1.03239993,2.78709931,0.45746509,0.47852813
13.3,128,0,0,36,1.212158,4095,1,5.7575894,2.75602615,5.40121534,4.81763095,0.70693266,0.34868316,4.44897771,2.49840661,1.62076841,1.83620423,1.32999043,0.55927223,0.75542702,0.5184071,1.25628495,1.17700766,0.81321733,0.78753459,0.74384087,0.9253565,0.51488487,0.59680035,0.76295254,2.12806472,0.57732359,1.98350278,0.27801409,0.90804407,1.03243708,2.78707506,0.4574031,0.47853086
13.9,128,0,0,36,1.211548,4095,1,5.75757228,2.75612126,5.40119034,4.81747378,0.70693014,0.34866691,4.44883659,2.49841438,1.62069242,1.83624574,1.32992824,0.55924575,0.75543318,0.51841975,1.25632514,1.17695599,0.81320969,0.78752853,0.74380416,0.92530559,0.51487826,0.59679865,0.76297328,2.12803071,0.57731877,1.98345819,0.27801693,0.90806295,1.03241298,2.78696664,0.45733172,0.47853144
14.4,128,0,0,36,1.212769,4095,1,5.75666666,2.75589313,5.40076539,4.81731661,0.70692325,0.34867133,4.44836904,2.49843531,1.62050286,1.8362475,1.32997252,0.55926023,0.75544575,0.51840409,1.25628495,1.17698724,0.81319194,0.78749969,0.74381781,0.92533131,0.51487345,0.59680587,0.76289796,2.12805406,0.57731165,1.98348807,0.27802494,0.90807265,1.03240504,2.78711009,0.45727531,0.47852657
15,128,0,0,36,1.210327,4095,1,5.75702614,2.75593436,5.40055918,4.8168092,0.70691362,0.34865385,4.4491571,2.49855609,1.6206291,1.83609782,1.3299982,0.55926188,0.75542607,0.5184061,1.25625838,1.17693124,0.81321068,0.78749266,0.74381592,0.92529234,0.51488006,0.59679567,0.76290511,2.12814491,0.57731186,1.98366926,0.27801259,0.90805168,1.03241156,2.78712423,0.45721832,0.4785217
15.6,128,0,0,36,1.212158,4095,1,5.75693541,2.7558918,5.40123721,4.81735257,0.70687828,0.34865897,4.44908415,2.49845504,1.6205733,1.83620732,1.32994413,0.55925216,0.75543698,0.51839827,1.25629014,1.17693,0.81318874,0.78748127,0.74381992,0.92527378,0.51488927,0.59682011,0.76286721,2.12822359,0.57732485,1.98352744,0.27802043,0.90803804,1.03245636,2.78711615,0.45715501,0.47851838
16.1,128,0,0,36,1.213379,4095,1,5.7567163,2.75605475,5.40141377,4.81787605,0.70685372,0.3486376,4.448894,2.4984371,1.62070746,1.8362007,1.32989276,0.55924058,0.75540994,0.51840168,1.25621237,1.1769826,0.81317124,0.78749969,0.74381804,0.92525681,0.51489027,0.59679206,0.76287126,2.1281307,0.57731081,1.98369108,0.27801726,0.90802834,1.03243084,2.78720235,0.4571364,0.47852014
16.6,128,0,0,36,1.212158,4095,1,5.75641846,2.75598691,5.40122315,4.81776948,0.70683628,0.34864643,4.44878876,2.49827687,1.62057726,1.83611106,1.3299012,0.55927926,0.75540069,0.51837698,1.25625968,1.1769894,0.81321931,0.787474,0.74380557,0.92526901,0.51488266,0.59679312,0.76285958,2.12811344,0.5773215,1.9835042,0.2780418,0.90803096,1.03236648,2.78709392,0.45708709,0.47852403
17.2,128,0,0,36,1.212769,4095,1,5.75689262,2.75584657,5.40047014,4.81785473,0.70685304,0.34860423,4.4493389,2.49839525,1.62054164,1.83610665,1.32973696,0.55923893,0.75541516,0.51838923,1.25623311,1.17696218,0.8132161,0.78745074,0.74385899,0.92529419,0.51488947,0.5968097,0.76286411,2.12814796,0.5773062,1.98336713,0.27801359,0.90801838,1.03238349,2.78695519,0.45707155,0.47853359
17.8,128,0,0,36,1.212769,4095,1,5.75719905,2.75594766,5.40042484,4.81688244,0.70685326,0.3486286,4.44870027,2.49845384,1.62055707,1.83612166,1.32974642,0.55923458,0.75541516,0.51839746,1.25624283,1.17696434,0.81320254,0.78747643,0.74381333,0.9252478,0.51488487,0.59680672,0.76287436,2.12806167,0.57730913,1.9835004,0.27801375,0.9080383,1.03238576,2.78714309,0.4570163,0.47852423
18.3,128,0,0,36,1.212158,4095,1,5.75722986,2.75570026,5.40036861,4.81747511,0.70683605,0.34863001,4.44888682,2.49838927,1.62055747,1.83612872,1.32985693,0.55922693,0.75539215,0.51839887,1.25623019,1.17696311,0.81320032,0.78746867,0.74384699,0.92523083,0.51488747,0.59680906,0.76285767,2.12811192,0.57731039,1.98354546,0.27801476,0.90800553,1.03239058,2.78683734,0.45699654,0.47852131
18.9,128,0,0,36,1.212158,4095,1,5.7571066,2.75586453,5.40078258,4.81800393,0.7068216,0.34861518,4.44892389,2.49851842,1.62055272,1.83599362,1.32981942,0.55925175,0.75540686,0.51838903,1.25623408,1.17699776,0.81319934,0.78747207,0.74382487,0.92527033,0.51488847,0.59678463,0.76287936,2.12812156,0.57732024,1.98352412,0.27800457,0.90805535,1.03237101,2.78727981,0.45694283,0.47851741
19.4,128,0,0,36,1.209717,4095,1,5.75716995,2.75591973,5.40042953,4.81755236,0.70682619,0.34861006,4.44886171,2.49845743,1.6206101,1.83616228,1.32971567,0.55925134,0.75539334,0.5184081,1.25625255,1.17693681,0.81318899,0.7874173,0.74381969,0.92523587,0.51488126,0.59680375,0.76282835,2.12800483,0.57731542,1.98355922,0.27800958,0.90799058,1.03237356,2.78678077,0.45690542,0.47850649
20,128,0,0,36,1.211548,4095,1,5.75724356,2.75600087,5.40041547,4.81794931,0.70681724,0.34861853,4.44850655,2.49848434,1.62055035,1.83606603,1.32977211,0.55925423,0.75538219,0.51840891,1.25627199,1.17692753,0.81320032,0.78746819,0.74380816,0.92526132,0.51489208,0.5967757,0.76284146,2.12816166,0.57732527,1.98341693,0.27801359,0.90799819,1.03237555,2.78696664,0.45686456,0.47850902
20.6,128,0,0,36,1.211548,4095,1,5.75687892,2.75580866,5.40058262,4.81758166,0.70680806,0.34859505,4.44865004,2.49851125,1.62054401,1.83613358,1.3297444,0.55923003,0.75539405,0.51839967,1.25632255,1.17695908,0.81320032,0.78747546,0.7437978,0.92523481,0.51487926,0.59679164,0.76280833,2.12808705,0.57733658,1.98353076,0.27802444,0.90802519,1.03236761,2.78676057,0.4568542,0.47851214
21.1,128,0,0,36,1.210327,4095,1,5.75746613,2.75593835,5.40063573,4.81796397,0.70681403,0.34856045,4.44865004,2.49853337,1.62043994,1.8360179,1.32970824,0.55924596,0.75537935,0.51840549,1.2562344,1.17694702,0.81319885,0.78745365,0.74383028,0.92526927,0.51488327,0.59679355,0.76281072,2.12812562,0.57731877,1.98349044,0.27800908,0.90797721,1.03233103,2.78689795,0.45680913,0.47851195
21.6,128,0,0,36,1.209106,4095,1,5.75780685,2.75603546,5.40051232,4.81759632,0.70677135,0.34859187,4.4489514,2.49850168,1.62045379,1.83617509,1.32972378,0.55926209,0.75540212,0.51840168,1.25628722,1.17695073,0.81320008,0.78748394,0.74380557,0.92527908,0.51487826,0.59678484,0.76280499,2.1281439,0.57732946,1.98347811,0.27801108,0.90800762,1.03240589,2.78703735,0.45680146,0.47851058
22.2,128,0,0,36,1.210938,4095,1,5.75715454,2.75581332,5.4000812,4.81698365,0.70675643,0.34857069,4.44856634,2.49858061,1.62042292,1.83615124,1.32979982,0.55925278,0.75538623,0.51840991,1.2562263,1.17697889,0.8131806,0.78745365,0.74384487,0.92525893,0.51487606,0.59680545,0.76278664,2.12815659,0.57732233,1.98341503,0.27801192,0.90798036,1.03238122,2.78701176,0.45681239,0.47852092
22.8,128,0,0,36,1.212769,4095,1,5.75716139,2.75597893,5.40051544,4.81739919,0.70675161,0.34858234,4.44892987,2.4984945,1.62035723,1.8362188,1.32973865,0.55924306,0.75538883,0.51838823,1.25619293,1.17695723,0.81319737,0.78747618,0.74382181,0.92522447,0.51486384,0.59677613,0.7627864,2.12813577,0.57733889,1.98345013,0.2780029,0.90801549,1.03241354,2.7868865,0.45674008,0.47850766
23.3,128,0,0,36,1.210938,4095,1,5.75714084,2.7559184,5.40008745,4.81722072,0.70677318,0.34857934,4.44843959,2.49825893,1.62051315,1.83610532,1.32969945,0.55922528,0.75536512,0.51838722,1.25620945,1.17699776,0.81317765,0.7874711,0.74381216,0.92525893,0.51487766,0.59678888,0.76280523,2.12814085,0.57733763,1.98356775,0.27799806,0.9079974,1.03235854,2.78715049,0.45671514,0.47852949
23.9,128,0,0,36,1.2146,4095,1,5.75723329,2.75591241,5.40026707,4.81725934,0.70670091,0.34857192,4.44866678,2.49822485,1.6204067,1.83624441,1.32979103,0.55925258,0.75536535,0.51840288,1.25623635,1.17700085,0.81317296,0.78746552,0.74380322,0.92520803,0.51486945,0.59676317,0.76280666,2.12812004,0.5773085,1.9835336,0.27799606,0.90797721,1.03236137,2.78689997,0.4566904,0.47851175
24.5,128,0,0,36,1.212158,4095,1,5.75707921,2.75597161,5.40026707,4.81678922,0.70676469,0.34856786,4.44843002,2.4982954,1.62050088,1.8362422,1.32978495,0.55923562,0.75540117,0.51839887,1.25619681,1.17692722,0.8131986,0.78748127,0.74381922,0.92523401,0.51486725,0.59678059,0.7627752,2.12807131,0.57733009,1.98347622,0.27799188,0.9079995,1.03236988,2.78682589,0.45665703,0.47850805
25,128,0,0,36,1.212158,4095,1,5.75717166,2.7560328,5.39987815,4.81708487,0.70670986,0.34857192,4.44862613,2.49838867,1.62049613,1.83624044,1.32970283,0.55923851,0.75539358,0.5184063,1.25622209,1.1769696,0.81318677,0.78746795,0.74383522,0.92522128,0.51486704,0.59678271,0.76277925,2.12818856,0.57732611,1.98358056,0.27799622,0.90800291,1.03231941,2.7870158,0.45663593,0.4785024
25.6,128,0,0,36,1.211548,4095,1,5.75715967,2.75588714,5.40026239,4.81731528,0.70672362,0.34856839,4.44889878,2.49826311,1.62038058,1.83627135,1.32958186,0.55924865,0.75538765,0.51839425,1.25622241,1.17699312,0.81318332,0.78748636,0.74383875,0.92521148,0.51486905,0.59677889,0.7627671,2.12814034,0.57733344,1.9834027,0.27801509,0.90799032,1.0323506,2.78701513,0.45661867,0.47851136
26.2,128,0,0,36,1.211548,4095,1,5.75724698,2.75607736,5.40025458,4.81701695,0.70670458,0.34854191,4.44853644,2.49837791,1.62038019,1.83621571,1.32954604,0.55924327,0.75540923,0.51841915,1.25621334,1.17699064,0.81316902,0.78743136,0.74382251,0.92522447,0.51487445,0.59677485,0.76276686,2.12815811,0.57732904,1.98348523,0.27800457,0.90798665,1.03239058,2.7870589,0.45660199,0.4785215
26.7,128,0,0,36,1.209717,4095,1,5.75752948,2.75581997,5.40079507,4.8167799,0.70674886,0.34855109,4.44838578,2.49829899,1.62040907,1.83615654,1.32953016,0.55923375,0.75539666,0.51838943,1.25622695,1.17693897,0.81315916,0.78746455,0.74384675,0.92518125,0.51487125,0.59679015,0.7627516,2.12815252,0.57731877,1.98357013,0.27801058,0.90797301,1.03234294,2.78702725,0.45657917,0.47849752
27.2,128,0,0,36,1.210938,4095,1,5.75691829,2.75560117,5.40021397,4.8176083,0.70672706,0.34854403,4.44858069,2.4984951,1.62041738,1.83613314,1.32960146,0.55923541,0.75541682,0.51841252,1.25617284,1.17696991,0.8131599,0.78741342,0.7438098,0.92519239,0.51486925,0.59678208,0.76275566,2.12820176,0.57731563,1.98357155,0.27800274,0.90798193,1.03241128,2.7868966,0.45656881,0.47851409
27.8,128,0,0,36,1.209106,4095,1,5.7571494,2.75582928,5.40020772,4.81711816,0.70670389,0.34856468,4.44833556,2.49828882,1.62035367,1.83603291,1.32970587,0.55921886,0.75540117,0.51841774,1.25619908,1.17696032,0.81316705,0.78744832,0.74382604,0.92519822,0.51487746,0.59676657,0.76275232,2.12820125,0.57732988,1.98353692,0.27800507,0.90797485,1.03239681,2.78708584,0.45652796,0.47850902
28.4,128,0,0,36,1.212158,4095,1,5.75676081,2.75578804,5.40046389,4.81715546,0.70667819,0.34855939,4.4485209,2.49833665,1.62033666,1.83609119,1.3297106,0.55924451,0.75539453,0.51840288,1.25618904,1.17703922,0.81315275,0.78744493,0.74382345,0.92521651,0.51487626,0.59677974,0.76274541,2.12821293,0.57731479,1.98353787,0.27800107,0.90793867,1.03240334,2.78697337,0.4564992,0.47850902
28.9,128,0,0,36,1.212769,4095,1,5.75671288,2.75570757,5.39985004,4.81733925,0.70669609,0.34855444,4.44858428,2.4983791,1.62031885,1.83617553,1.32961328,0.55924844,0.75537128,0.51841352,1.25616182,1.17694423,0.81317543,0.78741875,0.74380769,0.92519689,0.51488166,0.59675764,0.76277615,2.12811903,0.57731584,1.98346863,0.27800641,0.90795518,1.03243311,2.78706429,0.4564783,0.47851429
29.5,128,0,0,36,1.212769,4095,1,5.75641846,2.7556843,5.39982192,4.81686113,0.7067094,0.34854809,4.44874571,2.49854114,1.62037623,1.83613976,1.32950516,0.55924223,0.75535421,0.51837779,1.25624736,1.17695506,0.81316212,0.78744856,0.74381498,0.92522075,0.51488407,0.59676657,0.76273397,2.12814187,0.57730452,1.98339085,0.27799856,0.9079502,1.03237215,2.78678347,0.45647254,0.47851058
30,128,0,0,36,1.2146,4095,1,5.75680531,2.75563043,5.40024052,4.81725934,0.70669815,0.34852196,4.44865961,2.49843232,1.62042411,1.83613623,1.32959233,0.55926954,0.75534994,0.5183798,1.25618191,1.17697115,0.81316138,0.78741803,0.74380745,0.92522181,0.51487165,0.59677145,0.76274779,2.12812512,0.57732422,1.98333773,0.27802093,0.90796856,1.03242233,2.78698886,0.45644148,0.47849538
30.6,128,0,0,36,1.212769,4095,1,5.75666323,2.75547615,5.39990939,4.8170569,0.70673395,0.34854156,4.44902435,2.49839345,1.62050167,1.83615257,1.32958862,0.55926168,0.75534638,0.5183806,1.25620913,1.17697301,0.8131636,0.78741609,0.74380533,0.92519398,0.51486765,0.59677421,0.76275041,2.12821953,0.57732129,1.98342879,0.27800975,0.90797406,1.03239058,2.78657069,0.45641981,0.47850649
31.2,128,0,0,36,1.209106,4095,1,5.75673855,2.75562843,5.39968292,4.816969,0.70670733,0.34851242,4.44892629,2.49840123,1.62063424,1.83619319,1.32962883,0.55923169,0.75534875,0.5183812,1.25617316,1.17695352,0.81317173,0.78738604,0.7438444,0.92519451,0.51488387,0.59675977,0.76275947,2.12819059,0.57731374,1.98335385,0.27800374,0.90798298,1.03241269,2.78692286,0.45644646,0.47851175
31.7,128,0,0,36,1.210938,4095,1,5.75724014,2.75576809,5.40007495,4.81710485,0.70671054,0.34852161,4.44886888,2.49833307,1.62056499,1.83617774,1.32961396,0.55925071,0.75535279,0.51837779,1.2561346,1.17699312,0.81319958,0.78742312,0.74379992,0.92520644,0.51487285,0.59675318,0.76280833,2.12822917,0.57730976,1.98342025,0.27800157,0.90798219,1.03241808,2.78721987,0.45640466,0.47849752
32.2,128,0,0,36,1.210327,4095,1,5.75752263,2.75550275,5.40052325,4.81707688,0.70670825,0.34851366,4.44855318,2.49842813,1.62043044,1.83623999,1.32954469,0.55922879,0.7553765,0.51838602,1.25614951,1.17696342,0.81317518,0.78743257,0.74383145,0.92522818,0.51487005,0.59677676,0.76274874,2.12820684,0.577315,1.98340081,0.27799055,0.90796331,1.032373,2.78704341,0.45640255,0.47849811
32.8,128,0,0,36,1.210327,4095,1,5.75747811,2.75578339,5.39979225,4.81700496,0.70670228,0.34849742,4.44872299,2.49849929,1.62041263,1.83617023,1.32957713,0.55925278,0.75536061,0.51839726,1.25618126,1.17702065,0.81315152,0.78743693,0.74380792,0.9251855,0.51487305,0.59675169,0.76279022,2.1283515,0.57731751,1.98330501,0.27799205,0.90795623,1.0323971,2.78704341,0.45635807,0.47849577
33.4,128,0,0,36,1.2146,4095,1,5.75725041,2.75575612,5.40049045,4.81788404,0.70670366,0.34852055,4.44841328,2.49844308,1.62034378,1.83616537,1.32954841,0.55924017,0.75535848,0.51835711,1.25625579,1.17705562,0.813153,0.78743499,0.74379474,0.92519583,0.51488527,0.59678718,0.76271585,2.12821953,0.57733281,1.98332682,0.27802878,0.90794207,1.03237073,2.78698347,0.45633793,0.47849518
33.9,128,0,0,36,1.210938,4095,1,5.75723671,2.75558188,5.39994531,4.81699564,0.7066977,0.34850271,4.44870983,2.49857283,1.62033982,1.83619142,1.32970689,0.55923189,0.75537555,0.51837437,1.25618061,1.17700333,0.81314141,0.78743644,0.74383593,0.92518788,0.51487265,0.59677698,0.7627528,2.12820176,0.57733868,1.98353598,0.2779994,0.90796226,1.03233217,2.78697135,0.45632931,0.47848933
34.5,128,0,0,36,1.207886,4095,1,5.75739251,2.75570425,5.39963138,4.81756568,0.70671651,0.34850148,4.4484085,2.49847657,1.62026781,1.83617288,1.32957273,0.55922714,0.7553516,0.5183551,1.25629079,1.17700116,0.81315078,0.78743547,0.74380204,0.92518152,0.51487505,0.59676933,0.76270012,2.1282378,0.57734559,1.98341693,0.2780211,0.90799478,1.03231431,2.78676529,0.45631339,0.47850006
35,128,0,0,36,1.21521,4095,1,5.75727951,2.75555329,5.39981568,4.81759498,0.70668921,0.34850148,4.44840611,2.49858599,1.62032241,1.83618877,1.329469,0.55922817,0.75535943,0.51840569,1.25624672,1.1770157,0.81315941,0.78739065,0.74384157,0.92519398,0.51486584,0.59676444,0.76269774,2.12812461,0.57732191,1.98356823,0.27799506,0.90794627,1.03235655,2.78698482,0.4563061,0.47850493
35.6,128,0,0,36,1.209717,4095,1,5.7573908,2.75558986,5.40048264,4.81740185,0.70666076,0.34848859,4.44824589,2.49845085,1.62035169,1.8360934,1.32959943,0.55921059,0.75538006,0.51836454,1.25625352,1.17696156,0.81314807,0.78740203,0.74379898,0.92516005,0.51486144,0.59676444,0.76273802,2.12816115,0.57733239,1.98356301,0.2780029,0.90795256,1.03236194,2.78696664,0.45627543,0.47849304
