Time,,,,Ambient Temp [C],Therm1 [volts],Battery Raw Reading,Flag,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32
8.4,0,0,0,35.2,1.212158,4095,0,5.80056376,2.77629655,5.43824413,4.85792739,0.70533041,0.34461349,4.47239099,2.49404949,1.61366775,1.83840127,1.32707167,0.55841166,0.7547996,0.51917106,1.25528068,1.17706119,0.81411784,0.78199199,0.74848942,0.91154775,0.51492352,0.59568826,0.76291369,2.14873224,0.57726513,1.97588204,0.27771144,0.89870565,1.02527061,2.78148141,0.45474263,0.47789275
8.9,0,0,0,35.2,1.212158,4095,0,5.80066241,2.77641658,5.43856598,4.85776033,0.70534073,0.34461296,4.4728029,2.49394445,1.61365277,1.83832214,1.32709563,0.55842778,0.75478822,0.51916824,1.25532764,1.17704603,0.81409786,0.78196953,0.74850193,0.91157403,0.5149077,0.595694,0.76291893,2.14877631,0.57726848,1.97591323,0.27772446,0.89870331,1.02532989,2.78128722,0.45475278,0.47791224
9.5,0,0,0,35.2,1.212769,4095,0,5.80093414,2.7763294,5.43882475,4.85751379,0.7053382,0.34462405,4.4729872,2.49390447,1.61368116,1.83838093,1.32706998,0.55842798,0.75478727,0.51916885,1.2552457,1.1770058,0.81409367,0.7819763,0.74850146,0.91161213,0.51492272,0.595694,0.76289533,2.14876504,0.57727414,1.97592221,0.27771478,0.8986762,1.02530646,2.78122138,0.45477998,0.47791282
10,0,0,0,35.2,1.211548,4095,0,5.8014188,2.77659228,5.4391719,4.85770239,0.70533889,0.34462176,4.47265596,2.49379168,1.6135538,1.83835132,1.32721542,0.55842695,0.75477067,0.5191813,1.25526028,1.17706521,0.81408183,0.782034,0.74849934,0.9115848,0.51492973,0.59569166,0.76288508,2.1488378,0.57727456,1.97592883,0.27772212,0.8986848,1.02533554,2.78120659,0.4547886,0.47790873
10.6,0,0,0,35.2,1.210938,4095,0,5.80153478,2.77645212,5.43913718,4.85738985,0.70538267,0.34463144,4.47231873,2.49409723,1.61357903,1.83838005,1.32707909,0.55843109,0.75478703,0.51917728,1.25528165,1.17698167,0.81410477,0.78199537,0.7484991,0.91158822,0.51493033,0.59569782,0.76291083,2.14874352,0.57728294,1.97582817,0.27771194,0.89872729,1.02529856,2.781173,0.45477864,0.47791185
11.2,0,0,0,35.2,1.210938,4095,0,5.80179792,2.77618523,5.43869221,4.85720395,0.7053852,0.34463056,4.47245241,2.49415572,1.61363108,1.83835706,1.32719213,0.55844183,0.75479438,0.51915961,1.25530853,1.17704355,0.8140912,0.78197774,0.74849485,0.91157429,0.51492192,0.59568508,0.76291416,2.14873378,0.57726974,1.97576674,0.27772463,0.89872572,1.02527993,2.78110514,0.45479779,0.47790132
11.7,128,0,0,35.2,1.209106,4095,1,5.80157633,2.77660771,5.43903146,4.85771317,0.70541752,0.34462475,4.47217181,2.49407993,1.61373794,1.83833408,1.32712903,0.5584255,0.75480054,0.51916985,1.25528586,1.17706614,0.81411439,0.78199754,0.74850335,0.91156824,0.51493433,0.5956976,0.7629535,2.14885727,0.57729887,1.97599546,0.27772129,0.89880236,1.02525875,2.78098555,0.45464899,0.47785378
12.3,128,0,0,35.2,1.211548,4095,1,5.80024187,2.7761155,5.43769987,4.85696284,0.7049614,0.34459272,4.47223684,2.49394445,1.61337834,1.83816479,1.32700014,0.55836783,0.75474412,0.51913791,1.25513851,1.17695939,0.81397479,0.78176264,0.74842285,0.91128943,0.51486584,0.59558275,0.76214395,2.14847965,0.57721191,1.97496877,0.27770026,0.89820374,1.02480517,2.78021709,0.45355769,0.4777774
12.9,128,0,0,35.2,1.212769,4095,1,5.79938535,2.77568037,5.43489781,4.85581542,0.70336864,0.34443115,4.47198876,2.49388836,1.61266999,1.83782229,1.32561662,0.558305,0.75462536,0.51911401,1.25482927,1.1767385,0.81383594,0.78156663,0.74835464,0.91096496,0.51482479,0.59553626,0.76164086,2.1484361,0.57716791,1.97447144,0.27768006,0.89797759,1.02465588,2.7795375,0.45288415,0.47771876
13.4,128,0,0,35.1,1.212158,4095,1,5.79847539,2.77529492,5.43394901,4.85632444,0.7026038,0.344296,4.4715312,2.49365086,1.61226331,1.83773435,1.3248818,0.55825271,0.7545616,0.51908046,1.25466383,1.17659899,0.81375432,0.7814083,0.74832773,0.91080787,0.51479756,0.59552416,0.76139676,2.1484197,0.57715325,1.9744143,0.27767138,0.89787989,1.02453003,2.77958316,0.45247743,0.47771291
13.9,128,0,0,35.1,1.210327,4095,1,5.79886114,2.77539546,5.43277201,4.85633656,0.70223434,0.34422791,4.47146016,2.49372246,1.61201036,1.83763846,1.32438243,0.5582461,0.75455069,0.51907021,1.2546117,1.17653898,0.81371708,0.78137596,0.74832348,0.91071988,0.51479976,0.59550866,0.76129032,2.14841509,0.57715429,1.97419803,0.27767706,0.89785358,1.02452777,2.77965702,0.45218915,0.47771506
14.5,128,0,0,35.1,1.212158,4095,1,5.79840274,2.77530698,5.43298785,4.85598239,0.70203261,0.3441628,4.47095692,2.49392416,1.61194772,1.83764288,1.32412471,0.55824589,0.75451632,0.51907283,1.25453109,1.1765396,0.81370278,0.78136076,0.74831687,0.91066997,0.51479415,0.59552862,0.76117365,2.14850065,0.57714172,1.97433496,0.27767255,0.89779289,1.02446033,2.7795516,0.45195482,0.47768564
15.1,128,0,0,35.1,1.2146,4095,1,5.79823842,2.77537803,5.43272318,4.85646989,0.70189219,0.3441197,4.47094729,2.49359,1.61187129,1.837585,1.32401153,0.55823535,0.75449997,0.51904591,1.2544861,1.17648145,0.81369933,0.78131611,0.74831711,0.91067864,0.51478274,0.59550059,0.76109746,2.14844686,0.57714508,1.97423297,0.27767205,0.89778507,1.02445723,2.77953482,0.45174424,0.47768096
15.6,128,0,0,35.1,1.213379,4095,1,5.79818307,2.77533245,5.43285708,4.85656147,0.7017703,0.34408521,4.47100146,2.49385852,1.61197923,1.83754567,1.32402803,0.558237,0.75449855,0.51905595,1.25448772,1.17646135,0.81367516,0.78130404,0.74830483,0.91063294,0.51478014,0.59550548,0.76103461,2.14840792,0.57713628,1.97437038,0.27766621,0.89775798,1.02444369,2.77973693,0.45156597,0.47768466
