"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B191023297 +++ Firmware version: 40.51"
"7/26/2021","3:14 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
6.200000, 0, 0, 0, 34.7, 1.212769, 4095.000000, 0, 5.96467022, 2.84460938, 5.55714502, 4.99916706, 0.69450614, 0.34547112, 4.56081145, 2.49104531, 1.64141120, 1.85163955, 1.32404487, 0.55855863, 0.75424258, 0.52275433, 1.25215399, 1.18663190, 0.81699531, 0.77547383, 0.76235577, 0.89053438, 0.51627054, 0.59545113, 0.76053784, 2.26525321, 0.57968436, 2.02556966, 0.27929193, 0.88756205, 1.04331987, 2.83357122, 0.43525515, 0.47868098
6.800000, 0, 0, 0, 34.7, 1.210327, 4095.000000, 0, 5.96447378, 2.84430552, 5.55723777, 4.99914183, 0.69452980, 0.34546883, 4.56159915, 2.49117763, 1.64129239, 1.85163821, 1.32407485, 0.55855263, 0.75426367, 0.52274849, 1.25215270, 1.18660794, 0.81702348, 0.77548729, 0.76238126, 0.89054008, 0.51628497, 0.59546727, 0.76057235, 2.26524619, 0.57967743, 2.02552515, 0.27927890, 0.88756179, 1.04337382, 2.83350741, 0.43527308, 0.47867298
7.400000, 0, 0, 0, 34.7, 1.210938, 4095.000000, 0, 5.96426833, 2.84435926, 5.55694327, 4.99909418, 0.69455688, 0.34546848, 4.56125412, 2.49129268, 1.64144121, 1.85160307, 1.32411696, 0.55855656, 0.75426486, 0.52276823, 1.25218050, 1.18668355, 0.81703485, 0.77547575, 0.76236125, 0.89055383, 0.51628056, 0.59545729, 0.76056307, 2.26531155, 0.57966295, 2.02554063, 0.27929711, 0.88758612, 1.04334071, 2.83378185, 0.43529988, 0.47867493
7.900000, 0, 0, 0, 34.7, 1.213989, 4095.000000, 0, 5.96443953, 2.84457837, 5.55817022, 4.99887692, 0.69459078, 0.34547834, 4.56089182, 2.49116571, 1.64140480, 1.85167336, 1.32415907, 0.55856214, 0.75425799, 0.52275977, 1.25217824, 1.18660482, 0.81702867, 0.77548344, 0.76236673, 0.89056057, 0.51628637, 0.59545750, 0.76059877, 2.26532775, 0.57967575, 2.02539838, 0.27929377, 0.88755170, 1.04332558, 2.83359523, 0.43530120, 0.47867240
8.500000, 0, 0, 0, 34.7, 1.210938, 4095.000000, 0, 5.96463598, 2.84439578, 5.55737445, 4.99912221, 0.69463606, 0.34548010, 4.56096972, 2.49119969, 1.64144321, 1.85169962, 1.32415907, 0.55855656, 0.75424756, 0.52276904, 1.25216951, 1.18669133, 0.81701977, 0.77547623, 0.76234219, 0.89058546, 0.51628738, 0.59545389, 0.76057259, 2.26525213, 0.57968373, 2.02548934, 0.27929243, 0.88755739, 1.04337125, 2.83353966, 0.43531611, 0.47867766
9.000000, 128, 0, 0, 34.7, 1.212158, 4095.000000, 1, 5.96464139, 2.84428554, 5.55699696, 4.99899186, 0.69463902, 0.34550106, 4.56120095, 2.49105008, 1.64142201, 1.85176814, 1.32409439, 0.55854230, 0.75427173, 0.52279845, 1.25215981, 1.18662878, 0.81702447, 0.77549498, 0.76237554, 0.89065365, 0.51630261, 0.59546939, 0.76071039, 2.26529210, 0.57975530, 2.02581547, 0.27931433, 0.88796450, 1.04378009, 2.83443237, 0.43597098, 0.47880732
9.600000, 128, 0, 0, 34.7, 1.212158, 4095.000000, 1, 5.96639179, 2.84503388, 5.56044615, 5.00054801, 0.69617919, 0.34567844, 4.56160533, 2.49138865, 1.64251769, 1.85217531, 1.32529771, 0.55866096, 0.75441867, 0.52282644, 1.25262249, 1.18698012, 0.81727458, 0.77586740, 0.76246776, 0.89106054, 0.51636135, 0.59557574, 0.76147415, 2.26560434, 0.57977818, 2.02608938, 0.27930397, 0.88799297, 1.04369329, 2.83461425, 0.43606256, 0.47876716
10.100000, 128, 0, 0, 34.7, 1.216431, 4095.000000, 1, 5.96522537, 2.84454392, 5.55913546, 5.00036012, 0.69600859, 0.34569518, 4.56167335, 2.49124618, 1.64222831, 1.85209031, 1.32551144, 0.55861899, 0.75438928, 0.52281033, 1.25249929, 1.18692846, 0.81719870, 0.77574717, 0.76243154, 0.89095291, 0.51633649, 0.59553329, 0.76127460, 2.26545848, 0.57975215, 2.02589774, 0.27931316, 0.88790290, 1.04361706, 2.83451542, 0.43607805, 0.47876033
10.700000, 128, 0, 0, 34.7, 1.208496, 4095.000000, 1, 5.96527404, 2.84475202, 5.55878710, 4.99970396, 0.69588560, 0.34568813, 4.56169932, 2.49119194, 1.64209663, 1.85205204, 1.32535401, 0.55861321, 0.75435515, 0.52279603, 1.25248668, 1.18687804, 0.81717596, 0.77576713, 0.76243941, 0.89092853, 0.51633629, 0.59557129, 0.76125675, 2.26552060, 0.57975467, 2.02585757, 0.27931182, 0.88789772, 1.04358137, 2.83453875, 0.43613281, 0.47873908
11.300000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.96519292, 2.84456804, 5.55935523, 4.99965629, 0.69587490, 0.34568778, 4.56148908, 2.49114247, 1.64204661, 1.85195770, 1.32552391, 0.55864339, 0.75438194, 0.52280247, 1.25249509, 1.18686124, 0.81718709, 0.77577242, 0.76244965, 0.89093709, 0.51633769, 0.59555409, 0.76127103, 2.26552276, 0.57976349, 2.02585031, 0.27930547, 0.88789850, 1.04356767, 2.83478790, 0.43619759, 0.47874883
11.800000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.96490994, 2.84447364, 5.55961247, 5.00034469, 0.69589517, 0.34571402, 4.56157936, 2.49111207, 1.64214426, 1.85201688, 1.32552324, 0.55865001, 0.75437222, 0.52280086, 1.25251320, 1.18685875, 0.81716064, 0.77576905, 0.76244918, 0.89096769, 0.51633328, 0.59553138, 0.76127960, 2.26562055, 0.57975887, 2.02593403, 0.27930747, 0.88792257, 1.04359993, 2.83462317, 0.43624197, 0.47875136
12.400000, 128, 0, 0, 34.7, 1.214600, 4095.000000, 1, 5.96472069, 2.84465486, 5.55977854, 5.00006287, 0.69591134, 0.34570451, 4.56153360, 2.49119909, 1.64215306, 1.85198484, 1.32544368, 0.55864050, 0.75433145, 0.52280046, 1.25254779, 1.18692037, 0.81716534, 0.77573251, 0.76241653, 0.89096328, 0.51633148, 0.59553944, 0.76129603, 2.26552979, 0.57975131, 2.02591758, 0.27931098, 0.88790678, 1.04367502, 2.83439874, 0.43626010, 0.47876911
12.900000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.96432419, 2.84438751, 5.55957990, 4.99945863, 0.69593229, 0.34572512, 4.56181187, 2.49124082, 1.64211664, 1.85213215, 1.32562438, 0.55863367, 0.75436345, 0.52281134, 1.25254036, 1.18693904, 0.81715545, 0.77576040, 0.76241772, 0.89097443, 0.51633168, 0.59553626, 0.76130627, 2.26557949, 0.57974963, 2.02585757, 0.27931884, 0.88794172, 1.04362591, 2.83424914, 0.43633112, 0.47875331
13.500000, 128, 0, 0, 34.7, 1.213379, 4095.000000, 1, 5.96469726, 2.84432137, 5.55976226, 4.99991986, 0.69593343, 0.34571262, 4.56168572, 2.49122294, 1.64216747, 1.85203780, 1.32563989, 0.55863243, 0.75435397, 0.52280892, 1.25250252, 1.18695771, 0.81717893, 0.77574116, 0.76242487, 0.89097106, 0.51634230, 0.59554348, 0.76132342, 2.26560542, 0.57975068, 2.02591758, 0.27930831, 0.88792593, 1.04363305, 2.83427659, 0.43635227, 0.47875487
14.000000, 128, 0, 0, 34.7, 1.212769, 4095.000000, 1, 5.96471528, 2.84434686, 5.55883268, 5.00018064, 0.69594687, 0.34572653, 4.56183413, 2.49119373, 1.64210624, 1.85201243, 1.32566821, 0.55863243, 0.75436677, 0.52279563, 1.25259565, 1.18691850, 0.81718486, 0.77576713, 0.76239747, 0.89096535, 0.51633469, 0.59552076, 0.76133604, 2.26559678, 0.57973578, 2.02589725, 0.27929945, 0.88794949, 1.04358137, 2.83455591, 0.43639458, 0.47874142
14.600000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.96454587, 2.84474031, 5.55906708, 4.99992827, 0.69598946, 0.34572037, 4.56201471, 2.49116154, 1.64215066, 1.85203513, 1.32568102, 0.55863181, 0.75437696, 0.52280751, 1.25256267, 1.18691570, 0.81717053, 0.77576665, 0.76241701, 0.89099025, 0.51633228, 0.59554114, 0.76134508, 2.26565999, 0.57975656, 2.02593790, 0.27930530, 0.88791014, 1.04358451, 2.83419836, 0.43643085, 0.47875760
15.200000, 128, 0, 0, 34.7, 1.214600, 4095.000000, 1, 5.96525241, 2.84476925, 5.55950664, 4.99975723, 0.69596805, 0.34572548, 4.56231281, 2.49117227, 1.64213625, 1.85203735, 1.32560516, 0.55865724, 0.75437554, 0.52280388, 1.25255911, 1.18688676, 0.81714705, 0.77573804, 0.76245227, 0.89095861, 0.51632787, 0.59552671, 0.76134342, 2.26558003, 0.57974963, 2.02598388, 0.27930798, 0.88788556, 1.04357909, 2.83455454, 0.43644652, 0.47874649
15.700000, 128, 0, 0, 34.7, 1.212158, 4095.000000, 1, 5.96525241, 2.84441231, 5.55952129, 4.99947405, 0.69598650, 0.34571156, 4.56195039, 2.49120326, 1.64219108, 1.85209832, 1.32562337, 0.55864070, 0.75436416, 0.52278213, 1.25256299, 1.18687586, 0.81717720, 0.77573708, 0.76243440, 0.89095913, 0.51633449, 0.59553711, 0.76133985, 2.26562811, 0.57974775, 2.02593887, 0.27930380, 0.88789461, 1.04362391, 2.83443786, 0.43646390, 0.47875019
16.300000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.96530829, 2.84454874, 5.55916313, 4.99997594, 0.69599287, 0.34572477, 4.56161523, 2.49124261, 1.64221390, 1.85194390, 1.32566045, 0.55865042, 0.75437743, 0.52280147, 1.25254844, 1.18688769, 0.81718412, 0.77574766, 0.76243154, 0.89094772, 0.51633408, 0.59553095, 0.76134270, 2.26558921, 0.57975341, 2.02595629, 0.27931633, 0.88791895, 1.04365189, 2.83399867, 0.43649054, 0.47875214
16.800000, 128, 0, 0, 34.7, 1.210327, 4095.000000, 1, 5.96511902, 2.84460594, 5.55953920, 4.99962685, 0.69598877, 0.34570980, 4.56168077, 2.49134573, 1.64216707, 1.85208542, 1.32563618, 0.55866675, 0.75437151, 0.52278999, 1.25256623, 1.18697109, 0.81717102, 0.77575078, 0.76242273, 0.89093242, 0.51633408, 0.59552522, 0.76134889, 2.26554383, 0.57975698, 2.02585418, 0.27930614, 0.88790238, 1.04360335, 2.83450375, 0.43653342, 0.47875039
17.400000, 128, 0, 0, 34.7, 1.212158, 4095.000000, 1, 5.96498384, 2.84443643, 5.55913057, 4.99953994, 0.69599948, 0.34572301, 4.56133203, 2.49140535, 1.64226152, 1.85201288, 1.32551548, 0.55866386, 0.75437317, 0.52281355, 1.25255038, 1.18695149, 0.81716138, 0.77575511, 0.76241772, 0.89096613, 0.51632887, 0.59556258, 0.76135366, 2.26561947, 0.57974670, 2.02585564, 0.27930029, 0.88789953, 1.04358137, 2.83458817, 0.43655533, 0.47874473
