"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B191023297 +++ Firmware version: 40.51"
"6/8/2021","4:36 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
6.300000, 128, 0, 0, 35.1, 1.211548, 4095.000000, 1, 5.77877866, 2.76632103, 5.41668963, 4.82780352, 0.71032852, 0.35037283, 4.45877115, 2.50343561, 1.62919855, 1.83823109, 1.33428393, 0.55998288, 0.75686806, 0.51942882, 1.25841335, 1.17939822, 0.81480295, 0.79096245, 0.74567210, 0.92904271, 0.51566148, 0.59738521, 0.76513863, 2.13595471, 0.57821693, 1.99247363, 0.27887252, 0.91304065, 1.03882927, 2.80085042, 0.46697010, 0.47995492
6.800000, 128, 0, 0, 35.1, 1.212158, 4095.000000, 1, 5.77856695, 2.76595171, 5.41391861, 4.82727856, 0.70910905, 0.35024235, 4.45849049, 2.50316599, 1.62875933, 1.83794249, 1.33339311, 0.55989907, 0.75678758, 0.51938944, 1.25813694, 1.17919467, 0.81468722, 0.79078078, 0.74562097, 0.92878920, 0.51561760, 0.59732314, 0.76467390, 2.13585640, 0.57817877, 1.99198641, 0.27887052, 0.91280681, 1.03867726, 2.80011713, 0.46642962, 0.47991180
7.400000, 128, 0, 0, 35.1, 1.210938, 4095.000000, 1, 5.77773743, 2.76580347, 5.41326497, 4.82716771, 0.70838368, 0.35010641, 4.45812711, 2.50317858, 1.62835676, 1.83777942, 1.33267366, 0.55984589, 0.75672515, 0.51937155, 1.25797734, 1.17906239, 0.81465465, 0.79068437, 0.74561555, 0.92859258, 0.51560558, 0.59729784, 0.76443885, 2.13575351, 0.57817604, 1.99152406, 0.27886149, 0.91272212, 1.03860041, 2.80055586, 0.46611803, 0.47989618
7.900000, 128, 0, 0, 35.1, 1.215210, 4095.000000, 1, 5.77738812, 2.76581415, 5.41249860, 4.82680844, 0.70808119, 0.35003482, 4.45738009, 2.50320913, 1.62810327, 1.83775423, 1.33231354, 0.55983120, 0.75668219, 0.51938060, 1.25793160, 1.17903916, 0.81460777, 0.79062245, 0.74557856, 0.92852670, 0.51560177, 0.59728445, 0.76430284, 2.13577490, 0.57816619, 1.99151359, 0.27886500, 0.91264296, 1.03853836, 2.80022342, 0.46591214, 0.47989423
8.500000, 128, 0, 0, 35.1, 1.215820, 4095.000000, 1, 5.77752234, 2.76566859, 5.41237481, 4.82676971, 0.70788186, 0.34997331, 4.45775058, 2.50319535, 1.62802619, 1.83772595, 1.33206854, 0.55981320, 0.75667435, 0.51935387, 1.25789041, 1.17901995, 0.81459839, 0.79061662, 0.74555689, 0.92847197, 0.51558614, 0.59726044, 0.76423175, 2.13584316, 0.57815487, 1.99159548, 0.27885698, 0.91261140, 1.03850364, 2.79995465, 0.46571343, 0.47989111
9.100000, 128, 0, 0, 35.1, 1.212158, 4095.000000, 1, 5.77740877, 2.76558846, 5.41212253, 4.82698740, 0.70776544, 0.34993496, 4.45808754, 2.50306594, 1.62801070, 1.83760179, 1.33193895, 0.55979685, 0.75662854, 0.51936352, 1.25788327, 1.17901190, 0.81458976, 0.79057194, 0.74556655, 0.92841884, 0.51559075, 0.59728934, 0.76414944, 2.13573772, 0.57813935, 1.99162309, 0.27885916, 0.91255460, 1.03849737, 2.79995465, 0.46557364, 0.47989443
9.600000, 128, 0, 0, 35.1, 1.211548, 4095.000000, 1, 5.77683066, 2.76537347, 5.41131410, 4.82631568, 0.70766580, 0.34991834, 4.45724221, 2.50304857, 1.62805241, 1.83768088, 1.33185098, 0.55981258, 0.75665180, 0.51934122, 1.25785116, 1.17899765, 0.81458482, 0.79058845, 0.74554817, 0.92841831, 0.51558634, 0.59726958, 0.76413107, 2.13577796, 0.57813704, 1.99161595, 0.27885381, 0.91256065, 1.03848741, 2.79991065, 0.46544892, 0.47987569
10.200000, 128, 0, 0, 35.0, 1.212158, 4095.000000, 1, 5.77680486, 2.76545092, 5.41157572, 4.82631835, 0.70763572, 0.34989006, 4.45725660, 2.50314323, 1.62797693, 1.83771093, 1.33177553, 0.55981278, 0.75663068, 0.51934704, 1.25784889, 1.17898836, 0.81457767, 0.79055178, 0.74555547, 0.92841432, 0.51558414, 0.59726277, 0.76409003, 2.13575708, 0.57815403, 1.99157786, 0.27885431, 0.91259115, 1.03842139, 2.79986936, 0.46535916, 0.47988565
10.700000, 128, 0, 0, 35.0, 1.210938, 4095.000000, 1, 5.77673948, 2.76549165, 5.41158042, 4.82725052, 0.70753815, 0.34984358, 4.45761868, 2.50306534, 1.62793204, 1.83768839, 1.33177215, 0.55981547, 0.75664421, 0.51933559, 1.25781840, 1.17899393, 0.81457446, 0.79054887, 0.74555783, 0.92835429, 0.51558073, 0.59728445, 0.76406761, 2.13577185, 0.57815738, 1.99145836, 0.27885548, 0.91254066, 1.03838496, 2.79972653, 0.46525163, 0.47987121
11.300000, 128, 0, 0, 35.0, 1.209717, 4095.000000, 1, 5.77686335, 2.76530471, 5.41155536, 4.82677505, 0.70751887, 0.34982997, 4.45695928, 2.50331758, 1.62796541, 1.83766276, 1.33172783, 0.55979292, 0.75664421, 0.51934323, 1.25782716, 1.17892083, 0.81456805, 0.79050492, 0.74555924, 0.92833304, 0.51558895, 0.59728233, 0.76402491, 2.13581361, 0.57814564, 1.99161833, 0.27885999, 0.91257669, 1.03838467, 2.79955732, 0.46517597, 0.47987647
11.800000, 128, 0, 0, 35.0, 1.212158, 4095.000000, 1, 5.77670852, 2.76522660, 5.41146919, 4.82710627, 0.70747548, 0.34982538, 4.45759710, 2.50340985, 1.62781167, 1.83767823, 1.33161923, 0.55979085, 0.75664373, 0.51932876, 1.25779505, 1.17894871, 0.81454436, 0.79051196, 0.74556231, 0.92831471, 0.51559215, 0.59726681, 0.76403469, 2.13579579, 0.57813558, 1.99156120, 0.27885364, 0.91254540, 1.03838439, 2.79974007, 0.46508275, 0.47986008
12.400000, 128, 0, 0, 35.0, 1.212158, 4095.000000, 1, 5.77616491, 2.76562251, 5.41132976, 4.82677238, 0.70748328, 0.34982344, 4.45698925, 2.50310189, 1.62783034, 1.83763493, 1.33155902, 0.55976788, 0.75661857, 0.51932876, 1.25781678, 1.17900725, 0.81454510, 0.79050103, 0.74555288, 0.92827221, 0.51558674, 0.59727765, 0.76401370, 2.13574689, 0.57814333, 1.99144122, 0.27884612, 0.91254540, 1.03841313, 2.79973736, 0.46501809, 0.47987491
13.000000, 128, 0, 0, 35.0, 1.211548, 4095.000000, 1, 5.77661562, 2.76566124, 5.41129530, 4.82692330, 0.70743462, 0.34979869, 4.45705159, 2.50322890, 1.62774335, 1.83771225, 1.33153804, 0.55979168, 0.75661050, 0.51933418, 1.25772402, 1.17899176, 0.81456731, 0.79048865, 0.74556702, 0.92828868, 0.51559155, 0.59726214, 0.76400726, 2.13588442, 0.57814858, 1.99163071, 0.27885281, 0.91254198, 1.03830926, 2.79949911, 0.46494900, 0.47987277
13.500000, 128, 0, 0, 35.0, 1.211548, 4095.000000, 1, 5.77688228, 2.76574204, 5.41148486, 4.82702747, 0.70742681, 0.34977148, 4.45705159, 2.50321572, 1.62782081, 1.83768883, 1.33138413, 0.55976954, 0.75661976, 0.51934242, 1.25777170, 1.17893198, 0.81453967, 0.79049545, 0.74556254, 0.92826929, 0.51557753, 0.59727064, 0.76399676, 2.13584418, 0.57815172, 1.99172975, 0.27884412, 0.91249727, 1.03834967, 2.79954446, 0.46488397, 0.47986594
14.100000, 128, 0, 0, 35.0, 1.210938, 4095.000000, 1, 5.77612707, 2.76545226, 5.41126084, 4.82724517, 0.70740891, 0.34975769, 4.45721224, 2.50321992, 1.62775248, 1.83768839, 1.33137737, 0.55975382, 0.75663447, 0.51933338, 1.25782878, 1.17895986, 0.81455571, 0.79045611, 0.74557197, 0.92827672, 0.51557532, 0.59724301, 0.76396885, 2.13580801, 0.57814732, 1.99170975, 0.27884546, 0.91251200, 1.03828478, 2.79950791, 0.46480427, 0.47984720
14.600000, 128, 0, 0, 35.0, 1.212769, 4095.000000, 1, 5.77629393, 2.76539484, 5.41089585, 4.82696603, 0.70736621, 0.34976794, 4.45792085, 2.50310968, 1.62770760, 1.83771535, 1.33136688, 0.55976457, 0.75663447, 0.51930726, 1.25779505, 1.17894871, 0.81456237, 0.79046024, 0.74556136, 0.92825468, 0.51557132, 0.59725406, 0.76397458, 2.13571072, 0.57815591, 1.99171261, 0.27884211, 0.91249017, 1.03829446, 2.79961823, 0.46474523, 0.47986906
15.200000, 128, 0, 0, 35.0, 1.211548, 4095.000000, 1, 5.77625780, 2.76556910, 5.41116684, 4.82689391, 0.70734532, 0.34976476, 4.45771221, 2.50349553, 1.62787364, 1.83769237, 1.33135538, 0.55977575, 0.75662783, 0.51935347, 1.25778175, 1.17897783, 0.81457125, 0.79044762, 0.74554440, 0.92823475, 0.51558434, 0.59725959, 0.76396122, 2.13587270, 0.57815508, 1.99166785, 0.27884562, 0.91248807, 1.03825007, 2.79964395, 0.46470027, 0.47984564
15.700000, 128, 0, 0, 35.0, 1.212769, 4095.000000, 1, 5.77628533, 2.76559914, 5.41087862, 4.82739744, 0.70733499, 0.34974179, 4.45735251, 2.50321752, 1.62767542, 1.83759781, 1.33134152, 0.55979147, 0.75662949, 0.51934785, 1.25781289, 1.17889264, 0.81456287, 0.79041775, 0.74558092, 0.92822997, 0.51557372, 0.59725597, 0.76392687, 2.13584927, 0.57814606, 1.99162643, 0.27884796, 0.91250385, 1.03830100, 2.79952821, 0.46465589, 0.47984837
16.300000, 128, 0, 0, 35.1, 1.212769, 4095.000000, 1, 5.77672916, 2.76558112, 5.41091935, 4.82687388, 0.70735106, 0.34973755, 4.45775777, 2.50329780, 1.62781088, 1.83764951, 1.33117207, 0.55977844, 0.75661121, 0.51935729, 1.25772467, 1.17897039, 0.81455078, 0.79041969, 0.74555877, 0.92825574, 0.51556450, 0.59725618, 0.76390683, 2.13587627, 0.57816367, 1.99152311, 0.27884813, 0.91253540, 1.03826657, 2.79937255, 0.46462039, 0.47984740
16.800000, 128, 0, 0, 35.1, 1.211548, 4095.000000, 1, 5.77659497, 2.76547829, 5.41083319, 4.82693264, 0.70734234, 0.34973278, 4.45776617, 2.50324029, 1.62775407, 1.83760886, 1.33131310, 0.55981361, 0.75660955, 0.51934905, 1.25774738, 1.17898526, 0.81453622, 0.79040683, 0.74554841, 0.92824033, 0.51555929, 0.59725300, 0.76390087, 2.13572295, 0.57814564, 1.99153930, 0.27884963, 0.91251621, 1.03832491, 2.79945579, 0.46457911, 0.47985130
17.400000, 128, 0, 0, 35.1, 1.211548, 4095.000000, 1, 5.77653820, 2.76559981, 5.41107286, 4.82729993, 0.70732558, 0.34972924, 4.45755633, 2.50295152, 1.62768694, 1.83759162, 1.33127015, 0.55977264, 0.75659982, 0.51935749, 1.25777786, 1.17898030, 0.81454905, 0.79041799, 0.74556773, 0.92816968, 0.51555849, 0.59724407, 0.76387702, 2.13574587, 0.57815885, 1.99157120, 0.27884546, 0.91250464, 1.03836560, 2.79962500, 0.46451911, 0.47985267
18.000000, 128, 0, 0, 35.1, 1.210938, 4095.000000, 1, 5.77674636, 2.76547963, 5.41097887, 4.82714099, 0.70730240, 0.34971458, 4.45735371, 2.50307134, 1.62777473, 1.83766983, 1.33118187, 0.55977223, 0.75660931, 0.51937216, 1.25775581, 1.17898061, 0.81455152, 0.79041387, 0.74556914, 0.92814418, 0.51557893, 0.59725959, 0.76385913, 2.13580394, 0.57814082, 1.99174737, 0.27883994, 0.91248123, 1.03831979, 2.79938135, 0.46447609, 0.47984818
18.500000, 128, 0, 0, 35.1, 1.212158, 4095.000000, 1, 5.77689948, 2.76578143, 5.41100706, 4.82722781, 0.70728840, 0.34970751, 4.45718706, 2.50320254, 1.62773540, 1.83765260, 1.33122415, 0.55976664, 0.75663827, 0.51936271, 1.25773829, 1.17894933, 0.81452857, 0.79039201, 0.74554794, 0.92821616, 0.51556891, 0.59725980, 0.76387559, 2.13583959, 0.57814312, 1.99163309, 0.27884713, 0.91248781, 1.03832462, 2.79970284, 0.46444213, 0.47985930
19.100000, 128, 0, 0, 35.1, 1.211548, 4095.000000, 1, 5.77665690, 2.76548631, 5.41090838, 4.82664552, 0.70727738, 0.34970185, 4.45747840, 2.50315162, 1.62772269, 1.83775070, 1.33115144, 0.55975464, 0.75660955, 0.51934785, 1.25776748, 1.17903513, 0.81452906, 0.79040100, 0.74556513, 0.92818269, 0.51557552, 0.59726044, 0.76385436, 2.13573925, 0.57816158, 1.99163785, 0.27884679, 0.91248255, 1.03831723, 2.79954310, 0.46440085, 0.47984798
19.600000, 128, 0, 0, 35.1, 1.209106, 4095.000000, 1, 5.77694077, 2.76556576, 5.41098827, 4.82712096, 0.70726108, 0.34970415, 4.45780814, 2.50332297, 1.62771673, 1.83768883, 1.33117071, 0.55975733, 0.75662735, 0.51935789, 1.25774154, 1.17900787, 0.81452956, 0.79041265, 0.74558327, 0.92819943, 0.51557292, 0.59724726, 0.76384982, 2.13575809, 0.57815591, 1.99161833, 0.27884863, 0.91247492, 1.03831637, 2.79941857, 0.46436208, 0.47985306
20.200000, 128, 0, 0, 35.1, 1.212158, 4095.000000, 1, 5.77744146, 2.76539951, 5.41044162, 4.82694066, 0.70725534, 0.34967216, 4.45771820, 2.50311148, 1.62777274, 1.83759869, 1.33126947, 0.55976726, 0.75661264, 0.51936010, 1.25774673, 1.17893353, 0.81451821, 0.79043329, 0.74556678, 0.92819916, 0.51557893, 0.59727383, 0.76384839, 2.13582533, 0.57816682, 1.99161072, 0.27885047, 0.91247887, 1.03837727, 2.79958845, 0.46432813, 0.47985345
20.700000, 128, 0, 0, 35.1, 1.212158, 4095.000000, 1, 5.77743630, 2.76564855, 5.41088645, 4.82666555, 0.70724983, 0.34967623, 4.45724221, 2.50325107, 1.62773699, 1.83760841, 1.33119371, 0.55976209, 0.75662142, 0.51936472, 1.25777624, 1.17896977, 0.81452487, 0.79035778, 0.74557362, 0.92818721, 0.51557713, 0.59726107, 0.76382073, 2.13566947, 0.57814795, 1.99174880, 0.27884546, 0.91246861, 1.03834910, 2.79934006, 0.46428415, 0.47986047
21.300000, 128, 0, 0, 35.0, 1.214600, 4095.000000, 1, 5.77717132, 2.76549565, 5.41105249, 4.82699675, 0.70722436, 0.34966845, 4.45802518, 2.50318936, 1.62772507, 1.83770165, 1.33122855, 0.55974057, 0.75662996, 0.51934423, 1.25777592, 1.17899920, 0.81453178, 0.79037648, 0.74556890, 0.92815295, 0.51557071, 0.59725066, 0.76383122, 2.13570818, 0.57815130, 1.99167356, 0.27884663, 0.91242496, 1.03833174, 2.79904906, 0.46423670, 0.47985657
21.900000, 128, 0, 0, 35.0, 1.215210, 4095.000000, 1, 5.77723326, 2.76558045, 5.41069692, 4.82680577, 0.70724272, 0.34967093, 4.45790167, 2.50316060, 1.62763093, 1.83769590, 1.33124986, 0.55976582, 0.75664326, 0.51937276, 1.25771008, 1.17899486, 0.81453499, 0.79037041, 0.74558257, 0.92816251, 0.51557051, 0.59724960, 0.76385126, 2.13580292, 0.57813432, 1.99155310, 0.27884195, 0.91245862, 1.03831922, 2.79946392, 0.46421896, 0.47985579
22.400000, 128, 0, 0, 35.0, 1.210938, 4095.000000, 1, 5.77687368, 2.76548364, 5.41061234, 4.82721045, 0.70720990, 0.34965679, 4.45780094, 2.50331158, 1.62776281, 1.83758721, 1.33117105, 0.55976602, 0.75658985, 0.51934704, 1.25773635, 1.17898371, 0.81453721, 0.79035123, 0.74556207, 0.92816330, 0.51557432, 0.59723599, 0.76380832, 2.13579120, 0.57814941, 1.99155977, 0.27883961, 0.91247650, 1.03832775, 2.79932653, 0.46417054, 0.47984213
23.000000, 128, 0, 0, 35.1, 1.212158, 4095.000000, 1, 5.77753782, 2.76568528, 5.41059511, 4.82700076, 0.70720209, 0.34965255, 4.45728777, 2.50336791, 1.62764404, 1.83767160, 1.33124444, 0.55976230, 0.75659294, 0.51934644, 1.25768478, 1.17898960, 0.81451698, 0.79038012, 0.74555854, 0.92814737, 0.51557713, 0.59723918, 0.76382597, 2.13568322, 0.57814417, 1.99160833, 0.27884529, 0.91248123, 1.03834255, 2.79943617, 0.46415357, 0.47985559
23.500000, 128, 0, 0, 35.1, 1.215210, 4095.000000, 1, 5.77657261, 2.76538816, 5.41028814, 4.82643720, 0.70724318, 0.34964389, 4.45725300, 2.50320074, 1.62768178, 1.83768132, 1.33128097, 0.55978713, 0.75658439, 0.51934162, 1.25775743, 1.17896884, 0.81453326, 0.79041168, 0.74554016, 0.92816755, 0.51556130, 0.59724641, 0.76382240, 2.13579986, 0.57814396, 1.99154596, 0.27884896, 0.91247308, 1.03825974, 2.79933938, 0.46411596, 0.47985130
24.100000, 128, 0, 0, 35.0, 1.211548, 4095.000000, 1, 5.77625780, 2.76548430, 5.41057162, 4.82635975, 0.70721013, 0.34965308, 4.45713671, 2.50300484, 1.62760591, 1.83767646, 1.33129822, 0.55977430, 0.75661477, 0.51932514, 1.25771689, 1.17890534, 0.81452931, 0.79038036, 0.74555430, 0.92817871, 0.51557632, 0.59724386, 0.76381047, 2.13584570, 0.57813663, 1.99158072, 0.27885665, 0.91244126, 1.03827682, 2.79935021, 0.46407469, 0.47985130
24.600000, 128, 0, 0, 35.0, 1.214600, 4095.000000, 1, 5.77669647, 2.76552370, 5.41052150, 4.82668558, 0.70716032, 0.34963417, 4.45740646, 2.50315221, 1.62767741, 1.83763890, 1.33121299, 0.55977182, 0.75660647, 0.51933318, 1.25772078, 1.17890287, 0.81453992, 0.79038692, 0.74556961, 0.92814790, 0.51557532, 0.59725597, 0.76379974, 2.13585436, 0.57815675, 1.99168166, 0.27884529, 0.91242996, 1.03826856, 2.79957424, 0.46405560, 0.47984076
25.200000, 128, 0, 0, 35.1, 1.212769, 4095.000000, 1, 5.77680658, 2.76541487, 5.41090838, 4.82639313, 0.70717731, 0.34964301, 4.45752636, 2.50328702, 1.62756897, 1.83759958, 1.33122517, 0.55977968, 0.75661026, 0.51933680, 1.25767927, 1.17890813, 0.81453449, 0.79039687, 0.74554393, 0.92817154, 0.51556871, 0.59727000, 0.76382645, 2.13569697, 0.57814040, 1.99170499, 0.27884629, 0.91243679, 1.03831239, 2.79950114, 0.46402262, 0.47983784
25.800000, 128, 0, 0, 35.1, 1.213379, 4095.000000, 1, 5.77684099, 2.76534543, 5.41088488, 4.82641717, 0.70717685, 0.34961597, 4.45745322, 2.50302700, 1.62752171, 1.83765879, 1.33120115, 0.55975382, 0.75659175, 0.51934282, 1.25766694, 1.17895583, 0.81452068, 0.79033933, 0.74553215, 0.92815906, 0.51556711, 0.59724131, 0.76381214, 2.13583399, 0.57814375, 1.99165500, 0.27884596, 0.91242259, 1.03831836, 2.79949505, 0.46400141, 0.47983237
26.300000, 128, 0, 0, 35.1, 1.212769, 4095.000000, 1, 5.77696314, 2.76519255, 5.41031633, 4.82637043, 0.70720118, 0.34962251, 4.45693531, 2.50297249, 1.62753958, 1.83770872, 1.33120115, 0.55978320, 0.75659460, 0.51935026, 1.25767084, 1.17895862, 0.81451327, 0.79037041, 0.74553050, 0.92819146, 0.51556891, 0.59723642, 0.76378209, 2.13573874, 0.57816095, 1.99173451, 0.27885231, 0.91241681, 1.03825803, 2.79941451, 0.46397113, 0.47984389
26.900000, 128, 0, 0, 35.1, 1.212769, 4095.000000, 1, 5.77683238, 2.76541754, 5.41096790, 4.82622221, 0.70716193, 0.34962569, 4.45707077, 2.50313484, 1.62760949, 1.83765083, 1.33110172, 0.55978878, 0.75656896, 0.51934142, 1.25764716, 1.17899424, 0.81453153, 0.79036069, 0.74555901, 0.92818190, 0.51557432, 0.59726873, 0.76380570, 2.13572651, 0.57814837, 1.99172689, 0.27884395, 0.91245704, 1.03826230, 2.79940165, 0.46395339, 0.47983764
27.400000, 128, 0, 0, 35.1, 1.210938, 4095.000000, 1, 5.77629393, 2.76518187, 5.41058728, 4.82648527, 0.70718672, 0.34962445, 4.45707797, 2.50318157, 1.62761385, 1.83773744, 1.33116699, 0.55979168, 0.75660552, 0.51934323, 1.25767278, 1.17897875, 0.81453104, 0.79036919, 0.74557267, 0.92819518, 0.51557252, 0.59726256, 0.76377517, 2.13568882, 0.57813935, 1.99166214, 0.27884646, 0.91243863, 1.03824950, 2.79968254, 0.46391694, 0.47983589
28.000000, 128, 0, 0, 35.0, 1.212158, 4095.000000, 1, 5.77677045, 2.76533876, 5.41066560, 4.82593114, 0.70719154, 0.34961226, 4.45752276, 2.50319415, 1.62755348, 1.83766983, 1.33131750, 0.55977533, 0.75659484, 0.51933619, 1.25769321, 1.17894933, 0.81455596, 0.79037259, 0.74555524, 0.92817180, 0.51557452, 0.59724853, 0.76377732, 2.13576573, 0.57814858, 1.99164309, 0.27883877, 0.91247492, 1.03820340, 2.79940097, 0.46389053, 0.47983023
28.500000, 128, 0, 0, 35.0, 1.215210, 4095.000000, 1, 5.77699067, 2.76513047, 5.41069066, 4.82637176, 0.70719383, 0.34961085, 4.45759830, 2.50321512, 1.62754832, 1.83767204, 1.33114941, 0.55976540, 0.75659128, 0.51934544, 1.25767051, 1.17892331, 0.81456040, 0.79039104, 0.74555759, 0.92818880, 0.51557132, 0.59724556, 0.76380236, 2.13587983, 0.57814627, 1.99185260, 0.27884429, 0.91243863, 1.03822673, 2.79967306, 0.46385987, 0.47983940
