"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B191023297 +++ Firmware version: 40.51"
"7/8/2021","3:57 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
7.800000, 0, 0, 0, 35.0, 1.212158, 4095.000000, 0, 5.92205634, 2.82485820, 5.53631736, 4.95645918, 0.70737401, 0.35077017, 4.52563452, 2.48882134, 1.65311931, 1.84832931, 1.33150455, 0.55716331, 0.75450495, 0.52132746, 1.25312443, 1.18542969, 0.81602937, 0.78175829, 0.75631098, 0.90227953, 0.51530867, 0.59541951, 0.77038507, 2.23614705, 0.57866759, 2.03922962, 0.27858186, 0.89729621, 1.05082039, 2.83271927, 0.45474417, 0.47851058
8.300000, 0, 0, 0, 35.0, 1.211548, 4095.000000, 0, 5.92167111, 2.82496828, 5.53587719, 4.95702021, 0.70739215, 0.35076699, 4.52560026, 2.48881240, 1.65314426, 1.84827512, 1.33150658, 0.55716744, 0.75449452, 0.52132525, 1.25313252, 1.18541196, 0.81604345, 0.78178195, 0.75633234, 0.90224949, 0.51530186, 0.59541590, 0.77034003, 2.23622382, 0.57869171, 2.03914927, 0.27857518, 0.89731965, 1.05087430, 2.83268224, 0.45475949, 0.47850688
8.900000, 0, 0, 0, 35.0, 1.214600, 4095.000000, 0, 5.92157302, 2.82481239, 5.53669284, 4.95610322, 0.70739582, 0.35078043, 4.52608974, 2.48891185, 1.65313017, 1.84833375, 1.33136350, 0.55717529, 0.75449831, 0.52132786, 1.25314578, 1.18543715, 0.81605110, 0.78176650, 0.75633234, 0.90228606, 0.51531408, 0.59540571, 0.77038770, 2.23628834, 0.57867325, 2.03933286, 0.27858136, 0.89732720, 1.05083846, 2.83265275, 0.45475278, 0.47850961
9.400000, 0, 0, 0, 35.0, 1.213379, 4095.000000, 0, 5.92110225, 2.82487119, 5.53678510, 4.95589270, 0.70743025, 0.35072401, 4.52558436, 2.48889637, 1.65316559, 1.84829999, 1.33143487, 0.55717302, 0.75449641, 0.52133551, 1.25307850, 1.18546731, 0.81604567, 0.78178267, 0.75631763, 0.90225262, 0.51530787, 0.59541229, 0.77036638, 2.23633419, 0.57867765, 2.03925202, 0.27857952, 0.89728866, 1.05083989, 2.83292983, 0.45477079, 0.47850513
10.000000, 0, 0, 0, 35.0, 1.211548, 4095.000000, 0, 5.92164614, 2.82499289, 5.53660221, 4.95579022, 0.70737516, 0.35077742, 4.52573608, 2.48886481, 1.65322476, 1.84830621, 1.33156240, 0.55719594, 0.75446702, 0.52133913, 1.25312378, 1.18541445, 0.81605777, 0.78177374, 0.75629485, 0.90227561, 0.51532290, 0.59539297, 0.77037405, 2.23620729, 0.57867430, 2.03912492, 0.27858603, 0.89733137, 1.05085337, 2.83263834, 0.45477577, 0.47853066
10.500000, 0, 0, 0, 35.0, 1.212158, 4095.000000, 0, 5.92180665, 2.82474539, 5.53654556, 4.95585392, 0.70737057, 0.35077105, 4.52614848, 2.48898153, 1.65313702, 1.84833153, 1.33144773, 0.55717818, 0.75450068, 0.52133189, 1.25313446, 1.18541569, 0.81602888, 0.78175178, 0.75631478, 0.90228946, 0.51532530, 0.59543437, 0.77037860, 2.23635605, 0.57866675, 2.03922231, 0.27858770, 0.89730741, 1.05080605, 2.83273984, 0.45478400, 0.47850415
11.100000, 0, 0, 0, 35.0, 1.212158, 4095.000000, 0, 5.92156767, 2.82488486, 5.53648568, 4.95591625, 0.70738848, 0.35077760, 4.52565043, 2.48892317, 1.65294704, 1.84833997, 1.33151538, 0.55718025, 0.75452249, 0.52132666, 1.25313737, 1.18533796, 0.81604493, 0.78179523, 0.75631288, 0.90232499, 0.51531508, 0.59544095, 0.77037070, 2.23632246, 0.57866025, 2.03914294, 0.27859004, 0.89728475, 1.05086226, 2.83299225, 0.45479568, 0.47850688
11.700000, 0, 0, 0, 35.0, 1.211548, 4095.000000, 0, 5.92144997, 2.82478573, 5.53687251, 4.95581653, 0.70740615, 0.35078609, 4.52599796, 2.48893508, 1.65303800, 1.84830355, 1.33151978, 0.55717488, 0.75447508, 0.52136529, 1.25313608, 1.18540574, 0.81601406, 0.78174405, 0.75630600, 0.90227196, 0.51530827, 0.59541335, 0.77038076, 2.23636672, 0.57866234, 2.03925348, 0.27858252, 0.89731340, 1.05081896, 2.83268841, 0.45479798, 0.47850454
12.300000, 0, 0, 0, 35.0, 1.210938, 4095.000000, 0, 5.92148207, 2.82454782, 5.53698905, 4.95590101, 0.70737493, 0.35079334, 4.52575811, 2.48884635, 1.65306457, 1.84838217, 1.33153229, 0.55719801, 0.75449902, 0.52133289, 1.25315645, 1.18540792, 0.81601381, 0.78173464, 0.75630908, 0.90226934, 0.51531308, 0.59542396, 0.77041573, 2.23636192, 0.57866465, 2.03933578, 0.27859088, 0.89731496, 1.05084706, 2.83275356, 0.45480507, 0.47850883
12.900000, 0, 0, 0, 35.0, 1.210938, 4095.000000, 0, 5.92181200, 2.82463874, 5.53646626, 4.95596333, 0.70738893, 0.35079086, 4.52622069, 2.48893508, 1.65309838, 1.84828000, 1.33148798, 0.55718562, 0.75448195, 0.52133752, 1.25312573, 1.18535071, 0.81604147, 0.78176288, 0.75632024, 0.90226752, 0.51530647, 0.59543712, 0.77041238, 2.23636725, 0.57866549, 2.03949114, 0.27858436, 0.89730715, 1.05087803, 2.83245318, 0.45482556, 0.47851682
13.400000, 0, 0, 0, 35.0, 1.212769, 4095.000000, 0, 5.92182448, 2.82463737, 5.53716710, 4.95636499, 0.70741143, 0.35079741, 4.52581073, 2.48889041, 1.65313259, 1.84825602, 1.33155225, 0.55716331, 0.75449973, 0.52133973, 1.25312734, 1.18536657, 0.81600517, 0.78176795, 0.75629579, 0.90235451, 0.51533512, 0.59540868, 0.77038076, 2.23634539, 0.57868290, 2.03919797, 0.27857634, 0.89732824, 1.05087889, 2.83289416, 0.45482977, 0.47850435
14.000000, 0, 0, 0, 35.0, 1.211548, 4095.000000, 0, 5.92184945, 2.82478709, 5.53668961, 4.95626804, 0.70740982, 0.35078732, 4.52643976, 2.48900296, 1.65307906, 1.84839105, 1.33148798, 0.55719842, 0.75452083, 0.52133390, 1.25309500, 1.18536346, 0.81602591, 0.78178074, 0.75628749, 0.90232107, 0.51532470, 0.59544158, 0.77041957, 2.23634806, 0.57866045, 2.03942004, 0.27858219, 0.89730376, 1.05088348, 2.83271515, 0.45479587, 0.47851331
14.500000, 0, 0, 0, 35.0, 1.210327, 4095.000000, 0, 5.92143749, 2.82476453, 5.53672360, 4.95577637, 0.70737264, 0.35078609, 4.52651442, 2.48913458, 1.65315835, 1.84831687, 1.33142608, 0.55719491, 0.75452012, 0.52132585, 1.25310017, 1.18539610, 0.81603060, 0.78174091, 0.75632000, 0.90229077, 0.51531528, 0.59543054, 0.77041430, 2.23642377, 0.57867136, 2.03940786, 0.27858987, 0.89732043, 1.05090470, 2.83235649, 0.45482384, 0.47849674
15.100000, 0, 0, 0, 35.0, 1.214600, 4095.000000, 0, 5.92146424, 2.82478368, 5.53684013, 4.95630959, 0.70740363, 0.35078096, 4.52626597, 2.48913398, 1.65316398, 1.84823558, 1.33154379, 0.55718995, 0.75450044, 0.52132263, 1.25311570, 1.18538180, 0.81605481, 0.78174840, 0.75631407, 0.90225654, 0.51531589, 0.59542842, 0.77043562, 2.23641044, 0.57867975, 2.03942296, 0.27858470, 0.89732746, 1.05088377, 2.83221386, 0.45484395, 0.47850746
15.600000, 0, 0, 0, 35.0, 1.212158, 4095.000000, 0, 5.92130196, 2.82467839, 5.53686927, 4.95665172, 0.70744104, 0.35080289, 4.52604691, 2.48905597, 1.65317888, 1.84822004, 1.33133712, 0.55721515, 0.75449997, 0.52131619, 1.25314028, 1.18537185, 0.81604814, 0.78172933, 0.75629579, 0.90226307, 0.51530887, 0.59541653, 0.77040376, 2.23636885, 0.57869506, 2.03919553, 0.27858386, 0.89732329, 1.05085624, 2.83227489, 0.45485774, 0.47851760
16.300000, 0, 0, 0, 35.0, 1.213379, 4095.000000, 0, 5.92139826, 2.82462370, 5.53679319, 4.95642317, 0.70741143, 0.35079705, 4.52636632, 2.48904227, 1.65323241, 1.84826845, 1.33164528, 0.55715980, 0.75452012, 0.52134436, 1.25311182, 1.18543870, 0.81605975, 0.78173512, 0.75630315, 0.90225968, 0.51531248, 0.59542651, 0.77044928, 2.23636245, 0.57867975, 2.03940299, 0.27857250, 0.89734309, 1.05092851, 2.83269527, 0.45485946, 0.47849889
16.800000, 0, 0, 0, 35.0, 1.211548, 4095.000000, 0, 5.92208845, 2.82489785, 5.53612640, 4.95642594, 0.70741671, 0.35078732, 4.52679593, 2.48901785, 1.65313863, 1.84830621, 1.33159860, 0.55716538, 0.75451869, 0.52134074, 1.25308917, 1.18543404, 0.81606296, 0.78175926, 0.75631834, 0.90226255, 0.51531368, 0.59542290, 0.77043083, 2.23629260, 0.57867556, 2.03913612, 0.27857718, 0.89729257, 1.05091847, 2.83285438, 0.45487517, 0.47852111
17.400000, 0, 0, 0, 35.0, 1.210327, 4095.000000, 0, 5.92230605, 2.82482606, 5.53644522, 4.95629435, 0.70742337, 0.35080996, 4.52589516, 2.48907860, 1.65317042, 1.84828667, 1.33157187, 0.55718272, 0.75450826, 0.52134235, 1.25314999, 1.18546669, 0.81605925, 0.78175684, 0.75631336, 0.90226072, 0.51532270, 0.59542778, 0.77042891, 2.23628087, 0.57869758, 2.03920965, 0.27859021, 0.89730923, 1.05090614, 2.83249021, 0.45488704, 0.47851292
18.000000, 0, 0, 0, 34.9, 1.212158, 4095.000000, 0, 5.92185480, 2.82483837, 5.53683366, 4.95646611, 0.70739146, 0.35080254, 4.52574465, 2.48895949, 1.65316439, 1.84841504, 1.33149576, 0.55715650, 0.75450305, 0.52133571, 1.25313155, 1.18539362, 0.81604098, 0.78179909, 0.75632142, 0.90223408, 0.51531008, 0.59541250, 0.77042340, 2.23619183, 0.57868982, 2.03938935, 0.27858870, 0.89734986, 1.05089753, 2.83259651, 0.45492152, 0.47852598
18.500000, 128, 0, 0, 34.9, 1.211548, 4095.000000, 1, 5.92229713, 2.82489785, 5.53679158, 4.95625003, 0.70740179, 0.35079334, 4.52645934, 2.48903751, 1.65319457, 1.84835152, 1.33162532, 0.55718809, 0.75452983, 0.52132686, 1.25305974, 1.18546233, 0.81607061, 0.78177543, 0.75632261, 0.90220639, 0.51532550, 0.59543352, 0.77040831, 2.23634059, 0.57868814, 2.03928708, 0.27858319, 0.89732147, 1.05083788, 2.83230163, 0.45474857, 0.47848076
19.000000, 128, 0, 0, 35.0, 1.212158, 4095.000000, 1, 5.92147672, 2.82476932, 5.53591926, 4.95585808, 0.70700472, 0.35075761, 4.52574587, 2.48896128, 1.65276755, 1.84824491, 1.33135369, 0.55715051, 0.75449855, 0.52131136, 1.25300508, 1.18538398, 0.81596738, 0.78159632, 0.75627349, 0.90199376, 0.51526621, 0.59536644, 0.76985380, 2.23610173, 0.57861704, 2.03869742, 0.27856783, 0.89691606, 1.05051902, 2.83171747, 0.45408571, 0.47843768
19.600000, 128, 0, 0, 35.0, 1.209717, 4095.000000, 1, 5.92051742, 2.82445690, 5.53409921, 4.95538308, 0.70601252, 0.35065805, 4.52544120, 2.48896247, 1.65256756, 1.84803171, 1.33057185, 0.55710404, 0.75438573, 0.52129265, 1.25282461, 1.18523753, 0.81586663, 0.78148215, 0.75623955, 0.90184880, 0.51525619, 0.59530489, 0.76956764, 2.23599990, 0.57859795, 2.03827244, 0.27856198, 0.89680386, 1.05039028, 2.83127464, 0.45366504, 0.47840590
20.200000, 128, 0, 0, 35.0, 1.210327, 4095.000000, 1, 5.92062439, 2.82405498, 5.53338922, 4.95488877, 0.70546681, 0.35056538, 4.52517937, 2.48895235, 1.65234465, 1.84787272, 1.33000462, 0.55707926, 0.75439118, 0.52125966, 1.25272241, 1.18510261, 0.81582638, 0.78139551, 0.75622887, 0.90169629, 0.51524137, 0.59528812, 0.76931769, 2.23606281, 0.57857740, 2.03806266, 0.27855730, 0.89669999, 1.05034126, 2.83113824, 0.45333499, 0.47839128
20.700000, 128, 0, 0, 35.0, 1.209106, 4095.000000, 1, 5.91997189, 2.82409804, 5.53232690, 4.95457864, 0.70515140, 0.35050561, 4.52567490, 2.48884635, 1.65206022, 1.84794999, 1.32966836, 0.55707059, 0.75435539, 0.52127434, 1.25263898, 1.18508706, 0.81580588, 0.78134531, 0.75622389, 0.90164249, 0.51523195, 0.59527475, 0.76922097, 2.23608307, 0.57857908, 2.03780764, 0.27855363, 0.89667683, 1.05022573, 2.83078597, 0.45310735, 0.47837121
21.300000, 128, 0, 0, 34.9, 1.209717, 4095.000000, 1, 5.91998615, 2.82386635, 5.53235761, 4.95509092, 0.70491580, 0.35044373, 4.52568347, 2.48902559, 1.65184220, 1.84791136, 1.32951293, 0.55703590, 0.75434307, 0.52125624, 1.25257722, 1.18506468, 0.81577724, 0.78128956, 0.75622650, 0.90159157, 0.51522074, 0.59526562, 0.76912929, 2.23601803, 0.57857111, 2.03798527, 0.27855897, 0.89662945, 1.05018731, 2.83056531, 0.45292718, 0.47836399
21.800000, 128, 0, 0, 34.9, 1.214600, 4095.000000, 1, 5.91967242, 2.82391898, 5.53222828, 4.95537893, 0.70477579, 0.35040713, 4.52540939, 2.48884813, 1.65170263, 1.84782964, 1.32932575, 0.55701070, 0.75433619, 0.52126428, 1.25259403, 1.18504230, 0.81577551, 0.78124613, 0.75619186, 0.90159000, 0.51520792, 0.59524928, 0.76906514, 2.23593753, 0.57857824, 2.03784073, 0.27855814, 0.89657765, 1.05017470, 2.83080858, 0.45277323, 0.47837471
22.400000, 128, 0, 0, 35.0, 1.212769, 4095.000000, 1, 5.91960290, 2.82382398, 5.53188879, 4.95515184, 0.70469972, 0.35039793, 4.52510352, 2.48865759, 1.65163948, 1.84770752, 1.32925919, 0.55704870, 0.75434947, 0.52125644, 1.25254133, 1.18503639, 0.81574465, 0.78125892, 0.75620538, 0.90151950, 0.51521633, 0.59526392, 0.76898233, 2.23593006, 0.57858852, 2.03796824, 0.27855513, 0.89654798, 1.05014546, 2.83064754, 0.45264301, 0.47836828
23.000000, 128, 0, 0, 35.0, 1.212769, 4095.000000, 1, 5.92005389, 2.82367568, 5.53227678, 4.95524877, 0.70464404, 0.35036434, 4.52550238, 2.48873440, 1.65173360, 1.84774926, 1.32921020, 0.55702351, 0.75434567, 0.52125865, 1.25255232, 1.18502240, 0.81577057, 0.78121041, 0.75620420, 0.90150697, 0.51521433, 0.59526201, 0.76896486, 2.23591673, 0.57857677, 2.03778671, 0.27855096, 0.89652039, 1.05015521, 2.83109986, 0.45253785, 0.47835600
23.500000, 128, 0, 0, 35.0, 1.210938, 4095.000000, 1, 5.91965637, 2.82371600, 5.53190981, 4.95533046, 0.70455812, 0.35035179, 4.52532619, 2.48884694, 1.65172797, 1.84781232, 1.32914433, 0.55703507, 0.75434070, 0.52124135, 1.25251578, 1.18497671, 0.81575181, 0.78121596, 0.75620182, 0.90150540, 0.51521513, 0.59527305, 0.76891651, 2.23590607, 0.57857887, 2.03774924, 0.27855664, 0.89651909, 1.05010218, 2.83099294, 0.45242944, 0.47834314
24.000000, 128, 0, 0, 35.0, 1.210938, 4095.000000, 1, 5.91956012, 2.82374334, 5.53189364, 4.95520307, 0.70452765, 0.35033694, 4.52549626, 2.48880466, 1.65178790, 1.84783586, 1.32902373, 0.55700905, 0.75432577, 0.52124678, 1.25253809, 1.18498448, 0.81572070, 0.78121789, 0.75617335, 0.90147354, 0.51520591, 0.59525183, 0.76894762, 2.23596631, 0.57858894, 2.03765386, 0.27855697, 0.89648760, 1.05010791, 2.83067563, 0.45235335, 0.47833826
24.600000, 128, 0, 0, 35.0, 1.213379, 4095.000000, 1, 5.91915908, 2.82377614, 5.53167865, 4.95576252, 0.70449146, 0.35031873, 4.52568959, 2.48873619, 1.65168895, 1.84773105, 1.32903724, 0.55699356, 0.75433833, 0.52123270, 1.25247698, 1.18502862, 0.81572983, 0.78119159, 0.75617525, 0.90146493, 0.51519890, 0.59526987, 0.76890287, 2.23600896, 0.57858495, 2.03771809, 0.27855313, 0.89650035, 1.05008584, 2.83054955, 0.45225873, 0.47833865
25.200000, 128, 0, 0, 35.0, 1.209717, 4095.000000, 1, 5.91974372, 2.82390121, 5.53144104, 4.95557280, 0.70442021, 0.35029610, 4.52504479, 2.48854624, 1.65177342, 1.84773061, 1.32890888, 0.55702991, 0.75431107, 0.52124960, 1.25245564, 1.18500997, 0.81573230, 0.78117663, 0.75615531, 0.90143281, 0.51519430, 0.59526307, 0.76887702, 2.23597591, 0.57859397, 2.03778817, 0.27855480, 0.89647693, 1.05008641, 2.83079625, 0.45222356, 0.47834099
25.700000, 128, 0, 0, 35.0, 1.213379, 4095.000000, 1, 5.91944961, 2.82371737, 5.53140710, 4.95614200, 0.70443808, 0.35029433, 4.52495059, 2.48851469, 1.65143679, 1.84773461, 1.32896327, 0.55702805, 0.75431012, 0.52124577, 1.25250414, 1.18498448, 0.81572613, 0.78117180, 0.75619803, 0.90147381, 0.51519209, 0.59526456, 0.76886721, 2.23585809, 0.57856461, 2.03773610, 0.27855864, 0.89645168, 1.05006749, 2.83082160, 0.45214194, 0.47832014
26.300000, 128, 0, 0, 35.0, 1.211548, 4095.000000, 1, 5.91954586, 2.82396067, 5.53146852, 4.95571543, 0.70440715, 0.35028072, 4.52527725, 2.48851290, 1.65161857, 1.84771551, 1.32887646, 0.55701690, 0.75432340, 0.52124899, 1.25247989, 1.18502458, 0.81573971, 0.78115974, 0.75616813, 0.90145083, 0.51519390, 0.59524609, 0.76885524, 2.23582931, 0.57857677, 2.03782905, 0.27854895, 0.89647146, 1.05005689, 2.83083531, 0.45208364, 0.47831760
26.800000, 128, 0, 0, 35.0, 1.211548, 4095.000000, 1, 5.91969737, 2.82386499, 5.53157682, 4.95560326, 0.70441357, 0.35027011, 4.52496405, 2.48865878, 1.65147339, 1.84771818, 1.32881127, 0.55701112, 0.75431439, 0.52123431, 1.25243462, 1.18500935, 0.81570958, 0.78114188, 0.75616884, 0.90144247, 0.51520371, 0.59525204, 0.76883729, 2.23589221, 0.57857845, 2.03778671, 0.27855446, 0.89644491, 1.05007953, 2.83065713, 0.45204312, 0.47832442
27.400000, 128, 0, 0, 35.0, 1.210327, 4095.000000, 1, 5.91954942, 2.82381510, 5.53112587, 4.95553956, 0.70438585, 0.35025473, 4.52527602, 2.48851826, 1.65147218, 1.84771462, 1.32880688, 0.55699542, 0.75431960, 0.52124618, 1.25237901, 1.18505225, 0.81569749, 0.78115708, 0.75617406, 0.90142785, 0.51518969, 0.59524970, 0.76881121, 2.23585223, 0.57857425, 2.03789037, 0.27854077, 0.89645454, 1.05005975, 2.83068934, 0.45197336, 0.47831409
28.000000, 128, 0, 0, 35.0, 1.215210, 4095.000000, 1, 5.91922681, 2.82388480, 5.53101920, 4.95549109, 0.70439020, 0.35024889, 4.52509495, 2.48881836, 1.65144765, 1.84772351, 1.32888929, 0.55699914, 0.75431202, 0.52124618, 1.25235541, 1.18504323, 0.81570909, 0.78112668, 0.75616552, 0.90143360, 0.51519510, 0.59525692, 0.76884375, 2.23582344, 0.57856398, 2.03786944, 0.27854511, 0.89644960, 1.04998293, 2.83059820, 0.45193724, 0.47830942
28.500000, 128, 0, 0, 35.0, 1.212769, 4095.000000, 1, 5.91938544, 2.82391419, 5.53053923, 4.95560326, 0.70438951, 0.35023510, 4.52515001, 2.48858911, 1.65149752, 1.84779367, 1.32886869, 0.55699873, 0.75431510, 0.52123954, 1.25243527, 1.18504199, 0.81570884, 0.78114429, 0.75616030, 0.90144404, 0.51519289, 0.59524991, 0.76880929, 2.23580798, 0.57856503, 2.03781299, 0.27854294, 0.89646938, 1.05002880, 2.83077637, 0.45189883, 0.47831624
