"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B191023297 +++ Firmware version: 40.51"
"6/14/2021","0:2 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
6.100000, 0, 0, 0, 35.7, 1.211548, 4095.000000, 0, 5.81595990, 2.78120592, 5.45939726, 4.85222877, 0.71844446, 0.36086571, 4.47236570, 2.50258133, 1.64176009, 1.84200793, 1.34560476, 0.56027573, 0.75763934, 0.52020521, 1.26035465, 1.18173135, 0.81635811, 0.79434802, 0.74809808, 0.93004280, 0.51602921, 0.59744175, 0.77341824, 2.14642920, 0.57847799, 2.00699324, 0.27915573, 0.91688252, 1.04554482, 2.81056930, 0.51090401, 0.48043138
6.700000, 0, 0, 0, 35.6, 1.213989, 4095.000000, 0, 5.81626742, 2.78128050, 5.45985893, 4.85185618, 0.71845695, 0.36086018, 4.47246446, 2.50247711, 1.64167766, 1.84221075, 1.34567773, 0.56030719, 0.75764148, 0.52020179, 1.26033321, 1.18178006, 0.81637244, 0.79435922, 0.74810374, 0.93004147, 0.51603963, 0.59745918, 0.77340311, 2.14647681, 0.57849917, 2.00706374, 0.27915757, 0.91688990, 1.04556168, 2.81043674, 0.51089283, 0.48043977
7.200000, 0, 0, 0, 35.6, 1.210327, 4095.000000, 0, 5.81649156, 2.78118711, 5.46051265, 4.85222070, 0.71845996, 0.36085911, 4.47215013, 2.50264422, 1.64165526, 1.84214344, 1.34555089, 0.56026414, 0.75767283, 0.52021385, 1.26030690, 1.18179837, 0.81635169, 0.79433536, 0.74810705, 0.93003269, 0.51602760, 0.59744409, 0.77340887, 2.14640822, 0.57850442, 2.00695439, 0.27916309, 0.91685879, 1.04549508, 2.81052308, 0.51091319, 0.48042435
7.800000, 0, 0, 0, 35.7, 1.212158, 4095.000000, 0, 5.81597207, 2.78105072, 5.46062691, 4.85189518, 0.71846435, 0.36086107, 4.47221516, 2.50258911, 1.64169927, 1.84218551, 1.34558260, 0.56027324, 0.75766048, 0.52023677, 1.26032314, 1.18176020, 0.81633366, 0.79433634, 0.74809808, 0.93005769, 0.51602740, 0.59747194, 0.77341584, 2.14647220, 0.57849897, 2.00696542, 0.27916509, 0.91686723, 1.04553510, 2.81032118, 0.51091000, 0.48041049
8.400000, 0, 0, 0, 35.7, 1.210327, 4095.000000, 0, 5.81634040, 2.78124220, 5.46068245, 4.85189249, 0.71846597, 0.36086927, 4.47183463, 2.50264003, 1.64177330, 1.84211421, 1.34562113, 0.56027366, 0.75765169, 0.52022712, 1.26030755, 1.18176796, 0.81633020, 0.79437163, 0.74812428, 0.93004546, 0.51603482, 0.59745110, 0.77338775, 2.14638672, 0.57850484, 2.00691218, 0.27915573, 0.91687725, 1.04555425, 2.81056930, 0.51092737, 0.48042943
8.900000, 0, 0, 0, 35.7, 1.209717, 4095.000000, 0, 5.81660277, 2.78114344, 5.45989859, 4.85206870, 0.71849165, 0.36087426, 4.47186353, 2.50229024, 1.64172648, 1.84209916, 1.34555907, 0.56029229, 0.75764362, 0.52022632, 1.26031340, 1.18176641, 0.81633366, 0.79434413, 0.74810351, 0.93003349, 0.51605827, 0.59743899, 0.77342496, 2.14646145, 0.57850463, 2.00704312, 0.27914420, 0.91685246, 1.04549508, 2.81044286, 0.51092997, 0.48043099
9.500000, 128, 0, 0, 35.6, 1.212158, 4095.000000, 1, 5.81633171, 2.78097749, 5.46006677, 4.85195840, 0.71851061, 0.36086499, 4.47248734, 2.50225611, 1.64170687, 1.84211466, 1.34560340, 0.56029104, 0.75763103, 0.52023536, 1.26032899, 1.18175958, 0.81633267, 0.79433901, 0.74810445, 0.93005237, 0.51603863, 0.59745493, 0.77341920, 2.14647578, 0.57849792, 2.00717310, 0.27915707, 0.91689333, 1.04552938, 2.81046529, 0.51091259, 0.48044641
10.000000, 128, 0, 0, 35.6, 1.210938, 4095.000000, 1, 5.81593384, 2.78097951, 5.46004297, 4.85137739, 0.71846227, 0.36087676, 4.47231030, 2.50234235, 1.64152042, 1.84212218, 1.34566580, 0.56029249, 0.75763008, 0.52023014, 1.26030820, 1.18180023, 0.81632551, 0.79434559, 0.74809596, 0.93000530, 0.51600676, 0.59737479, 0.77288396, 2.14625364, 0.57837734, 2.00561096, 0.27912148, 0.91608898, 1.04470778, 2.80858773, 0.50747500, 0.48020923
10.600000, 128, 0, 0, 35.7, 1.207886, 4095.000000, 1, 5.81230623, 2.77939449, 5.45384415, 4.84933250, 0.71507171, 0.36050087, 4.47082571, 2.50188004, 1.63973008, 1.84148591, 1.34329858, 0.56013209, 0.75741229, 0.52014268, 1.25951813, 1.18126912, 0.81594293, 0.79359939, 0.74792203, 0.92890745, 0.51588230, 0.59722133, 0.77129715, 2.14607196, 0.57830436, 2.00454143, 0.27909424, 0.91550239, 1.04426072, 2.80759074, 0.50443214, 0.48012043
11.100000, 128, 0, 0, 35.7, 1.210938, 4095.000000, 1, 5.81117468, 2.77885810, 5.45076116, 4.84917256, 0.71307123, 0.36017443, 4.46989411, 2.50176806, 1.63880736, 1.84113001, 1.34140796, 0.56002033, 0.75729212, 0.52008057, 1.25917403, 1.18104456, 0.81575576, 0.79329528, 0.74780924, 0.92846719, 0.51583581, 0.59715693, 0.77061292, 2.14595732, 0.57826767, 2.00397238, 0.27908839, 0.91523921, 1.04419046, 2.80757580, 0.50265057, 0.48009076
11.700000, 128, 0, 0, 35.7, 1.212769, 4095.000000, 1, 5.81078080, 2.77883930, 5.44926411, 4.84889033, 0.71216103, 0.35995959, 4.47019980, 2.50200279, 1.63843624, 1.84100209, 1.34048806, 0.55999281, 0.75720830, 0.52005323, 1.25905718, 1.18086904, 0.81571205, 0.79316197, 0.74780193, 0.92828177, 0.51582158, 0.59713631, 0.77039537, 2.14590615, 0.57825194, 2.00398196, 0.27908070, 0.91516203, 1.04403995, 2.80702247, 0.50157296, 0.48007124
12.300000, 128, 0, 0, 35.7, 1.212158, 4095.000000, 1, 5.81067843, 2.77870304, 5.44877840, 4.84923976, 0.71184440, 0.35981798, 4.46965584, 2.50197225, 1.63826688, 1.84089587, 1.33987754, 0.55997294, 0.75719571, 0.52003896, 1.25898999, 1.18083337, 0.81569477, 0.79310384, 0.74780476, 0.92816888, 0.51581738, 0.59715289, 0.77021930, 2.14597523, 0.57825320, 2.00381434, 0.27907553, 0.91509275, 1.04393600, 2.80716436, 0.50081902, 0.48006695
12.800000, 128, 0, 0, 35.7, 1.213379, 4095.000000, 1, 5.81083979, 2.77857081, 5.44822474, 4.84873176, 0.71158240, 0.35973089, 4.47034303, 2.50205729, 1.63797134, 1.84091225, 1.33952717, 0.55993508, 0.75717838, 0.52002690, 1.25895332, 1.18087462, 0.81568292, 0.79305276, 0.74779414, 0.92810434, 0.51581958, 0.59715055, 0.77018025, 2.14594504, 0.57825488, 2.00376071, 0.27906433, 0.91506958, 1.04391944, 2.80733137, 0.50024577, 0.48006129
13.400000, 128, 0, 0, 35.7, 1.210327, 4095.000000, 1, 5.81038522, 2.77876077, 5.44830541, 4.84921960, 0.71149262, 0.35965502, 4.46960168, 2.50218664, 1.63787750, 1.84083391, 1.33949455, 0.55994791, 0.75718882, 0.52001705, 1.25889522, 1.18071616, 0.81566391, 0.79301579, 0.74779178, 0.92802307, 0.51580956, 0.59714120, 0.77011821, 2.14594197, 0.57825593, 2.00376502, 0.27907486, 0.91504719, 1.04392344, 2.80714467, 0.49976841, 0.48004372
13.900000, 128, 0, 0, 35.7, 1.210327, 4095.000000, 1, 5.81062985, 2.77878359, 5.44798432, 4.84881373, 0.71140123, 0.35959875, 4.46946090, 2.50204172, 1.63790985, 1.84080736, 1.33935150, 0.55992328, 0.75715819, 0.52000318, 1.25888971, 1.18074996, 0.81564786, 0.79301555, 0.74778447, 0.92805680, 0.51580215, 0.59713419, 0.77005857, 2.14579920, 0.57824209, 2.00391252, 0.27906550, 0.91498714, 1.04383206, 2.80688060, 0.49937338, 0.48004197
14.500000, 128, 0, 0, 35.7, 1.212158, 4095.000000, 1, 5.80997580, 2.77848356, 5.44821841, 4.84871832, 0.71136095, 0.35954229, 4.46963417, 2.50220700, 1.63784076, 1.84079762, 1.33929102, 0.55992307, 0.75718218, 0.52001986, 1.25887088, 1.18074438, 0.81566736, 0.79299147, 0.74779249, 0.92796438, 0.51579553, 0.59711825, 0.77002959, 2.14583451, 0.57825865, 2.00383110, 0.27905965, 0.91501216, 1.04380208, 2.80688806, 0.49903131, 0.48004802
15.000000, 128, 0, 0, 35.7, 1.212158, 4095.000000, 1, 5.81034185, 2.77872183, 5.44809346, 4.84900456, 0.71128891, 0.35948211, 4.46940675, 2.50217945, 1.63779843, 1.84079585, 1.33920846, 0.55991769, 0.75717292, 0.52003052, 1.25883291, 1.18072391, 0.81564415, 0.79295304, 0.74778919, 0.92795747, 0.51580375, 0.59713355, 0.76996492, 2.14583860, 0.57823894, 2.00399968, 0.27905865, 0.91493788, 1.04384377, 2.80690435, 0.49871842, 0.48003631
15.600000, 128, 0, 0, 35.7, 1.211548, 4095.000000, 1, 5.81053095, 2.77871982, 5.44846043, 4.84889168, 0.71124449, 0.35944828, 4.46940916, 2.50205669, 1.63767585, 1.84079585, 1.33915274, 0.55993135, 0.75715344, 0.52002931, 1.25884135, 1.18075895, 0.81561749, 0.79293237, 0.74780146, 0.92787621, 0.51579593, 0.59711782, 0.76991822, 2.14585293, 0.57826515, 2.00390581, 0.27906266, 0.91492893, 1.04378238, 2.80673669, 0.49844417, 0.48003533
16.200000, 128, 0, 0, 35.7, 1.213379, 4095.000000, 1, 5.81054830, 2.77867888, 5.44879106, 4.84881776, 0.71118764, 0.35943029, 4.47002649, 2.50211597, 1.63775810, 1.84083258, 1.33902025, 0.55992618, 0.75714276, 0.51999634, 1.25879884, 1.18075957, 0.81564020, 0.79289880, 0.74777480, 0.92787568, 0.51579694, 0.59712080, 0.76991319, 2.14579357, 0.57825781, 2.00383877, 0.27905497, 0.91492208, 1.04376353, 2.80663963, 0.49820757, 0.48002752
16.700000, 128, 0, 0, 35.7, 1.210938, 4095.000000, 1, 5.80995325, 2.77881849, 5.44757785, 4.84822652, 0.71111261, 0.35939326, 4.46994225, 2.50238188, 1.63776409, 1.84085604, 1.33887826, 0.55992452, 0.75713564, 0.52001845, 1.25880922, 1.18076887, 0.81562588, 0.79289297, 0.74779509, 0.92789400, 0.51580094, 0.59709849, 0.76989307, 2.14575673, 0.57826830, 2.00382679, 0.27906015, 0.91487178, 1.04374954, 2.80672244, 0.49797694, 0.48002186
17.300000, 128, 0, 0, 35.7, 1.210327, 4095.000000, 1, 5.81080162, 2.77847551, 5.44800804, 4.84865382, 0.71109973, 0.35936245, 4.46947413, 2.50228665, 1.63764950, 1.84073080, 1.33890034, 0.55992121, 0.75713326, 0.52000117, 1.25882155, 1.18074004, 0.81560835, 0.79287886, 0.74775734, 0.92783611, 0.51579273, 0.59710274, 0.76982793, 2.14580687, 0.57826830, 2.00376262, 0.27905347, 0.91487784, 1.04374840, 2.80673533, 0.49776395, 0.48003592
17.800000, 128, 0, 0, 35.7, 1.212158, 4095.000000, 1, 5.81042859, 2.77864934, 5.44743235, 4.84915374, 0.71105462, 0.35934607, 4.46998557, 2.50235014, 1.63758481, 1.84081621, 1.33886501, 0.55992121, 0.75713374, 0.52002650, 1.25878229, 1.18074345, 0.81563749, 0.79284773, 0.74775120, 0.92785895, 0.51578972, 0.59710061, 0.76982626, 2.14588619, 0.57826578, 2.00375304, 0.27906132, 0.91486309, 1.04369529, 2.80653510, 0.49755179, 0.48002440
18.400000, 128, 0, 0, 35.7, 1.211548, 4095.000000, 1, 5.81116948, 2.77861646, 5.44750352, 4.84827220, 0.71103460, 0.35931812, 4.46919378, 2.50214591, 1.63750416, 1.84078700, 1.33875530, 0.55991314, 0.75714513, 0.52002448, 1.25875989, 1.18073352, 0.81561699, 0.79286208, 0.74772737, 0.92783903, 0.51578211, 0.59708000, 0.76980997, 2.14582478, 0.57826809, 2.00368840, 0.27904411, 0.91483754, 1.04368244, 2.80668307, 0.49736713, 0.48002850
18.900000, 128, 0, 0, 35.7, 1.211548, 4095.000000, 1, 5.81078427, 2.77861243, 5.44704650, 4.84916853, 0.71103046, 0.35929373, 4.46948135, 2.50215729, 1.63752892, 1.84081709, 1.33875496, 0.55990135, 0.75713469, 0.52000659, 1.25880143, 1.18071988, 0.81561502, 0.79286232, 0.74774247, 0.92782177, 0.51579112, 0.59709105, 0.76978267, 2.14579254, 0.57825949, 2.00376310, 0.27905497, 0.91480410, 1.04370071, 2.80666881, 0.49721176, 0.48002772
19.500000, 128, 0, 0, 35.7, 1.211548, 4095.000000, 1, 5.81022561, 2.77884199, 5.44791947, 4.84880298, 0.71101274, 0.35927966, 4.47015166, 2.50205489, 1.63746983, 1.84080293, 1.33874307, 0.55987548, 0.75714751, 0.52003273, 1.25874789, 1.18073011, 0.81561601, 0.79285576, 0.74776465, 0.92779575, 0.51579673, 0.59707702, 0.76975154, 2.14579357, 0.57824943, 2.00368265, 0.27905163, 0.91478724, 1.04366502, 2.80658329, 0.49706114, 0.48001991
20.000000, 128, 0, 0, 35.7, 1.212158, 4095.000000, 1, 5.81023255, 2.77875942, 5.44698325, 4.84847510, 0.71097270, 0.35924744, 4.47028164, 2.50209501, 1.63736084, 1.84077771, 1.33881304, 0.55990424, 0.75711403, 0.52002227, 1.25875535, 1.18071802, 0.81557725, 0.79282609, 0.74777220, 0.92778167, 0.51577870, 0.59708446, 0.76971227, 2.14589642, 0.57825446, 2.00357491, 0.27905748, 0.91476486, 1.04361220, 2.80680050, 0.49689869, 0.48003240
20.600000, 128, 0, 0, 35.6, 1.212158, 4095.000000, 1, 5.81027072, 2.77885608, 5.44734696, 4.84861888, 0.71096971, 0.35922216, 4.47000001, 2.50195788, 1.63752972, 1.84074761, 1.33874511, 0.55989472, 0.75712804, 0.52002891, 1.25874854, 1.18072050, 0.81555256, 0.79282803, 0.74772383, 0.92775884, 0.51578271, 0.59707702, 0.76970221, 2.14577412, 0.57826914, 2.00366781, 0.27904595, 0.91478566, 1.04367216, 2.80647198, 0.49675029, 0.48002089
21.200000, 128, 0, 0, 35.6, 1.212158, 4095.000000, 1, 5.81037307, 2.77890441, 5.44707022, 4.84825339, 0.71098558, 0.35921771, 4.46961011, 2.50217226, 1.63754169, 1.84077461, 1.33869722, 0.55992928, 0.75711925, 0.52002991, 1.25878878, 1.18067213, 0.81559008, 0.79281417, 0.74774577, 0.92776973, 0.51578912, 0.59707787, 0.76967396, 2.14581660, 0.57825110, 2.00360220, 0.27905564, 0.91477170, 1.04364275, 2.80634981, 0.49660980, 0.48000820
21.700000, 128, 0, 0, 35.7, 1.210327, 4095.000000, 1, 5.80995325, 2.77868559, 5.44725682, 4.84852078, 0.71091816, 0.35919581, 4.47019017, 2.50215310, 1.63752972, 1.84074540, 1.33870877, 0.55989452, 0.75709812, 0.52001564, 1.25878066, 1.18068298, 0.81559132, 0.79285089, 0.74773303, 0.92774264, 0.51578451, 0.59706406, 0.76967946, 2.14583041, 0.57826096, 2.00351410, 0.27905013, 0.91473773, 1.04357823, 2.80635728, 0.49645945, 0.48002011
22.300000, 128, 0, 0, 35.7, 1.211548, 4095.000000, 1, 5.81035920, 2.77885944, 5.44640930, 4.84858528, 0.71090758, 0.35917694, 4.46956318, 2.50227348, 1.63752053, 1.84069495, 1.33866937, 0.55989576, 0.75710311, 0.52001825, 1.25877807, 1.18067616, 0.81557280, 0.79279739, 0.74770095, 0.92770042, 0.51576908, 0.59708531, 0.76964881, 2.14581301, 0.57825739, 2.00361465, 0.27905280, 0.91470324, 1.04360221, 2.80619779, 0.49636976, 0.47999903
22.800000, 128, 0, 0, 35.7, 1.211548, 4095.000000, 1, 5.81029500, 2.77871244, 5.44714296, 4.84862291, 0.71089745, 0.35917765, 4.46946571, 2.50215430, 1.63740395, 1.84072726, 1.33855763, 0.55989100, 0.75711735, 0.52003232, 1.25881734, 1.18069228, 0.81557107, 0.79282122, 0.74770920, 0.92772113, 0.51577489, 0.59708850, 0.76965025, 2.14585958, 0.57826809, 2.00357922, 0.27904996, 0.91475037, 1.04357595, 2.80648420, 0.49623939, 0.48001328
23.400000, 128, 0, 0, 35.6, 1.215210, 4095.000000, 1, 5.81017010, 2.77870304, 5.44672077, 4.84834207, 0.71087674, 0.35915611, 4.46959446, 2.50201956, 1.63742631, 1.84073832, 1.33856782, 0.55988810, 0.75712923, 0.52002971, 1.25881669, 1.18069632, 0.81561650, 0.79280080, 0.74773280, 0.92769538, 0.51577589, 0.59710592, 0.76963061, 2.14589949, 0.57825446, 2.00374395, 0.27904110, 0.91471667, 1.04359365, 2.80625955, 0.49613570, 0.47999181
23.900000, 128, 0, 0, 35.6, 1.211548, 4095.000000, 1, 5.80985264, 2.77846880, 5.44665911, 4.84888764, 0.71083602, 0.35912086, 4.46982912, 2.50228006, 1.63736563, 1.84066442, 1.33860144, 0.55988500, 0.75709931, 0.51999996, 1.25876995, 1.18063213, 0.81557083, 0.79282317, 0.74775285, 0.92765555, 0.51578211, 0.59709296, 0.76962295, 2.14588158, 0.57825027, 2.00362375, 0.27903292, 0.91470271, 1.04360821, 2.80648080, 0.49601088, 0.48000840
24.500000, 128, 0, 0, 35.7, 1.211548, 4095.000000, 1, 5.81049452, 2.77850168, 5.44682513, 4.84875460, 0.71088089, 0.35909007, 4.46984958, 2.50219622, 1.63730974, 1.84068167, 1.33847001, 0.55989783, 0.75709005, 0.52001323, 1.25877872, 1.18069477, 0.81555330, 0.79279253, 0.74773185, 0.92769219, 0.51577630, 0.59709615, 0.76960499, 2.14584679, 0.57824712, 2.00370468, 0.27904127, 0.91469797, 1.04360392, 2.80633488, 0.49589673, 0.47999239
25.100000, 128, 0, 0, 35.7, 1.212769, 4095.000000, 1, 5.81090573, 2.77868022, 5.44619428, 4.84861619, 0.71086892, 0.35907102, 4.46949700, 2.50214591, 1.63736802, 1.84071265, 1.33841941, 0.55987548, 0.75709741, 0.52000077, 1.25872809, 1.18071461, 0.81557478, 0.79275921, 0.74776276, 0.92765926, 0.51577910, 0.59709381, 0.76957051, 2.14589131, 0.57823831, 2.00372718, 0.27903175, 0.91469481, 1.04357138, 2.80623919, 0.49579365, 0.47998478
25.600000, 128, 0, 0, 35.7, 1.209106, 4095.000000, 1, 5.81040777, 2.77851980, 5.44635080, 4.84863500, 0.71089929, 0.35906764, 4.46936584, 2.50212016, 1.63736802, 1.84079098, 1.33853658, 0.55987693, 0.75708720, 0.52000499, 1.25872322, 1.18068174, 0.81560267, 0.79279301, 0.74773988, 0.92766033, 0.51578010, 0.59710316, 0.76958943, 2.14591331, 0.57824167, 2.00364530, 0.27903927, 0.91471588, 1.04357280, 2.80633828, 0.49570974, 0.47998869
26.200000, 128, 0, 0, 35.7, 1.212158, 4095.000000, 1, 5.80991855, 2.77837484, 5.44698483, 4.84818621, 0.71086064, 0.35905108, 4.46964982, 2.50213753, 1.63749857, 1.84073301, 1.33849616, 0.55990735, 0.75708934, 0.52001484, 1.25874724, 1.18065756, 0.81557280, 0.79277356, 0.74775167, 0.92763165, 0.51577730, 0.59710082, 0.76954178, 2.14594657, 0.57825844, 2.00354714, 0.27903893, 0.91466848, 1.04353997, 2.80626159, 0.49563096, 0.47999200
26.700000, 128, 0, 0, 35.7, 1.209106, 4095.000000, 1, 5.81027419, 2.77873660, 5.44656424, 4.84865382, 0.71088825, 0.35903008, 4.46984116, 2.50215729, 1.63735046, 1.84073788, 1.33854643, 0.55988355, 0.75710406, 0.52001544, 1.25870213, 1.18064019, 0.81559255, 0.79275435, 0.74773303, 0.92762315, 0.51576788, 0.59708743, 0.76955399, 2.14594504, 0.57823265, 2.00354857, 0.27904378, 0.91470903, 1.04350571, 2.80626837, 0.49551783, 0.47999454
27.300000, 128, 0, 0, 35.7, 1.210938, 4095.000000, 1, 5.81074610, 2.77878762, 5.44590340, 4.84855841, 0.71085327, 0.35899750, 4.46932011, 2.50212555, 1.63730415, 1.84074938, 1.33840277, 0.55991252, 0.75708482, 0.52000036, 1.25878326, 1.18064546, 0.81558120, 0.79276456, 0.74770661, 0.92764254, 0.51577529, 0.59710337, 0.76954442, 2.14588158, 0.57823685, 2.00377699, 0.27904862, 0.91469586, 1.04350057, 2.80607496, 0.49542386, 0.47999454
27.800000, 128, 0, 0, 35.7, 1.211548, 4095.000000, 1, 5.81065588, 2.77881581, 5.44636028, 4.84905026, 0.71082060, 0.35900142, 4.46960890, 2.50211597, 1.63729816, 1.84072150, 1.33842043, 0.55989245, 0.75707984, 0.51999152, 1.25874529, 1.18071213, 0.81556564, 0.79273246, 0.74772831, 0.92764307, 0.51577229, 0.59710465, 0.76953508, 2.14590973, 0.57824544, 2.00364386, 0.27902790, 0.91466979, 1.04350486, 2.80607632, 0.49534885, 0.48001406
28.400000, 128, 0, 0, 35.7, 1.210938, 4095.000000, 1, 5.81063852, 2.77837618, 5.44644092, 4.84839448, 0.71080818, 0.35897579, 4.46951745, 2.50209920, 1.63723070, 1.84066088, 1.33839632, 0.55988355, 0.75709313, 0.51998971, 1.25873977, 1.18066345, 0.81560218, 0.79272298, 0.74772336, 0.92764280, 0.51577990, 0.59707787, 0.76953125, 2.14585190, 0.57825173, 2.00375927, 0.27904144, 0.91464241, 1.04350343, 2.80589175, 0.49525470, 0.48000879
