"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B191023297 +++ Firmware version: 40.51"
"7/15/2021","4:18 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
0.600000, 0, 0, 0, 36.0, 1.212158, 4095.000000, 0, 5.94115311, 2.83238735, 5.55269749, 4.97019430, 0.71268898, 0.35598096, 4.54153615, 2.49287229, 1.64352790, 1.84997042, 1.34634311, 0.55929498, 0.75576835, 0.52251931, 1.25615404, 1.18531402, 0.81767183, 0.78245683, 0.75929201, 0.90205540, 0.51624728, 0.59563285, 0.77744295, 2.22897700, 0.57918973, 2.01756933, 0.27925416, 0.89712435, 1.04351913, 2.82546197, 0.48113417, 0.47930736
1.100000, 0, 0, 0, 36.0, 1.210938, 4095.000000, 0, 5.94098108, 2.83223306, 5.55231720, 4.96984948, 0.71275072, 0.35600138, 4.54144517, 2.49273331, 1.64366207, 1.85006467, 1.34631276, 0.55928360, 0.75581603, 0.52249635, 1.25619422, 1.18535351, 0.81765527, 0.78250224, 0.75929344, 0.90204704, 0.51627214, 0.59559570, 0.77744295, 2.22891057, 0.57920966, 2.01777998, 0.27924597, 0.89708217, 1.04344633, 2.82543804, 0.48117773, 0.47929586
1.700000, 0, 0, 0, 36.0, 1.212158, 4095.000000, 0, 5.94028052, 2.83255125, 5.55242771, 4.97038201, 0.71273851, 0.35601097, 4.54143411, 2.49277745, 1.64371494, 1.85008423, 1.34638473, 0.55930056, 0.75579942, 0.52251266, 1.25628333, 1.18532894, 0.81766936, 0.78250465, 0.75930367, 0.90206716, 0.51626693, 0.59559740, 0.77747087, 2.22879738, 0.57919791, 2.01774094, 0.27925801, 0.89711342, 1.04350286, 2.82546402, 0.48122735, 0.47929371
2.200000, 0, 0, 0, 36.0, 1.211548, 4095.000000, 0, 5.94104380, 2.83236335, 5.55211570, 4.97033335, 0.71275118, 0.35602926, 4.54128413, 2.49294984, 1.64371774, 1.84999398, 1.34628615, 0.55929994, 0.75578756, 0.52250984, 1.25623991, 1.18537527, 0.81764612, 0.78250465, 0.75927251, 0.90205122, 0.51626392, 0.59561459, 0.77747424, 2.22868632, 0.57920316, 2.01774094, 0.27925466, 0.89711888, 1.04352313, 2.82535256, 0.48124024, 0.47929156
2.800000, 0, 0, 0, 36.0, 1.212769, 4095.000000, 0, 5.94088432, 2.83267743, 5.55263735, 4.97081032, 0.71278620, 0.35603139, 4.54096821, 2.49278818, 1.64379265, 1.85005222, 1.34624113, 0.55930242, 0.75580275, 0.52249776, 1.25624283, 1.18530842, 0.81768345, 0.78249378, 0.75927275, 0.90209981, 0.51626072, 0.59560674, 0.77747857, 2.22868101, 0.57919078, 2.01787881, 0.27925299, 0.89708790, 1.04356852, 2.82547565, 0.48126446, 0.47929605
3.400000, 0, 0, 0, 36.0, 1.210327, 4095.000000, 0, 5.94108860, 2.83244084, 5.55227983, 4.97013868, 0.71275740, 0.35602251, 4.54099402, 2.49277924, 1.64373256, 1.85013225, 1.34642567, 0.55931773, 0.75583074, 0.52250340, 1.25627491, 1.18530842, 0.81765996, 0.78248992, 0.75927917, 0.90208962, 0.51625911, 0.59561566, 0.77750409, 2.22885955, 0.57920546, 2.01788460, 0.27926051, 0.89711081, 1.04351228, 2.82553104, 0.48131994, 0.47930717
3.900000, 0, 0, 0, 36.0, 1.210327, 4095.000000, 0, 5.94045968, 2.83248816, 5.55194021, 4.96969793, 0.71276086, 0.35601470, 4.54137141, 2.49290212, 1.64384272, 1.85003088, 1.34649764, 0.55928691, 0.75580820, 0.52250521, 1.25629111, 1.18542875, 0.81767257, 0.78251045, 0.75929035, 0.90210660, 0.51626192, 0.59562266, 0.77750337, 2.22890525, 0.57919959, 2.01787254, 0.27925667, 0.89710274, 1.04354483, 2.82563089, 0.48136155, 0.47930015
4.500000, 0, 0, 0, 36.0, 1.209106, 4095.000000, 0, 5.94113340, 2.83271241, 5.55278037, 4.97010392, 0.71280440, 0.35602322, 4.54125586, 2.49275597, 1.64380026, 1.85003844, 1.34641611, 0.55927760, 0.75579848, 0.52250380, 1.25622339, 1.18537931, 0.81769359, 0.78249910, 0.75929059, 0.90207160, 0.51626733, 0.59562075, 0.77748218, 2.22889835, 0.57919602, 2.01775395, 0.27926068, 0.89710873, 1.04350314, 2.82563978, 0.48139672, 0.47929839
5.000000, 0, 0, 0, 36.0, 1.212158, 4095.000000, 0, 5.94077323, 2.83255399, 5.55214170, 4.96993568, 0.71280625, 0.35602535, 4.54172302, 2.49260090, 1.64380266, 1.85001310, 1.34634925, 0.55930863, 0.75582528, 0.52250783, 1.25619455, 1.18534853, 0.81766639, 0.78250103, 0.75927489, 0.90205018, 0.51626452, 0.59560249, 0.77750553, 2.22894617, 0.57920861, 2.01780794, 0.27925934, 0.89710613, 1.04357081, 2.82564936, 0.48142778, 0.47930502
5.600000, 0, 0, 0, 36.0, 1.212158, 4095.000000, 0, 5.94091658, 2.83271721, 5.55275600, 4.97000242, 0.71281039, 0.35603832, 4.54191605, 2.49280369, 1.64387196, 1.85006289, 1.34647922, 0.55929663, 0.75581508, 0.52252313, 1.25621399, 1.18534325, 0.81767752, 0.78248364, 0.75926467, 0.90202641, 0.51627074, 0.59560292, 0.77750000, 2.22891429, 0.57921616, 2.01785471, 0.27925349, 0.89709753, 1.04354882, 2.82584154, 0.48146900, 0.47930717
6.100000, 0, 0, 0, 36.0, 1.213379, 4095.000000, 0, 5.94026977, 2.83265823, 5.55242283, 4.97070880, 0.71280648, 0.35603548, 4.54219517, 2.49285141, 1.64366888, 1.84999620, 1.34645057, 0.55930511, 0.75581081, 0.52251306, 1.25620070, 1.18532894, 0.81767208, 0.78250924, 0.75926348, 0.90206742, 0.51625871, 0.59561226, 0.77750337, 2.22899454, 0.57922057, 2.01786290, 0.27925817, 0.89711706, 1.04357480, 2.82572596, 0.48150651, 0.47929839
6.700000, 0, 0, 0, 36.0, 1.211548, 4095.000000, 0, 5.94078219, 2.83261503, 5.55183946, 4.97010809, 0.71284472, 0.35603157, 4.54165786, 2.49290510, 1.64381668, 1.85002199, 1.34646353, 0.55926437, 0.75580322, 0.52247581, 1.25621269, 1.18537838, 0.81767900, 0.78250538, 0.75927228, 0.90205984, 0.51626092, 0.59561757, 0.77750818, 2.22900410, 0.57921197, 2.01787447, 0.27925634, 0.89712565, 1.04359079, 2.82584907, 0.48155106, 0.47930619
7.200000, 0, 0, 0, 36.0, 1.212158, 4095.000000, 0, 5.94089149, 2.83263766, 5.55231883, 4.97024296, 0.71284564, 0.35603086, 4.54180171, 2.49289019, 1.64384512, 1.85006778, 1.34648229, 0.55927678, 0.75580346, 0.52250702, 1.25618774, 1.18533299, 0.81769977, 0.78249813, 0.75931056, 0.90208858, 0.51626432, 0.59559082, 0.77752407, 2.22892970, 0.57921994, 2.01798536, 0.27925149, 0.89714128, 1.04352912, 2.82545240, 0.48156552, 0.47931692
7.800000, 0, 0, 0, 36.0, 1.211548, 4095.000000, 0, 5.94106172, 2.83259102, 5.55296891, 4.97021654, 0.71283505, 0.35603104, 4.54159147, 2.49315147, 1.64375980, 1.85005311, 1.34640076, 0.55929767, 0.75577167, 0.52252011, 1.25628658, 1.18532521, 0.81768222, 0.78252204, 0.75926847, 0.90209040, 0.51626653, 0.59560249, 0.77754477, 2.22894671, 0.57921470, 2.01796270, 0.27925216, 0.89716341, 1.04358051, 2.82572185, 0.48159073, 0.47930970
8.400000, 0, 0, 0, 36.0, 1.210938, 4095.000000, 0, 5.94057793, 2.83279265, 5.55180372, 4.97036950, 0.71286385, 0.35603193, 4.54169843, 2.49302560, 1.64392564, 1.85009045, 1.34650720, 0.55928732, 0.75577902, 0.52250239, 1.25625903, 1.18533423, 0.81769557, 0.78248195, 0.75929368, 0.90208779, 0.51626392, 0.59560079, 0.77752094, 2.22896371, 0.57921700, 2.01802103, 0.27925550, 0.89714727, 1.04354939, 2.82575537, 0.48162805, 0.47931341
8.900000, 0, 0, 0, 36.0, 1.210327, 4095.000000, 0, 5.94121403, 2.83278991, 5.55233020, 4.97040565, 0.71286108, 0.35604365, 4.54198368, 2.49291882, 1.64395127, 1.85004511, 1.34645637, 0.55929415, 0.75580061, 0.52251206, 1.25625125, 1.18532615, 0.81767851, 0.78251914, 0.75927513, 0.90205906, 0.51626833, 0.59562372, 0.77754597, 2.22892811, 0.57922141, 2.01781710, 0.27925149, 0.89717148, 1.04352713, 2.82581350, 0.48167064, 0.47932238
9.500000, 128, 0, 0, 36.0, 1.209717, 4095.000000, 1, 5.94105993, 2.83296550, 5.55211733, 4.97046267, 0.71288850, 0.35603867, 4.54154106, 2.49275299, 1.64383350, 1.85014158, 1.34640724, 0.55930697, 0.75578116, 0.52251649, 1.25625579, 1.18535786, 0.81771411, 0.78250103, 0.75928369, 0.90208544, 0.51626132, 0.59562500, 0.77762445, 2.22906788, 0.57923547, 2.01825247, 0.27925015, 0.89728319, 1.04370129, 2.82631899, 0.48228533, 0.47933896
10.100000, 128, 0, 0, 36.0, 1.211548, 4095.000000, 1, 5.94150614, 2.83287976, 5.55296891, 4.96997878, 0.71323716, 0.35608307, 4.54227756, 2.49290510, 1.64396890, 1.85018871, 1.34677331, 0.55932931, 0.75579942, 0.52253340, 1.25633356, 1.18543373, 0.81765354, 0.78243413, 0.75924850, 0.90198305, 0.51623506, 0.59557596, 0.77716231, 2.22892226, 0.57917483, 2.01743967, 0.27923578, 0.89676351, 1.04308153, 2.82449655, 0.47921335, 0.47917765
10.600000, 128, 0, 0, 35.9, 1.212158, 4095.000000, 1, 5.93870425, 2.83162561, 5.54853914, 4.96913492, 0.71064137, 0.35579025, 4.54112309, 2.49237724, 1.64255492, 1.84954279, 1.34496693, 0.55920666, 0.75564689, 0.52246292, 1.25579214, 1.18503639, 0.81739075, 0.78193573, 0.75910560, 0.90130697, 0.51612822, 0.59540486, 0.77563442, 2.22843818, 0.57904160, 2.01575336, 0.27919551, 0.89593462, 1.04244575, 2.82339757, 0.47517124, 0.47903158
11.100000, 128, 0, 0, 35.9, 1.210938, 4095.000000, 1, 5.93659514, 2.83070579, 5.54418903, 4.96817452, 0.70787061, 0.35540058, 4.54008945, 2.49244463, 1.64139200, 1.84911259, 1.34278719, 0.55905321, 0.75547018, 0.52237794, 1.25518903, 1.18466059, 0.81718684, 0.78157556, 0.75901264, 0.90073139, 0.51606709, 0.59534479, 0.77481050, 2.22837230, 0.57900321, 2.01523280, 0.27917595, 0.89568044, 1.04229911, 2.82305867, 0.47299310, 0.47897736
11.700000, 128, 0, 0, 36.0, 1.212158, 4095.000000, 1, 5.93639647, 2.83059614, 5.54216086, 4.96832183, 0.70667567, 0.35518884, 4.53962620, 2.49240766, 1.64089079, 1.84901394, 1.34173013, 0.55901371, 0.75543152, 0.52235036, 1.25498793, 1.18453814, 0.81712851, 0.78141627, 0.75899243, 0.90047904, 0.51604644, 0.59530574, 0.77441625, 2.22823204, 0.57899901, 2.01518706, 0.27917595, 0.89553503, 1.04213679, 2.82297396, 0.47159734, 0.47893719
12.300000, 128, 0, 0, 36.0, 1.212158, 4095.000000, 1, 5.93594366, 2.83067426, 5.54220624, 4.96800776, 0.70603614, 0.35504652, 4.53932764, 2.49232894, 1.64071202, 1.84886109, 1.34112157, 0.55898745, 0.75534520, 0.52234371, 1.25489241, 1.18441788, 0.81704992, 0.78132914, 0.75895558, 0.90031883, 0.51602480, 0.59528812, 0.77416476, 2.22829048, 0.57897804, 2.01511965, 0.27915740, 0.89544140, 1.04209714, 2.82283186, 0.47055802, 0.47892198
12.800000, 128, 0, 0, 35.9, 1.210938, 4095.000000, 1, 5.93597229, 2.83027067, 5.54197122, 4.96855948, 0.70564907, 0.35497447, 4.53921707, 2.49230687, 1.64048288, 1.84876379, 1.34073559, 0.55893823, 0.75532267, 0.52231512, 1.25481308, 1.18435106, 0.81699358, 0.78123141, 0.75895320, 0.90020273, 0.51602299, 0.59527475, 0.77395414, 2.22808117, 0.57898244, 2.01492274, 0.27915958, 0.89537455, 1.04201870, 2.82257569, 0.46974375, 0.47890872
13.400000, 128, 0, 0, 35.9, 1.210327, 4095.000000, 1, 5.93590607, 2.83034535, 5.54157903, 4.96753254, 0.70536525, 0.35489871, 4.53946647, 2.49236293, 1.64024538, 1.84877667, 1.34049860, 0.55895684, 0.75531057, 0.52231351, 1.25473797, 1.18431533, 0.81698864, 0.78122803, 0.75894060, 0.90012238, 0.51601157, 0.59527645, 0.77383527, 2.22815979, 0.57896356, 2.01495548, 0.27915891, 0.89532046, 1.04197050, 2.82228882, 0.46908561, 0.47891067
14.000000, 128, 0, 0, 36.0, 1.211548, 4095.000000, 1, 5.93534774, 2.83047486, 5.54121117, 4.96740749, 0.70513581, 0.35485914, 4.53906841, 2.49240766, 1.64009505, 1.84873047, 1.34029631, 0.55892334, 0.75530962, 0.52230546, 1.25470980, 1.18423578, 0.81699704, 0.78117446, 0.75897056, 0.90005611, 0.51601458, 0.59526902, 0.77373539, 2.22804877, 0.57896566, 2.01487845, 0.27915607, 0.89524894, 1.04194940, 2.82234277, 0.46850654, 0.47889039
14.500000, 128, 0, 0, 36.0, 1.210938, 4095.000000, 1, 5.93511871, 2.83028848, 5.54105562, 4.96776736, 0.70498386, 0.35479669, 4.53912001, 2.49243151, 1.63993714, 1.84869092, 1.34010187, 0.55892210, 0.75531081, 0.52230727, 1.25464343, 1.18424386, 0.81694761, 0.78115153, 0.75892871, 0.90000916, 0.51598451, 0.59526392, 0.77364895, 2.22810773, 0.57894741, 2.01463198, 0.27915891, 0.89523593, 1.04189977, 2.82217203, 0.46802192, 0.47887128
15.100000, 128, 0, 0, 35.9, 1.210938, 4095.000000, 1, 5.93463026, 2.83013295, 5.53978061, 4.96800359, 0.70477258, 0.35476529, 4.53897259, 2.49236412, 1.63986239, 1.84871180, 1.34004613, 0.55890287, 0.75531816, 0.52230626, 1.25462465, 1.18421807, 0.81692117, 0.78113295, 0.75894916, 0.89996351, 0.51599233, 0.59526371, 0.77355868, 2.22797015, 0.57894510, 2.01469649, 0.27914387, 0.89522111, 1.04183218, 2.82210715, 0.46761289, 0.47886874
15.700000, 128, 0, 0, 36.0, 1.211548, 4095.000000, 1, 5.93493441, 2.83044334, 5.54044155, 4.96781878, 0.70466787, 0.35472803, 4.53899225, 2.49219118, 1.63988877, 1.84868648, 1.33984695, 0.55889067, 0.75529705, 0.52228955, 1.25457480, 1.18426282, 0.81696541, 0.78106225, 0.75895439, 0.89992568, 0.51598932, 0.59524907, 0.77350466, 2.22809498, 0.57893965, 2.01463776, 0.27915390, 0.89518782, 1.04187039, 2.82208939, 0.46723935, 0.47887245
16.200000, 128, 0, 0, 36.0, 1.211548, 4095.000000, 1, 5.93432255, 2.83019119, 5.54072346, 4.96758673, 0.70455675, 0.35469823, 4.53897259, 2.49222398, 1.63983680, 1.84864738, 1.33971271, 0.55890328, 0.75527879, 0.52228250, 1.25457188, 1.18420813, 0.81690758, 0.78110882, 0.75895677, 0.89989334, 0.51598491, 0.59523973, 0.77343528, 2.22807745, 0.57893671, 2.01448132, 0.27915473, 0.89514700, 1.04185756, 2.82206002, 0.46689066, 0.47886133
