"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B191023297 +++ Firmware version: 40.51"
"6/30/2021","2:56 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
9.500000, 128, 0, 0, 35.2, 1.212769, 4095.000000, 1, 5.89230694, 2.81256741, 5.50969471, 4.92116431, 0.71257793, 0.35490208, 4.50853154, 2.49506487, 1.64690468, 1.84591738, 1.34257817, 0.55867440, 0.75616860, 0.52104339, 1.25703400, 1.18341536, 0.81663752, 0.78700009, 0.75349509, 0.91251042, 0.51560037, 0.59590377, 0.77352987, 2.20386114, 0.57863906, 2.02319528, 0.27889708, 0.90360643, 1.04704650, 2.82613498, 0.47990419, 0.47880030
10.100000, 128, 0, 0, 35.3, 1.210938, 4095.000000, 1, 5.89030141, 2.81132198, 5.50491765, 4.91981360, 0.71042651, 0.35467641, 4.50725959, 2.49471144, 1.64542601, 1.84529988, 1.34113347, 0.55858075, 0.75606016, 0.52099370, 1.25646417, 1.18306880, 0.81635564, 0.78644012, 0.75337832, 0.91176957, 0.51548136, 0.59574219, 0.77210018, 2.20341666, 0.57855391, 2.02221295, 0.27887085, 0.90303863, 1.04669319, 2.82519460, 0.47785768, 0.47871393
10.600000, 128, 0, 0, 35.3, 1.211548, 4095.000000, 1, 5.88901153, 2.81102007, 5.50205169, 4.91899108, 0.70862283, 0.35442506, 4.50704663, 2.49472815, 1.64480712, 1.84518146, 1.33942421, 0.55848132, 0.75593750, 0.52093416, 1.25612164, 1.18279589, 0.81620374, 0.78625851, 0.75329188, 0.91140689, 0.51545792, 0.59571140, 0.77165102, 2.20340142, 0.57853483, 2.02207962, 0.27886400, 0.90298165, 1.04671951, 2.82478436, 0.47705728, 0.47869872
11.200000, 128, 0, 0, 35.2, 1.211548, 4095.000000, 1, 5.88912122, 2.81123630, 5.50212387, 4.91953666, 0.70833062, 0.35431421, 4.50686532, 2.49478785, 1.64473178, 1.84509187, 1.33879029, 0.55847780, 0.75592469, 0.52094221, 1.25616506, 1.18277664, 0.81622350, 0.78622582, 0.75330562, 0.91137588, 0.51546253, 0.59572712, 0.77162104, 2.20338199, 0.57855056, 2.02215739, 0.27886216, 0.90297381, 1.04670377, 2.82498674, 0.47666748, 0.47870730
11.700000, 128, 0, 0, 35.2, 1.211548, 4095.000000, 1, 5.88883817, 2.81138114, 5.50260193, 4.91919121, 0.70829065, 0.35422430, 4.50652342, 2.49464518, 1.64460435, 1.84519255, 1.33871081, 0.55847966, 0.75591093, 0.52095368, 1.25611516, 1.18281638, 0.81622547, 0.78620573, 0.75330325, 0.91135933, 0.51546994, 0.59570928, 0.77161553, 2.20345396, 0.57855202, 2.02210474, 0.27886216, 0.90293016, 1.04668261, 2.82484179, 0.47639340, 0.47870106
12.300000, 128, 0, 0, 35.2, 1.212769, 4095.000000, 1, 5.88933175, 2.81148451, 5.50234364, 4.91956271, 0.70829823, 0.35422465, 4.50700647, 2.49490069, 1.64455947, 1.84507413, 1.33865748, 0.55848731, 0.75592184, 0.52096253, 1.25614335, 1.18287319, 0.81623930, 0.78619919, 0.75331154, 0.91132412, 0.51546453, 0.59570673, 0.77160258, 2.20356218, 0.57856943, 2.02210619, 0.27885464, 0.90295682, 1.04667660, 2.82495118, 0.47615596, 0.47869677
12.900000, 128, 0, 0, 35.2, 1.211548, 4095.000000, 1, 5.88890362, 2.81148791, 5.50229231, 4.91979852, 0.70829686, 0.35420567, 4.50632754, 2.49490486, 1.64459393, 1.84516860, 1.33870877, 0.55847408, 0.75589954, 0.52095046, 1.25615210, 1.18280737, 0.81624573, 0.78621372, 0.75330230, 0.91131965, 0.51544990, 0.59571098, 0.77159275, 2.20349704, 0.57856943, 2.02204774, 0.27885648, 0.90292886, 1.04670578, 2.82481854, 0.47598784, 0.47869345
13.400000, 128, 0, 0, 35.3, 1.210938, 4095.000000, 1, 5.88910884, 2.81149879, 5.50192176, 4.91934063, 0.70829663, 0.35417145, 4.50650638, 2.49479800, 1.64464282, 1.84516239, 1.33871896, 0.55848462, 0.75590571, 0.52094925, 1.25619357, 1.18274311, 0.81625610, 0.78619991, 0.75330277, 0.91129627, 0.51545451, 0.59571544, 0.77158508, 2.20341613, 0.57855244, 2.02210812, 0.27886601, 0.90296832, 1.04670635, 2.82505511, 0.47583821, 0.47868702
14.000000, 128, 0, 0, 35.3, 1.211548, 4095.000000, 1, 5.88917960, 2.81135190, 5.50295811, 4.91938450, 0.70832924, 0.35418049, 4.50647962, 2.49474785, 1.64461116, 1.84518722, 1.33864492, 0.55846437, 0.75589717, 0.52093115, 1.25616571, 1.18279371, 0.81625783, 0.78621759, 0.75330988, 0.91136038, 0.51546433, 0.59570843, 0.77156998, 2.20337358, 0.57856817, 2.02216560, 0.27886133, 0.90297303, 1.04669576, 2.82483495, 0.47571370, 0.47867786
14.500000, 128, 0, 0, 35.3, 1.212769, 4095.000000, 1, 5.88926629, 2.81140630, 5.50262439, 4.91988901, 0.70826815, 0.35415797, 4.50660007, 2.49465771, 1.64447331, 1.84509808, 1.33867005, 0.55849682, 0.75591377, 0.52092350, 1.25614529, 1.18275398, 0.81624202, 0.78618127, 0.75329188, 0.91133174, 0.51546693, 0.59571480, 0.77157189, 2.20338881, 0.57856356, 2.02205933, 0.27886350, 0.90292624, 1.04664113, 2.82484316, 0.47559815, 0.47869482
15.100000, 128, 0, 0, 35.2, 1.210938, 4095.000000, 1, 5.88919906, 2.81148927, 5.50262920, 4.91984650, 0.70826470, 0.35415177, 4.50654532, 2.49460757, 1.64443204, 1.84516239, 1.33870741, 0.55848958, 0.75589456, 0.52092712, 1.25612358, 1.18276639, 0.81622325, 0.78620161, 0.75328833, 0.91132885, 0.51546653, 0.59571204, 0.77157429, 2.20356271, 0.57855098, 2.02217720, 0.27886200, 0.90292154, 1.04668690, 2.82484316, 0.47548689, 0.47870106
15.600000, 128, 0, 0, 35.2, 1.210938, 4095.000000, 1, 5.88919729, 2.81149811, 5.50260514, 4.91993151, 0.70828813, 0.35413527, 4.50663779, 2.49470607, 1.64453663, 1.84514775, 1.33867209, 0.55848338, 0.75590025, 0.52090077, 1.25613330, 1.18279216, 0.81619633, 0.78620645, 0.75329448, 0.91132859, 0.51546573, 0.59572138, 0.77156158, 2.20350124, 0.57856440, 2.02232599, 0.27885999, 0.90289985, 1.04668833, 2.82488828, 0.47539625, 0.47870008
16.200000, 128, 0, 0, 35.2, 1.213379, 4095.000000, 1, 5.88908407, 2.81126214, 5.50283617, 4.91947086, 0.70829295, 0.35411878, 4.50724012, 2.49446430, 1.64459353, 1.84515795, 1.33860280, 0.55848586, 0.75590310, 0.52092230, 1.25618321, 1.18279930, 0.81620793, 0.78618660, 0.75329520, 0.91130205, 0.51546353, 0.59569930, 0.77157909, 2.20349178, 0.57858055, 2.02224531, 0.27885899, 0.90291527, 1.04669519, 2.82461003, 0.47529240, 0.47871042
16.800000, 128, 0, 0, 35.2, 1.211548, 4095.000000, 1, 5.88917960, 2.81143350, 5.50292602, 4.91972997, 0.70830398, 0.35410637, 4.50664995, 2.49460160, 1.64461436, 1.84514997, 1.33859941, 0.55848462, 0.75590950, 0.52094643, 1.25615048, 1.18283159, 0.81620571, 0.78617498, 0.75329827, 0.91128996, 0.51547615, 0.59568593, 0.77154048, 2.20345606, 0.57858013, 2.02225981, 0.27885448, 0.90290063, 1.04668060, 2.82485751, 0.47523191, 0.47869384
17.300000, 128, 0, 0, 35.3, 1.213379, 4095.000000, 1, 5.88890185, 2.81125058, 5.50268215, 4.92018105, 0.70828629, 0.35410052, 4.50670471, 2.49465711, 1.64456788, 1.84511271, 1.33856714, 0.55849000, 0.75591116, 0.52092109, 1.25616538, 1.18283780, 0.81621856, 0.78618902, 0.75329685, 0.91127656, 0.51547855, 0.59568508, 0.77153593, 2.20352435, 0.57856188, 2.02222454, 0.27886367, 0.90289070, 1.04665371, 2.82501272, 0.47514479, 0.47868546
17.900000, 128, 0, 0, 35.3, 1.211548, 4095.000000, 1, 5.88860466, 2.81140902, 5.50258749, 4.91986021, 0.70827710, 0.35407073, 4.50670836, 2.49470487, 1.64442323, 1.84511538, 1.33856001, 0.55847739, 0.75591828, 0.52093416, 1.25614011, 1.18284649, 0.81620571, 0.78618224, 0.75329993, 0.91130809, 0.51547034, 0.59570801, 0.77151987, 2.20355220, 0.57856251, 2.02228251, 0.27885849, 0.90288966, 1.04666344, 2.82501477, 0.47506526, 0.47869150
18.400000, 128, 0, 0, 35.2, 1.213379, 4095.000000, 1, 5.88831280, 2.81119550, 5.50275916, 4.91989038, 0.70829456, 0.35405938, 4.50687627, 2.49460219, 1.64452100, 1.84511892, 1.33861911, 0.55846767, 0.75593086, 0.52094141, 1.25610997, 1.18286791, 0.81621806, 0.78615682, 0.75331367, 0.91125370, 0.51546954, 0.59571098, 0.77152682, 2.20345501, 0.57857446, 2.02226126, 0.27885715, 0.90288391, 1.04665772, 2.82471326, 0.47499740, 0.47870340
19.000000, 128, 0, 0, 35.2, 1.212158, 4095.000000, 1, 5.88863120, 2.81131858, 5.50183033, 4.91959424, 0.70831064, 0.35406754, 4.50666699, 2.49479800, 1.64468489, 1.84507679, 1.33849379, 0.55847098, 0.75593062, 0.52092109, 1.25615048, 1.18280303, 0.81624375, 0.78615077, 0.75329898, 0.91126447, 0.51545832, 0.59568529, 0.77149685, 2.20352803, 0.57856293, 2.02236029, 0.27885698, 0.90288417, 1.04666859, 2.82470711, 0.47491458, 0.47868566
19.500000, 128, 0, 0, 35.2, 1.211548, 4095.000000, 1, 5.88874972, 2.81139746, 5.50273188, 4.92007685, 0.70829548, 0.35404591, 4.50715858, 2.49470905, 1.64454063, 1.84516948, 1.33846866, 0.55846457, 0.75593631, 0.52091345, 1.25611386, 1.18276236, 0.81624696, 0.78613963, 0.75330751, 0.91127892, 0.51546974, 0.59570652, 0.77151963, 2.20350859, 0.57855517, 2.02237817, 0.27884379, 0.90283922, 1.04663770, 2.82467087, 0.47487511, 0.47868858
20.100000, 128, 0, 0, 35.2, 1.209717, 4095.000000, 1, 5.88868073, 2.81132130, 5.50228750, 4.91994659, 0.70831546, 0.35402658, 4.50684950, 2.49456877, 1.64450056, 1.84510251, 1.33842281, 0.55847222, 0.75592255, 0.52092431, 1.25613136, 1.18285053, 0.81624350, 0.78611856, 0.75331438, 0.91126316, 0.51546774, 0.59570376, 0.77149229, 2.20347812, 0.57855832, 2.02239314, 0.27884512, 0.90285934, 1.04665085, 2.82475906, 0.47479404, 0.47867883
20.600000, 128, 0, 0, 35.2, 1.211548, 4095.000000, 1, 5.88866481, 2.81120366, 5.50179344, 4.91925838, 0.70827274, 0.35402835, 4.50660250, 2.49469711, 1.64456307, 1.84505063, 1.33845201, 0.55847491, 0.75589266, 0.52091284, 1.25613881, 1.18284649, 0.81622942, 0.78609629, 0.75329093, 0.91122979, 0.51546293, 0.59570206, 0.77147000, 2.20357321, 0.57856545, 2.02234097, 0.27884763, 0.90283373, 1.04662854, 2.82494845, 0.47473883, 0.47868722
21.200000, 128, 0, 0, 35.3, 1.212158, 4095.000000, 1, 5.88848438, 2.81121726, 5.50199876, 4.91981360, 0.70829892, 0.35401399, 4.50701499, 2.49457712, 1.64446410, 1.84514243, 1.33836100, 0.55848008, 0.75589835, 0.52090359, 1.25611516, 1.18287288, 0.81622201, 0.78612413, 0.75330135, 0.91123058, 0.51545672, 0.59571523, 0.77146640, 2.20354327, 0.57855727, 2.02251538, 0.27885264, 0.90283321, 1.04660223, 2.82483359, 0.47467118, 0.47868955
21.800000, 128, 0, 0, 35.3, 1.210938, 4095.000000, 1, 5.88836233, 2.81136210, 5.50189128, 4.92030720, 0.70827389, 0.35399608, 4.50686532, 2.49464458, 1.64444406, 1.84511183, 1.33837595, 0.55846064, 0.75591045, 0.52090681, 1.25613266, 1.18285084, 0.81625017, 0.78612171, 0.75330159, 0.91127052, 0.51546092, 0.59570780, 0.77143859, 2.20359580, 0.57857509, 2.02238300, 0.27884629, 0.90282850, 1.04658535, 2.82466951, 0.47462025, 0.47869326
22.300000, 128, 0, 0, 35.2, 1.210327, 4095.000000, 1, 5.88842070, 2.81147091, 5.50190091, 4.91987255, 0.70827228, 0.35399732, 4.50687749, 2.49455325, 1.64446410, 1.84512646, 1.33836542, 0.55844866, 0.75593536, 0.52089031, 1.25616344, 1.18278285, 0.81625165, 0.78614132, 0.75330396, 0.91123110, 0.51545932, 0.59570291, 0.77144626, 2.20365255, 0.57858936, 2.02223952, 0.27885064, 0.90285176, 1.04666601, 2.82443161, 0.47455727, 0.47867493
22.900000, 128, 0, 0, 35.2, 1.210327, 4095.000000, 1, 5.88829511, 2.81124038, 5.50223456, 4.91997813, 0.70829134, 0.35399892, 4.50687506, 2.49471144, 1.64437995, 1.84515130, 1.33847137, 0.55845837, 0.75594296, 0.52090399, 1.25613978, 1.18280706, 0.81624375, 0.78615101, 0.75329756, 0.91121507, 0.51546553, 0.59571247, 0.77144099, 2.20367146, 0.57857446, 2.02227140, 0.27885916, 0.90283138, 1.04663913, 2.82458747, 0.47452345, 0.47867493
23.500000, 128, 0, 0, 35.2, 1.214600, 4095.000000, 1, 5.88891424, 2.81125670, 5.50173249, 4.91981497, 0.70827343, 0.35398509, 4.50662197, 2.49454429, 1.64436152, 1.84516017, 1.33840040, 0.55846251, 0.75594390, 0.52090942, 1.25616085, 1.18282755, 0.81622127, 0.78613939, 0.75329070, 0.91117829, 0.51546653, 0.59569463, 0.77142493, 2.20357847, 0.57856503, 2.02233275, 0.27885498, 0.90282563, 1.04660280, 2.82471804, 0.47445037, 0.47867532
24.000000, 128, 0, 0, 35.2, 1.210938, 4095.000000, 1, 5.88822083, 2.81137094, 5.50176457, 4.91970118, 0.70826860, 0.35398066, 4.50690669, 2.49450131, 1.64432827, 1.84508256, 1.33832841, 0.55845568, 0.75591282, 0.52088830, 1.25607693, 1.18277695, 0.81622325, 0.78611518, 0.75332977, 0.91119931, 0.51547214, 0.59568083, 0.77140119, 2.20359843, 0.57857425, 2.02225691, 0.27884913, 0.90283713, 1.04658078, 2.82464284, 0.47441248, 0.47867864
24.500000, 128, 0, 0, 35.2, 1.212769, 4095.000000, 1, 5.88906107, 2.81135938, 5.50192176, 4.91944481, 0.70826516, 0.35396984, 4.50710504, 2.49441536, 1.64413195, 1.84509453, 1.33836270, 0.55845486, 0.75589764, 0.52087724, 1.25611289, 1.18280644, 0.81620398, 0.78609750, 0.75330988, 0.91120746, 0.51546072, 0.59569994, 0.77142253, 2.20360211, 0.57858222, 2.02225691, 0.27885030, 0.90280185, 1.04658392, 2.82488828, 0.47436758, 0.47867708
25.100000, 128, 0, 0, 35.3, 1.208496, 4095.000000, 1, 5.88880632, 2.81136278, 5.50138124, 4.91926386, 0.70826539, 0.35397286, 4.50676676, 2.49443207, 1.64422369, 1.84517968, 1.33838172, 0.55846209, 0.75593370, 0.52089937, 1.25610414, 1.18285984, 0.81618793, 0.78610016, 0.75331509, 0.91121113, 0.51547034, 0.59569803, 0.77140671, 2.20357479, 0.57856293, 2.02235111, 0.27885632, 0.90279583, 1.04658078, 2.82483085, 0.47432230, 0.47868098
25.700000, 128, 0, 0, 35.3, 1.211548, 4095.000000, 1, 5.88844369, 2.81140358, 5.50212067, 4.91949142, 0.70827756, 0.35394183, 4.50687141, 2.49438432, 1.64416480, 1.84507413, 1.33834980, 0.55846002, 0.75591330, 0.52089816, 1.25611516, 1.18272883, 0.81619361, 0.78608225, 0.75332480, 0.91120614, 0.51547114, 0.59570334, 0.77139184, 2.20356691, 0.57857006, 2.02228106, 0.27885264, 0.90277937, 1.04659536, 2.82453141, 0.47426089, 0.47867922
26.200000, 128, 0, 0, 35.3, 1.207886, 4095.000000, 1, 5.88811647, 2.81153211, 5.50192818, 4.91969158, 0.70827297, 0.35395903, 4.50701499, 2.49440879, 1.64414797, 1.84513090, 1.33830837, 0.55845858, 0.75592801, 0.52088126, 1.25613557, 1.18278719, 0.81617830, 0.78606119, 0.75331698, 0.91119826, 0.51545632, 0.59569484, 0.77137434, 2.20353223, 0.57855643, 2.02236222, 0.27884729, 0.90275768, 1.04659708, 2.82462712, 0.47423116, 0.47867454
26.800000, 128, 0, 0, 35.3, 1.210938, 4095.000000, 1, 5.88819606, 2.81142874, 5.50129143, 4.91963948, 0.70824403, 0.35394786, 4.50658547, 2.49453235, 1.64406344, 1.84512203, 1.33827407, 0.55845548, 0.75590357, 0.52090238, 1.25613622, 1.18277509, 0.81620127, 0.78606797, 0.75333238, 0.91123058, 0.51545411, 0.59568465, 0.77136547, 2.20345816, 0.57855664, 2.02241633, 0.27884679, 0.90278617, 1.04662025, 2.82495255, 0.47418646, 0.47867688
27.400000, 128, 0, 0, 35.2, 1.210938, 4095.000000, 1, 5.88880279, 2.81127982, 5.50114068, 4.91997675, 0.70825115, 0.35393509, 4.50665117, 2.49469174, 1.64410871, 1.84515618, 1.33833554, 0.55846437, 0.75590737, 0.52091687, 1.25610317, 1.18277416, 0.81618768, 0.78607717, 0.75331296, 0.91124739, 0.51544770, 0.59571162, 0.77139041, 2.20351542, 0.57856104, 2.02211826, 0.27884796, 0.90279714, 1.04655732, 2.82466199, 0.47414838, 0.47867045
27.900000, 128, 0, 0, 35.2, 1.210938, 4095.000000, 1, 5.88839063, 2.81138930, 5.50137001, 4.92055677, 0.70825436, 0.35391842, 4.50660372, 2.49446311, 1.64409589, 1.84520230, 1.33830328, 0.55843646, 0.75592089, 0.52090882, 1.25607433, 1.18283221, 0.81619336, 0.78604981, 0.75331840, 0.91121902, 0.51544630, 0.59569676, 0.77135708, 2.20347497, 0.57856356, 2.02219990, 0.27884479, 0.90277597, 1.04647123, 2.82452594, 0.47411068, 0.47867084
28.500000, 128, 0, 0, 35.3, 1.210938, 4095.000000, 1, 5.88817661, 2.81138250, 5.50182231, 4.92036616, 0.70820590, 0.35392977, 4.50687506, 2.49442610, 1.64415999, 1.84519122, 1.33827441, 0.55845196, 0.75593679, 0.52093396, 1.25610187, 1.18278036, 0.81619608, 0.78608298, 0.75331698, 0.91123531, 0.51544950, 0.59571905, 0.77135516, 2.20354694, 0.57857027, 2.02217913, 0.27884195, 0.90279374, 1.04654359, 2.82474539, 0.47408134, 0.47867630
