"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B191023297 +++ Firmware version: 40.51"
"6/26/2021","0:42 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
11.700000, 0, 0, 0, 35.1, 1.212769, 4095.000000, 0, 5.79521956, 2.77325536, 5.43158120, 4.85305075, 0.70348814, 0.34373937, 4.46929966, 2.49337579, 1.60975459, 1.83714142, 1.32516659, 0.55811672, 0.75446560, 0.51894367, 1.25459390, 1.17618269, 0.81358073, 0.78108952, 0.74809596, 0.91033959, 0.51474169, 0.59551057, 0.76127794, 2.14417206, 0.57706085, 1.97180825, 0.27755756, 0.89723684, 1.02289004, 2.77571389, 0.45004946, 0.47758492
12.300000, 128, 0, 0, 35.2, 1.211548, 4095.000000, 1, 5.79536993, 2.77336922, 5.43120324, 4.85292024, 0.70352569, 0.34374271, 4.46895194, 2.49330002, 1.60967511, 1.83714893, 1.32524681, 0.55812437, 0.75448314, 0.51895452, 1.25465735, 1.17617620, 0.81361155, 0.78103354, 0.74809666, 0.91031070, 0.51475811, 0.59554305, 0.76134199, 2.14416336, 0.57706923, 1.97183890, 0.27755639, 0.89735168, 1.02298335, 2.77565757, 0.45021855, 0.47759855
12.800000, 128, 0, 0, 35.2, 1.210938, 4095.000000, 1, 5.79588849, 2.77316762, 5.43184107, 4.85284759, 0.70379220, 0.34379301, 4.46891585, 2.49343486, 1.60977820, 1.83718383, 1.32549357, 0.55812147, 0.75448053, 0.51896978, 1.25476290, 1.17617836, 0.81360908, 0.78104416, 0.74810422, 0.91036427, 0.51475110, 0.59549317, 0.76115055, 2.14415263, 0.57702734, 1.97133477, 0.27754955, 0.89706264, 1.02264680, 2.77531100, 0.44960221, 0.47751069
13.400000, 128, 0, 0, 35.2, 1.212158, 4095.000000, 1, 5.79435720, 2.77264796, 5.42965243, 4.85258121, 0.70260952, 0.34365406, 4.46844427, 2.49319323, 1.60910265, 1.83699741, 1.32450271, 0.55805493, 0.75439663, 0.51892319, 1.25441844, 1.17598571, 0.81346978, 0.78079444, 0.74803035, 0.91003658, 0.51469824, 0.59544179, 0.76055593, 2.14393788, 0.57698146, 1.97105516, 0.27752885, 0.89679188, 1.02241458, 2.77481034, 0.44904183, 0.47747154
13.900000, 128, 0, 0, 35.2, 1.212158, 4095.000000, 1, 5.79327908, 2.77251539, 5.42799053, 4.85188711, 0.70178425, 0.34355522, 4.46840457, 2.49321411, 1.60867353, 1.83687064, 1.32371985, 0.55802662, 0.75433525, 0.51889105, 1.25426048, 1.17582214, 0.81338990, 0.78072473, 0.74798174, 0.90990216, 0.51466761, 0.59542715, 0.76034270, 2.14402889, 0.57696218, 1.97085762, 0.27753553, 0.89672160, 1.02240809, 2.77458919, 0.44873885, 0.47746531
14.500000, 128, 0, 0, 35.1, 1.210938, 4095.000000, 1, 5.79286795, 2.77244040, 5.42792445, 4.85191132, 0.70149341, 0.34348541, 4.46817964, 2.49325886, 1.60853431, 1.83675890, 1.32326861, 0.55799707, 0.75430989, 0.51891957, 1.25419931, 1.17574114, 0.81336968, 0.78067865, 0.74799165, 0.90982603, 0.51466400, 0.59540316, 0.76026370, 2.14398287, 0.57696763, 1.97075203, 0.27752902, 0.89668021, 1.02236357, 2.77455367, 0.44855469, 0.47744933
15.100000, 128, 0, 0, 35.2, 1.213379, 4095.000000, 1, 5.79314607, 2.77237412, 5.42738324, 4.85253547, 0.70131098, 0.34344092, 4.46792826, 2.49339011, 1.60853785, 1.83672930, 1.32316458, 0.55799004, 0.75430207, 0.51887860, 1.25418442, 1.17578071, 0.81336672, 0.78064657, 0.74798009, 0.90974019, 0.51466921, 0.59539382, 0.76020469, 2.14395220, 0.57696868, 1.97066859, 0.27752535, 0.89664741, 1.02235145, 2.77466558, 0.44841211, 0.47745401
15.600000, 128, 0, 0, 35.2, 1.214600, 4095.000000, 1, 5.79255186, 2.77237747, 5.42712682, 4.85241440, 0.70125612, 0.34339959, 4.46835886, 2.49319323, 1.60847689, 1.83673328, 1.32306896, 0.55799232, 0.75429211, 0.51888623, 1.25413393, 1.17579803, 0.81337658, 0.78061834, 0.74799826, 0.90970476, 0.51466240, 0.59538130, 0.76018495, 2.14402480, 0.57696554, 1.97079398, 0.27752084, 0.89658234, 1.02237090, 2.77462940, 0.44827184, 0.47744174
16.200000, 128, 0, 0, 35.2, 1.211548, 4095.000000, 1, 5.79330845, 2.77249396, 5.42778756, 4.85230813, 0.70119006, 0.34337972, 4.46861268, 2.49329346, 1.60853077, 1.83665776, 1.32288515, 0.55797682, 0.75428192, 0.51888302, 1.25416662, 1.17585183, 0.81334084, 0.78062679, 0.74798103, 0.90971079, 0.51466400, 0.59540953, 0.76013427, 2.14390772, 0.57696156, 1.97070064, 0.27752601, 0.89661670, 1.02234723, 2.77460996, 0.44821123, 0.47745167
16.700000, 128, 0, 0, 35.2, 1.210938, 4095.000000, 1, 5.79320998, 2.77243973, 5.42781588, 4.85237270, 0.70116286, 0.34336794, 4.46846953, 2.49320337, 1.60855436, 1.83671738, 1.32287943, 0.55798074, 0.75428003, 0.51887478, 1.25416565, 1.17581874, 0.81331421, 0.78060604, 0.74797348, 0.90969058, 0.51466561, 0.59539170, 0.76013569, 2.14390874, 0.57695904, 1.97077135, 0.27752101, 0.89659457, 1.02237822, 2.77462471, 0.44811633, 0.47745089
17.300000, 128, 0, 0, 35.2, 1.211548, 4095.000000, 1, 5.79273668, 2.77247388, 5.42733919, 4.85181852, 0.70111486, 0.34335124, 4.46818325, 2.49326900, 1.60850796, 1.83674741, 1.32283163, 0.55798467, 0.75427813, 0.51888904, 1.25408117, 1.17580607, 0.81334873, 0.78060845, 0.74796947, 0.90969006, 0.51466280, 0.59538639, 0.76012642, 2.14392868, 0.57696826, 1.97078502, 0.27752735, 0.89660420, 1.02233145, 2.77471048, 0.44803115, 0.47744427
17.800000, 128, 0, 0, 35.2, 1.212769, 4095.000000, 1, 5.79277986, 2.77259842, 5.42722277, 4.85263906, 0.70108698, 0.34335862, 4.46797396, 2.49320099, 1.60856380, 1.83671473, 1.32285318, 0.55797682, 0.75428666, 0.51887277, 1.25417568, 1.17578875, 0.81331249, 0.78062534, 0.74798056, 0.90970213, 0.51465039, 0.59538172, 0.76006646, 2.14397367, 0.57697308, 1.97080577, 0.27752384, 0.89661357, 1.02234469, 2.77438414, 0.44799514, 0.47743336
18.400000, 128, 0, 0, 35.1, 1.213989, 4095.000000, 1, 5.79341210, 2.77260176, 5.42706075, 4.85219783, 0.70104767, 0.34334737, 4.46781039, 2.49326602, 1.60851268, 1.83674079, 1.32283264, 0.55797413, 0.75429069, 0.51888261, 1.25418927, 1.17576556, 0.81334527, 0.78060580, 0.74796522, 0.90969741, 0.51466360, 0.59537281, 0.76006551, 2.14392305, 0.57695653, 1.97086894, 0.27752852, 0.89658676, 1.02232271, 2.77459388, 0.44791816, 0.47743862
19.000000, 128, 0, 0, 35.1, 1.211548, 4095.000000, 1, 5.79296469, 2.77251472, 5.42678705, 4.85234176, 0.70108949, 0.34332996, 4.46806537, 2.49313835, 1.60849301, 1.83670015, 1.32276599, 0.55798219, 0.75427481, 0.51889125, 1.25411451, 1.17581998, 0.81330534, 0.78057710, 0.74799778, 0.90971289, 0.51466260, 0.59537918, 0.76005385, 2.14392152, 0.57694941, 1.97083358, 0.27752101, 0.89660577, 1.02233117, 2.77449001, 0.44788348, 0.47744427
19.500000, 128, 0, 0, 35.1, 1.212158, 4095.000000, 1, 5.79288177, 2.77254418, 5.42679019, 4.85211174, 0.70105247, 0.34334280, 4.46784166, 2.49325766, 1.60849183, 1.83672798, 1.32269564, 0.55800409, 0.75427221, 0.51888944, 1.25407114, 1.17580483, 0.81334207, 0.78060098, 0.74795767, 0.90969793, 0.51465740, 0.59538321, 0.76004053, 2.14391385, 0.57695401, 1.97077465, 0.27751400, 0.89657141, 1.02234075, 2.77435600, 0.44783623, 0.47744758
20.100000, 128, 0, 0, 35.2, 1.212769, 4095.000000, 1, 5.79302169, 2.77236474, 5.42689401, 4.85231486, 0.70108858, 0.34332732, 4.46849720, 2.49312820, 1.60852408, 1.83668911, 1.32278013, 0.55800451, 0.75427908, 0.51888181, 1.25413652, 1.17577608, 0.81332333, 0.78059229, 0.74796947, 0.90965488, 0.51467842, 0.59538830, 0.76005575, 2.14405190, 0.57696260, 1.97086140, 0.27750565, 0.89659197, 1.02235258, 2.77463208, 0.44778937, 0.47743414
20.600000, 128, 0, 0, 35.2, 1.210938, 4095.000000, 1, 5.79293705, 2.77267609, 5.42729514, 4.85262157, 0.70110252, 0.34332750, 4.46822414, 2.49311687, 1.60839470, 1.83670899, 1.32270507, 0.55799872, 0.75427102, 0.51888382, 1.25414817, 1.17575660, 0.81332925, 0.78060218, 0.74795318, 0.90968271, 0.51466420, 0.59540231, 0.76005456, 2.14391641, 0.57697077, 1.97074873, 0.27751967, 0.89658442, 1.02232328, 2.77457579, 0.44773926, 0.47742012
21.200000, 128, 0, 0, 35.1, 1.211548, 4095.000000, 1, 5.79274359, 2.77266336, 5.42667694, 4.85216151, 0.70111098, 0.34331941, 4.46825061, 2.49316042, 1.60849105, 1.83668072, 1.32262227, 0.55797062, 0.75429993, 0.51888181, 1.25408797, 1.17574763, 0.81333615, 0.78059832, 0.74798009, 0.90964570, 0.51467822, 0.59537536, 0.76004267, 2.14398492, 0.57697161, 1.97075203, 0.27752601, 0.89660941, 1.02238301, 2.77464682, 0.44772345, 0.47741719
21.700000, 128, 0, 0, 35.1, 1.211548, 4095.000000, 1, 5.79306142, 2.77239688, 5.42710007, 4.85208753, 0.70111669, 0.34332082, 4.46832759, 2.49325229, 1.60848436, 1.83666747, 1.32267982, 0.55798653, 0.75427150, 0.51888482, 1.25413425, 1.17575351, 0.81332728, 0.78058988, 0.74796427, 0.90968560, 0.51467522, 0.59537281, 0.76003981, 2.14397265, 0.57696051, 1.97079917, 0.27752518, 0.89664117, 1.02234244, 2.77449940, 0.44769183, 0.47741661
22.300000, 128, 0, 0, 35.1, 1.212769, 4095.000000, 1, 5.79317889, 2.77262721, 5.42726210, 4.85198396, 0.70112584, 0.34333277, 4.46841540, 2.49323499, 1.60838645, 1.83665025, 1.32261688, 0.55796442, 0.75426391, 0.51889205, 1.25412843, 1.17580298, 0.81334478, 0.78060194, 0.74795908, 0.90968953, 0.51466541, 0.59539170, 0.76002935, 2.14396447, 0.57696805, 1.97085998, 0.27752518, 0.89663075, 1.02233708, 2.77464079, 0.44765487, 0.47741719
22.900000, 128, 0, 0, 35.1, 1.210327, 4095.000000, 1, 5.79288350, 2.77258703, 5.42718345, 4.85198934, 0.70111829, 0.34332222, 4.46844427, 2.49320039, 1.60846155, 1.83674609, 1.32259130, 0.55798488, 0.75426747, 0.51889205, 1.25413361, 1.17585585, 0.81333172, 0.78059133, 0.74797749, 0.90968297, 0.51465840, 0.59539786, 0.76002554, 2.14398748, 0.57695737, 1.97083358, 0.27752401, 0.89660889, 1.02236188, 2.77445450, 0.44762496, 0.47743726
23.400000, 128, 0, 0, 35.1, 1.212158, 4095.000000, 1, 5.79287659, 2.77264796, 5.42731244, 4.85234580, 0.70113361, 0.34331642, 4.46874020, 2.49292836, 1.60845723, 1.83679070, 1.32264314, 0.55795202, 0.75427505, 0.51888623, 1.25408344, 1.17576835, 0.81332826, 0.78060098, 0.74795696, 0.90968455, 0.51466520, 0.59540253, 0.76002911, 2.14404883, 0.57696198, 1.97088544, 0.27751333, 0.89660472, 1.02238640, 2.77493432, 0.44760477, 0.47743784
24.000000, 128, 0, 0, 35.1, 1.213379, 4095.000000, 1, 5.79331191, 2.77257498, 5.42673672, 4.85208484, 0.70111578, 0.34329813, 4.46834683, 2.49320158, 1.60849301, 1.83676994, 1.32256236, 0.55797041, 0.75427979, 0.51889527, 1.25408765, 1.17581782, 0.81333492, 0.78060749, 0.74793643, 0.90966460, 0.51465599, 0.59539170, 0.76000674, 2.14402582, 0.57694962, 1.97070394, 0.27751967, 0.89662399, 1.02239090, 2.77467697, 0.44757182, 0.47743823
24.500000, 128, 0, 0, 35.1, 1.211548, 4095.000000, 1, 5.79285586, 2.77276581, 5.42728570, 4.85224625, 0.70112172, 0.34329339, 4.46832278, 2.49298980, 1.60844150, 1.83672489, 1.32256909, 0.55797289, 0.75429069, 0.51888683, 1.25406143, 1.17578288, 0.81334577, 0.78058289, 0.74795932, 0.90965095, 0.51465619, 0.59538448, 0.75998557, 2.14418893, 0.57695841, 1.97083028, 0.27751483, 0.89659327, 1.02237005, 2.77478688, 0.44754953, 0.47742304
25.100000, 128, 0, 0, 35.2, 1.213379, 4095.000000, 1, 5.79298887, 2.77263256, 5.42671469, 4.85225298, 0.70110366, 0.34328635, 4.46822174, 2.49309360, 1.60838409, 1.83675139, 1.32265189, 0.55794706, 0.75427126, 0.51891696, 1.25404622, 1.17582091, 0.81335021, 0.78057613, 0.74794752, 0.90964517, 0.51466300, 0.59540826, 0.76002102, 2.14399003, 0.57695255, 1.97076145, 0.27751283, 0.89659665, 1.02237766, 2.77493834, 0.44752267, 0.47744252
25.600000, 128, 0, 0, 35.2, 1.212158, 4095.000000, 1, 5.79317716, 2.77279193, 5.42734076, 4.85187501, 0.70111898, 0.34330833, 4.46815077, 2.49309539, 1.60842302, 1.83678451, 1.32255226, 0.55795863, 0.75427600, 0.51889205, 1.25411257, 1.17582740, 0.81330780, 0.78060845, 0.74793808, 0.90962969, 0.51465920, 0.59540889, 0.75998914, 2.14411070, 0.57695129, 1.97074260, 0.27751300, 0.89661982, 1.02239710, 2.77490014, 0.44747962, 0.47744115
26.200000, 128, 0, 0, 35.1, 1.210327, 4095.000000, 1, 5.79321862, 2.77279796, 5.42708120, 4.85219917, 0.70113178, 0.34327932, 4.46814235, 2.49296415, 1.60852605, 1.83678540, 1.32258087, 0.55796483, 0.75425585, 0.51888121, 1.25413717, 1.17582740, 0.81333985, 0.78057734, 0.74794752, 0.90968402, 0.51465640, 0.59538936, 0.75998724, 2.14405139, 0.57696093, 1.97095568, 0.27751784, 0.89660394, 1.02244135, 2.77449001, 0.44744782, 0.47742148
26.700000, 128, 0, 0, 35.1, 1.209717, 4095.000000, 1, 5.79291632, 2.77279662, 5.42762551, 4.85204718, 0.70110229, 0.34328213, 4.46787774, 2.49303395, 1.60836600, 1.83686490, 1.32253039, 0.55793880, 0.75425988, 0.51887498, 1.25409477, 1.17576556, 0.81332383, 0.78056841, 0.74797655, 0.90963021, 0.51466721, 0.59540783, 0.75999937, 2.14405036, 0.57695506, 1.97087884, 0.27751817, 0.89659171, 1.02238724, 2.77470043, 0.44744325, 0.47741797
27.300000, 128, 0, 0, 35.2, 1.212158, 4095.000000, 1, 5.79274531, 2.77258971, 5.42703715, 4.85241171, 0.70109681, 0.34328161, 4.46800283, 2.49291524, 1.60848279, 1.83674785, 1.32260107, 0.55794913, 0.75424306, 0.51889005, 1.25406208, 1.17577237, 0.81331742, 0.78059422, 0.74794374, 0.90960738, 0.51465940, 0.59538363, 0.75997796, 2.14412706, 0.57698125, 1.97088120, 0.27751700, 0.89658026, 1.02240330, 2.77456574, 0.44741410, 0.47743024
27.900000, 128, 0, 0, 35.2, 1.211548, 4095.000000, 1, 5.79266068, 2.77241027, 5.42724480, 4.85166788, 0.70110298, 0.34327879, 4.46842743, 2.49299756, 1.60835931, 1.83678628, 1.32261554, 0.55792268, 0.75427363, 0.51888482, 1.25408344, 1.17584843, 0.81335588, 0.78057058, 0.74795484, 0.90961236, 0.51467602, 0.59540911, 0.75998248, 2.14399054, 0.57694773, 1.97104856, 0.27751049, 0.89659613, 1.02243825, 2.77477281, 0.44738287, 0.47743083
28.400000, 128, 0, 0, 35.1, 1.211548, 4095.000000, 1, 5.79282304, 2.77234801, 5.42717401, 4.85230679, 0.70110115, 0.34328635, 4.46836728, 2.49303574, 1.60851228, 1.83681146, 1.32259366, 0.55792206, 0.75428358, 0.51889667, 1.25407341, 1.17581194, 0.81334059, 0.78054092, 0.74796050, 0.90960318, 0.51466280, 0.59537769, 0.75996773, 2.14402838, 0.57697035, 1.97087365, 0.27751433, 0.89659301, 1.02244755, 2.77479224, 0.44735373, 0.47742284
