"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B191023297 +++ Firmware version: 40.51"
"6/10/2021","3:30 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
8.400000, 0, 0, 0, 35.5, 1.212158, 4095.000000, 0, 5.80103972, 2.77355676, 5.44686940, 4.84433080, 0.71706291, 0.35463880, 4.46187795, 2.49968828, 1.64153763, 1.84060335, 1.33927879, 0.56040303, 0.75679470, 0.51956063, 1.25894001, 1.18094377, 0.81535037, 0.79232398, 0.74630014, 0.92884234, 0.51556130, 0.59734354, 0.76998696, 2.14574905, 0.57814250, 2.01262280, 0.27854444, 0.91372394, 1.04428986, 2.80778020, 0.48685430, 0.47979920
9.000000, 0, 0, 0, 35.5, 1.209106, 4095.000000, 0, 5.80023149, 2.77344222, 5.44718249, 4.84483280, 0.71706868, 0.35464980, 4.46179151, 2.49971041, 1.64147962, 1.84059937, 1.33935048, 0.56039102, 0.75680919, 0.51956565, 1.25893190, 1.18089819, 0.81534099, 0.79232350, 0.74632772, 0.92885536, 0.51556651, 0.59733015, 0.77003558, 2.14587135, 0.57814061, 2.01257231, 0.27854929, 0.91369447, 1.04430357, 2.80782909, 0.48685822, 0.47980505
9.500000, 0, 0, 0, 35.5, 1.213379, 4095.000000, 0, 5.80039070, 2.77343017, 5.44736119, 4.84508383, 0.71708694, 0.35465175, 4.46190316, 2.49965777, 1.64142881, 1.84059671, 1.33925976, 0.56040179, 0.75681963, 0.51956766, 1.25895559, 1.18089136, 0.81534420, 0.79234027, 0.74633031, 0.92883304, 0.51556490, 0.59735587, 0.77002791, 2.14575570, 0.57813914, 2.01254490, 0.27854027, 0.91371842, 1.04430671, 2.80800022, 0.48685332, 0.47980349
10.100000, 0, 0, 0, 35.5, 1.212769, 4095.000000, 0, 5.80064510, 2.77334644, 5.44712557, 4.84488381, 0.71708394, 0.35463933, 4.46177951, 2.49965298, 1.64136200, 1.84068831, 1.33927777, 0.56038523, 0.75680183, 0.51957027, 1.25893774, 1.18092579, 0.81534025, 0.79232277, 0.74632159, 0.92886493, 0.51557733, 0.59736608, 0.77001953, 2.14584269, 0.57812719, 2.01242853, 0.27854561, 0.91370736, 1.04435441, 2.80783045, 0.48685273, 0.47979920
10.600000, 0, 0, 0, 35.5, 1.215820, 4095.000000, 0, 5.80044608, 2.77346500, 5.44725524, 4.84496033, 0.71708555, 0.35464873, 4.46205444, 2.49980913, 1.64131639, 1.84067990, 1.33931990, 0.56036163, 0.75682675, 0.51956485, 1.25900427, 1.18093478, 0.81533778, 0.79233614, 0.74630580, 0.92888698, 0.51557132, 0.59736161, 0.76999438, 2.14583655, 0.57815759, 2.01247180, 0.27854511, 0.91373473, 1.04432013, 2.80789700, 0.48686646, 0.47979276
11.200000, 0, 0, 0, 35.5, 1.212769, 4095.000000, 0, 5.80073683, 2.77326138, 5.44655633, 4.84472944, 0.71708440, 0.35466292, 4.46185514, 2.49968529, 1.64130799, 1.84069893, 1.33937392, 0.56038978, 0.75679874, 0.51956284, 1.25901271, 1.18095494, 0.81533827, 0.79235364, 0.74630580, 0.92885882, 0.51557833, 0.59735035, 0.77001785, 2.14581097, 0.57815319, 2.01246267, 0.27854895, 0.91373763, 1.04435555, 2.80792552, 0.48687607, 0.47980330
11.700000, 0, 0, 0, 35.5, 1.211548, 4095.000000, 0, 5.80073337, 2.77322656, 5.44688838, 4.84542214, 0.71709017, 0.35466647, 4.46175310, 2.49962367, 1.64129999, 1.84057812, 1.33932602, 0.56036121, 0.75683554, 0.51954958, 1.25899973, 1.18092610, 0.81533704, 0.79234683, 0.74629449, 0.92887689, 0.51557833, 0.59736459, 0.77001258, 2.14593225, 0.57814962, 2.01234294, 0.27855563, 0.91373263, 1.04435812, 2.80749636, 0.48687156, 0.47981462
12.300000, 0, 0, 0, 35.5, 1.212158, 4095.000000, 0, 5.80060876, 2.77353131, 5.44681090, 4.84476971, 0.71711398, 0.35467800, 4.46150460, 2.49966555, 1.64131319, 1.84073080, 1.33924719, 0.56037053, 0.75680895, 0.51953491, 1.25901109, 1.18087989, 0.81532025, 0.79234416, 0.74629284, 0.92889177, 0.51558234, 0.59733568, 0.77000492, 2.14590717, 0.57816724, 2.01242228, 0.27855213, 0.91372816, 1.04427129, 2.80767087, 0.48689451, 0.47981247
12.900000, 0, 0, 0, 35.5, 1.212769, 4095.000000, 0, 5.80075241, 2.77340739, 5.44689470, 4.84464756, 0.71710704, 0.35467552, 4.46176390, 2.49978938, 1.64128599, 1.84078965, 1.33930631, 0.56037757, 0.75681583, 0.51953089, 1.25900947, 1.18084299, 0.81530841, 0.79233516, 0.74629543, 0.92888247, 0.51557813, 0.59735311, 0.77000684, 2.14590256, 0.57814879, 2.01238814, 0.27854845, 0.91376026, 1.04429700, 2.80785761, 0.48686901, 0.47982047
13.400000, 128, 0, 0, 35.5, 1.212769, 4095.000000, 1, 5.80112281, 2.77365054, 5.44690735, 4.84522881, 0.71707608, 0.35465849, 4.46268603, 2.49968289, 1.64126799, 1.84071796, 1.33939465, 0.56035583, 0.75683839, 0.51954797, 1.25904225, 1.18094656, 0.81533630, 0.79236944, 0.74629684, 0.92883862, 0.51556470, 0.59733568, 0.77000205, 2.14581455, 0.57813998, 2.01245978, 0.27856081, 0.91372421, 1.04424273, 2.80764235, 0.48680094, 0.47980057
14.000000, 128, 0, 0, 35.5, 1.209106, 4095.000000, 1, 5.79986463, 2.77328884, 5.44639665, 4.84499120, 0.71686027, 0.35464004, 4.46162704, 2.49966136, 1.64102278, 1.84060069, 1.33928525, 0.56034983, 0.75678972, 0.51955239, 1.25896403, 1.18082531, 0.81526052, 0.79214652, 0.74622118, 0.92854742, 0.51550520, 0.59721835, 0.76920541, 2.14559350, 0.57806807, 2.01145118, 0.27852373, 0.91315508, 1.04378723, 2.80676588, 0.48532416, 0.47970652
14.500000, 128, 0, 0, 35.5, 1.212158, 4095.000000, 1, 5.79910507, 2.77275979, 5.44325172, 4.84377923, 0.71510102, 0.35443641, 4.46138576, 2.49939337, 1.64037212, 1.84027636, 1.33785001, 0.56025793, 0.75668670, 0.51950999, 1.25855546, 1.18060826, 0.81511341, 0.79196447, 0.74618771, 0.92826530, 0.51549678, 0.59722558, 0.76902134, 2.14560936, 0.57805234, 2.01146896, 0.27851571, 0.91308773, 1.04366217, 2.80631792, 0.48473238, 0.47966320
15.100000, 128, 0, 0, 35.5, 1.210938, 4095.000000, 1, 5.79861723, 2.77266537, 5.44226136, 4.84396442, 0.71460126, 0.35434099, 4.46082283, 2.49944301, 1.63983560, 1.84019981, 1.33732932, 0.56022357, 0.75665014, 0.51949794, 1.25848927, 1.18051927, 0.81506010, 0.79184027, 0.74612242, 0.92811603, 0.51547014, 0.59720369, 0.76872410, 2.14553466, 0.57804522, 2.01093120, 0.27851521, 0.91290386, 1.04353198, 2.80599625, 0.48410933, 0.47963081
15.700000, 128, 0, 0, 35.5, 1.212158, 4095.000000, 1, 5.79799627, 2.77242567, 5.44150179, 4.84351085, 0.71410191, 0.35425817, 4.46043039, 2.49938499, 1.63970090, 1.84015469, 1.33683796, 0.56022916, 0.75661098, 0.51950658, 1.25840167, 1.18052826, 0.81502308, 0.79173844, 0.74612313, 0.92793676, 0.51545111, 0.59720369, 0.76854056, 2.14547275, 0.57802237, 2.01085672, 0.27850787, 0.91283600, 1.04339323, 2.80543919, 0.48366836, 0.47960994
16.200000, 128, 0, 0, 35.5, 1.212158, 4095.000000, 1, 5.79845809, 2.77245379, 5.44073289, 4.84411070, 0.71382821, 0.35418173, 4.46071361, 2.49924563, 1.63950945, 1.84006488, 1.33650142, 0.56017948, 0.75659151, 0.51949311, 1.25838415, 1.18045789, 0.81497347, 0.79171633, 0.74611229, 0.92788816, 0.51543748, 0.59715693, 0.76841758, 2.14541698, 0.57801398, 2.01065300, 0.27849801, 0.91277236, 1.04341350, 2.80546769, 0.48330755, 0.47959960
16.800000, 128, 0, 0, 35.5, 1.210327, 4095.000000, 1, 5.79768496, 2.77235671, 5.44028931, 4.84354305, 0.71360711, 0.35412304, 4.46073761, 2.49934073, 1.63942872, 1.84004011, 1.33630264, 0.56018983, 0.75655781, 0.51946780, 1.25823848, 1.18042626, 0.81495891, 0.79166846, 0.74612502, 0.92783744, 0.51544129, 0.59715863, 0.76832260, 2.14525225, 0.57800622, 2.01070201, 0.27850185, 0.91275237, 1.04332558, 2.80551043, 0.48302742, 0.47959179
17.400000, 128, 0, 0, 35.5, 1.211548, 4095.000000, 1, 5.79733736, 2.77217863, 5.44023722, 4.84312308, 0.71347641, 0.35407392, 4.46108688, 2.49949147, 1.63930803, 1.84006444, 1.33619750, 0.56017452, 0.75656208, 0.51945293, 1.25824951, 1.18038689, 0.81495299, 0.79163760, 0.74611276, 0.92777769, 0.51543929, 0.59717393, 0.76824844, 2.14542056, 0.57802341, 2.01058286, 0.27850519, 0.91268530, 1.04330132, 2.80527095, 0.48279761, 0.47959999
17.900000, 128, 0, 0, 35.5, 1.210938, 4095.000000, 1, 5.79739270, 2.77212038, 5.44020881, 4.84352293, 0.71334918, 0.35403083, 4.46062120, 2.49951300, 1.63932361, 1.84001356, 1.33603335, 0.56016644, 0.75653241, 0.51946217, 1.25827546, 1.18041107, 0.81496533, 0.79160406, 0.74608212, 0.92776999, 0.51544269, 0.59716862, 0.76817835, 2.14552136, 0.57799889, 2.01059199, 0.27850235, 0.91261877, 1.04326278, 2.80536050, 0.48258427, 0.47959004
18.400000, 128, 0, 0, 35.5, 1.212158, 4095.000000, 1, 5.79755007, 2.77195437, 5.43914192, 4.84322237, 0.71329893, 0.35400424, 4.46086123, 2.49966255, 1.63924489, 1.83995738, 1.33591296, 0.56017369, 0.75649230, 0.51945916, 1.25823426, 1.18033140, 0.81494139, 0.79157345, 0.74608778, 0.92771529, 0.51544209, 0.59716373, 0.76817237, 2.14548861, 0.57800517, 2.01045699, 0.27849384, 0.91262745, 1.04324879, 2.80562306, 0.48241318, 0.47958262
19.000000, 128, 0, 0, 35.5, 1.212158, 4095.000000, 1, 5.79737714, 2.77185664, 5.44006043, 4.84360478, 0.71321319, 0.35397427, 4.46109888, 2.49949386, 1.63921811, 1.83992199, 1.33573459, 0.56014306, 0.75651603, 0.51946177, 1.25819533, 1.18028738, 0.81494978, 0.79155158, 0.74604559, 0.92772060, 0.51543408, 0.59716883, 0.76811400, 2.14555820, 0.57799155, 2.01040270, 0.27848899, 0.91259063, 1.04323338, 2.80541748, 0.48224975, 0.47958633
19.600000, 128, 0, 0, 35.5, 1.212769, 4095.000000, 1, 5.79713504, 2.77204541, 5.43946858, 4.84360478, 0.71319522, 0.35393030, 4.46069081, 2.49941969, 1.63912940, 1.83982600, 1.33570069, 0.56017824, 0.75655899, 0.51945654, 1.25824983, 1.18026785, 0.81491128, 0.79153894, 0.74607411, 0.92765475, 0.51542426, 0.59716097, 0.76808817, 2.14546456, 0.57799406, 2.01052473, 0.27849016, 0.91258432, 1.04327163, 2.80535643, 0.48210842, 0.47958067
20.100000, 128, 0, 0, 35.5, 1.209717, 4095.000000, 1, 5.79683245, 2.77189345, 5.43990418, 4.84327872, 0.71314014, 0.35391186, 4.46085883, 2.49948309, 1.63910623, 1.83985652, 1.33565661, 0.56014285, 0.75652268, 0.51944951, 1.25820214, 1.18032303, 0.81493374, 0.79151076, 0.74608802, 0.92766059, 0.51542046, 0.59716756, 0.76808410, 2.14552596, 0.57800392, 2.01040174, 0.27849567, 0.91254408, 1.04319741, 2.80545073, 0.48198078, 0.47958067
20.700000, 128, 0, 0, 35.5, 1.210938, 4095.000000, 1, 5.79724917, 2.77203403, 5.43935653, 4.84295269, 0.71307169, 0.35389999, 4.46051559, 2.49954112, 1.63905468, 1.83993393, 1.33556811, 0.56013871, 0.75649349, 0.51945393, 1.25819500, 1.18029792, 0.81493004, 0.79152947, 0.74609791, 0.92761306, 0.51543087, 0.59715969, 0.76802454, 2.14548298, 0.57799029, 2.01045074, 0.27848732, 0.91253961, 1.04320141, 2.80544937, 0.48188033, 0.47957131
21.300000, 128, 0, 0, 35.5, 1.211548, 4095.000000, 1, 5.79660768, 2.77209495, 5.43961062, 4.84347194, 0.71309497, 0.35389520, 4.46056840, 2.49948489, 1.63899475, 1.83991314, 1.33556947, 0.56012402, 0.75648850, 0.51946378, 1.25815218, 1.18033481, 0.81491400, 0.79149350, 0.74610263, 0.92758545, 0.51542987, 0.59713716, 0.76799727, 2.14549015, 0.57800476, 2.01040174, 0.27850102, 0.91251016, 1.04322738, 2.80534693, 0.48175799, 0.47959043
21.800000, 128, 0, 0, 35.5, 1.211548, 4095.000000, 1, 5.79624980, 2.77184191, 5.43968322, 4.84302916, 0.71301915, 0.35388527, 4.46011600, 2.49945976, 1.63899554, 1.83991491, 1.33550810, 0.56012609, 0.75649990, 0.51944569, 1.25818235, 1.18037511, 0.81493226, 0.79153530, 0.74609202, 0.92759262, 0.51542166, 0.59715757, 0.76798794, 2.14554080, 0.57800769, 2.01037436, 0.27848849, 0.91250174, 1.04321169, 2.80534557, 0.48168080, 0.47957053
22.400000, 128, 0, 0, 35.5, 1.213379, 4095.000000, 1, 5.79717827, 2.77191019, 5.43943386, 4.84347328, 0.71300510, 0.35384485, 4.46019879, 2.49947950, 1.63886290, 1.83996048, 1.33553624, 0.56010725, 0.75652292, 0.51946900, 1.25817067, 1.18028800, 0.81490931, 0.79148184, 0.74610192, 0.92756872, 0.51542627, 0.59714227, 0.76799656, 2.14552443, 0.57799658, 2.01043681, 0.27848532, 0.91251095, 1.04315232, 2.80512239, 0.48158056, 0.47956409
23.000000, 128, 0, 0, 35.6, 1.213379, 4095.000000, 1, 5.79729067, 2.77184392, 5.43972425, 4.84348401, 0.71300809, 0.35384006, 4.46028999, 2.49955547, 1.63904829, 1.83997773, 1.33545115, 0.56013333, 0.75650630, 0.51946800, 1.25815316, 1.18025297, 0.81493102, 0.79148160, 0.74608472, 0.92757988, 0.51543067, 0.59712229, 0.76795350, 2.14557713, 0.57799113, 2.01040991, 0.27848498, 0.91247860, 1.04319827, 2.80505998, 0.48150300, 0.47957111
23.500000, 128, 0, 0, 35.6, 1.212158, 4095.000000, 1, 5.79672352, 2.77194165, 5.43910404, 4.84324115, 0.71299035, 0.35382730, 4.46039319, 2.49946814, 1.63890684, 1.83986758, 1.33535215, 0.56011326, 0.75651770, 0.51945212, 1.25808893, 1.18032148, 0.81492288, 0.79148500, 0.74608613, 0.92753049, 0.51542206, 0.59715353, 0.76793987, 2.14558122, 0.57800622, 2.01041567, 0.27848632, 0.91248176, 1.04323852, 2.80494602, 0.48142915, 0.47956682
24.000000, 128, 0, 0, 35.5, 1.211548, 4095.000000, 1, 5.79669067, 2.77200993, 5.43834510, 4.84319419, 0.71298228, 0.35382251, 4.46010760, 2.49943165, 1.63901792, 1.83986670, 1.33546844, 0.56009463, 0.75650820, 0.51942841, 1.25813239, 1.18030133, 0.81492584, 0.79145341, 0.74610828, 0.92752120, 0.51543308, 0.59713185, 0.76792695, 2.14553619, 0.57800329, 2.01050743, 0.27848732, 0.91245836, 1.04311835, 2.80498808, 0.48134104, 0.47955414
24.600000, 128, 0, 0, 35.5, 1.212158, 4095.000000, 1, 5.79705896, 2.77187939, 5.43942597, 4.84328006, 0.71297468, 0.35379911, 4.45988442, 2.49959256, 1.63893042, 1.83996844, 1.33544233, 0.56010829, 0.75651912, 0.51943243, 1.25813402, 1.18032613, 0.81492708, 0.79145366, 0.74611394, 0.92753394, 0.51542907, 0.59712378, 0.76790567, 2.14549629, 0.57801042, 2.01067030, 0.27847997, 0.91250332, 1.04313605, 2.80489040, 0.48127052, 0.47955199
25.100000, 128, 0, 0, 35.5, 1.212769, 4095.000000, 1, 5.79645207, 2.77183990, 5.43966743, 4.84317541, 0.71290855, 0.35377571, 4.46031039, 2.49935150, 1.63881655, 1.83989324, 1.33545182, 0.56013147, 0.75651770, 0.51943484, 1.25810936, 1.18022724, 0.81492732, 0.79143106, 0.74609226, 0.92753235, 0.51541745, 0.59712739, 0.76791476, 2.14551164, 0.57801083, 2.01055259, 0.27848782, 0.91247098, 1.04307811, 2.80484089, 0.48119980, 0.47955199
25.700000, 128, 0, 0, 35.5, 1.212769, 4095.000000, 1, 5.79666646, 2.77180242, 5.43944649, 4.84254620, 0.71291177, 0.35378192, 4.46009680, 2.49911584, 1.63896798, 1.83984900, 1.33528571, 0.56011802, 0.75651414, 0.51943223, 1.25808633, 1.18020957, 0.81489228, 0.79141624, 0.74607034, 0.92753208, 0.51541725, 0.59713908, 0.76790662, 2.14551726, 0.57799721, 2.01045507, 0.27848381, 0.91243495, 1.04312520, 2.80492703, 0.48113788, 0.47954594
26.300000, 128, 0, 0, 35.6, 1.208496, 4095.000000, 1, 5.79621349, 2.77192960, 5.43875374, 4.84297147, 0.71289657, 0.35377447, 4.46032359, 2.49925699, 1.63882534, 1.83980831, 1.33526774, 0.56010829, 0.75648874, 0.51944027, 1.25810093, 1.18021050, 0.81489894, 0.79143641, 0.74609273, 0.92750341, 0.51542005, 0.59712654, 0.76788103, 2.14563494, 0.57799658, 2.01055451, 0.27847630, 0.91243995, 1.04310265, 2.80490736, 0.48106737, 0.47954185
26.800000, 128, 0, 0, 35.6, 1.212158, 4095.000000, 1, 5.79648319, 2.77161299, 5.43878214, 4.84264145, 0.71288528, 0.35377092, 4.45994681, 2.49926835, 1.63881056, 1.83987333, 1.33526774, 0.56010436, 0.75648494, 0.51945112, 1.25811261, 1.18017950, 0.81490437, 0.79143203, 0.74608165, 0.92749253, 0.51542286, 0.59712909, 0.76784444, 2.14555973, 0.57801209, 2.01072651, 0.27847546, 0.91242181, 1.04310922, 2.80489108, 0.48103300, 0.47954126
27.400000, 128, 0, 0, 35.5, 1.210938, 4095.000000, 1, 5.79641404, 2.77183923, 5.43907722, 4.84272865, 0.71287122, 0.35377394, 4.46040759, 2.49928749, 1.63883613, 1.83992863, 1.33530605, 0.56011388, 0.75648921, 0.51944027, 1.25808244, 1.18025049, 0.81489030, 0.79140774, 0.74609603, 0.92749465, 0.51542526, 0.59712335, 0.76784014, 2.14553364, 0.57799721, 2.01071594, 0.27847396, 0.91239735, 1.04315888, 2.80494806, 0.48095878, 0.47955219
28.000000, 128, 0, 0, 35.6, 1.207886, 4095.000000, 1, 5.79584701, 2.77198047, 5.43872376, 4.84310698, 0.71285970, 0.35374823, 4.45993721, 2.49927852, 1.63883892, 1.83994765, 1.33539080, 0.56010167, 0.75648755, 0.51940812, 1.25808601, 1.18020244, 0.81489228, 0.79142329, 0.74607222, 0.92747792, 0.51541845, 0.59712994, 0.76786190, 2.14540931, 0.57800203, 2.01059487, 0.27848248, 0.91238841, 1.04304785, 2.80462792, 0.48091543, 0.47954419
28.500000, 128, 0, 0, 35.6, 1.213379, 4095.000000, 1, 5.79611322, 2.77181447, 5.43905355, 4.84329348, 0.71285141, 0.35373565, 4.46003800, 2.49940354, 1.63892482, 1.83986581, 1.33535148, 0.56009918, 0.75648827, 0.51942319, 1.25807822, 1.18026413, 0.81489179, 0.79144345, 0.74607741, 0.92750846, 0.51542346, 0.59712484, 0.76782339, 2.14553722, 0.57800853, 2.01065156, 0.27847780, 0.91239499, 1.04312235, 2.80487141, 0.48086328, 0.47955980
