"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B191023297 +++ Firmware version: 40.51"
"6/29/2021","3:27 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
6.100000, 0, 0, 0, 34.7, 1.213379, 4095.000000, 0, 5.86433022, 2.80183525, 5.48453325, 4.90500039, 0.70481154, 0.35018879, 4.49646802, 2.49460816, 1.63304531, 1.84255179, 1.33437880, 0.55829425, 0.75551620, 0.52050097, 1.25553008, 1.18081942, 0.81557725, 0.78482047, 0.75224286, 0.91111629, 0.51537037, 0.59557574, 0.76811591, 2.18577312, 0.57828298, 2.00443556, 0.27862194, 0.90198409, 1.03872309, 2.81009891, 0.45965498, 0.47871412
6.700000, 0, 0, 0, 34.7, 1.213989, 4095.000000, 0, 5.86465025, 2.80177428, 5.48429054, 4.90482154, 0.70481772, 0.35018896, 4.49649835, 2.49477114, 1.63307120, 1.84261602, 1.33439269, 0.55830149, 0.75553067, 0.52052992, 1.25548764, 1.18081446, 0.81558416, 0.78483353, 0.75227268, 0.91114387, 0.51537959, 0.59557044, 0.76812620, 2.18580335, 0.57829388, 2.00448298, 0.27862161, 0.90200342, 1.03877205, 2.81023622, 0.45967882, 0.47871256
7.200000, 0, 0, 0, 34.7, 1.211548, 4095.000000, 0, 5.86472059, 2.80186980, 5.48428894, 4.90485977, 0.70483628, 0.35020611, 4.49635521, 2.49476517, 1.63313613, 1.84259431, 1.33435542, 0.55827751, 0.75551406, 0.52048970, 1.25552392, 1.18076825, 0.81559132, 0.78483474, 0.75226605, 0.91111839, 0.51537398, 0.59558339, 0.76813481, 2.18575228, 0.57830835, 2.00457784, 0.27861894, 0.90198801, 1.03869092, 2.81042519, 0.45968497, 0.47871042
7.800000, 0, 0, 0, 34.7, 1.210938, 4095.000000, 0, 5.86471180, 2.80183186, 5.48435441, 4.90468229, 0.70485966, 0.35019798, 4.49626788, 2.49468338, 1.63320704, 1.84261026, 1.33446452, 0.55831409, 0.75548655, 0.52049493, 1.25554433, 1.18078841, 0.81560243, 0.78482337, 0.75228901, 0.91111707, 0.51537578, 0.59557744, 0.76811185, 2.18589612, 0.57829975, 2.00444801, 0.27862645, 0.90196921, 1.03874814, 2.81007988, 0.45971284, 0.47870671
8.400000, 128, 0, 0, 34.7, 1.210938, 4095.000000, 1, 5.86495624, 2.80185150, 5.48410852, 4.90424681, 0.70488372, 0.35019568, 4.49625089, 2.49476158, 1.63309231, 1.84258280, 1.33442217, 0.55829363, 0.75550481, 0.52049775, 1.25556830, 1.18086531, 0.81558712, 0.78481926, 0.75227836, 0.91114125, 0.51537498, 0.59558912, 0.76813338, 2.18582889, 0.57829744, 2.00450502, 0.27861543, 0.90198618, 1.03875212, 2.81030011, 0.45972899, 0.47871315
8.900000, 128, 0, 0, 34.7, 1.210938, 4095.000000, 1, 5.86482962, 2.80190164, 5.48483506, 4.90482427, 0.70502053, 0.35021000, 4.49695570, 2.49483442, 1.63330424, 1.84256464, 1.33451840, 0.55830975, 0.75553327, 0.52050921, 1.25562013, 1.18086345, 0.81563428, 0.78491651, 0.75229327, 0.91126027, 0.51542186, 0.59563943, 0.76863412, 2.18599514, 0.57834966, 2.00496448, 0.27862595, 0.90219228, 1.03879881, 2.81023961, 0.46002390, 0.47871705
9.500000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.86451485, 2.80193822, 5.48482707, 4.90430551, 0.70531597, 0.35027824, 4.49668274, 2.49475800, 1.63328711, 1.84268778, 1.33513012, 0.55834034, 0.75553565, 0.52049694, 1.25563049, 1.18089695, 0.81559181, 0.78481370, 0.75225777, 0.91120404, 0.51536917, 0.59556746, 0.76800923, 2.18576583, 0.57826264, 2.00399489, 0.27861226, 0.90174564, 1.03848627, 2.80997589, 0.45930999, 0.47864276
10.000000, 128, 0, 0, 34.7, 1.210327, 4095.000000, 1, 5.86395396, 2.80136784, 5.48278833, 4.90439697, 0.70405899, 0.35012833, 4.49565417, 2.49448639, 1.63261795, 1.84244017, 1.33405695, 0.55828433, 0.75546307, 0.52048106, 1.25533282, 1.18074810, 0.81546664, 0.78462697, 0.75221611, 0.91095183, 0.51534974, 0.59552012, 0.76762515, 2.18567828, 0.57823391, 2.00381865, 0.27860257, 0.90166652, 1.03840573, 2.80961162, 0.45895952, 0.47863808
10.600000, 128, 0, 0, 34.7, 1.210938, 4095.000000, 1, 5.86342830, 2.80146606, 5.48191538, 4.90463314, 0.70375327, 0.35004136, 4.49586883, 2.49459861, 1.63256857, 1.84238614, 1.33348319, 0.55825416, 0.75544030, 0.52045713, 1.25531922, 1.18070283, 0.81547331, 0.78459964, 0.75219837, 0.91087564, 0.51535475, 0.59552352, 0.76756584, 2.18553914, 0.57825089, 2.00390054, 0.27860591, 0.90166155, 1.03846294, 2.80983725, 0.45877894, 0.47863223
11.100000, 128, 0, 0, 34.7, 1.209717, 4095.000000, 1, 5.86330876, 2.80136243, 5.48177336, 4.90424272, 0.70364932, 0.35002598, 4.49549894, 2.49450728, 1.63260561, 1.84235469, 1.33345135, 0.55827503, 0.75543888, 0.52048066, 1.25529817, 1.18067616, 0.81546343, 0.78460762, 0.75222960, 0.91088641, 0.51534513, 0.59552310, 0.76755795, 2.18569183, 0.57823852, 2.00385936, 0.27860591, 0.90164432, 1.03845781, 2.80973191, 0.45868193, 0.47863379
11.700000, 128, 0, 0, 34.7, 1.213989, 4095.000000, 1, 5.86321032, 2.80137462, 5.48143509, 4.90493486, 0.70362024, 0.34999841, 4.49609079, 2.49457115, 1.63251641, 1.84236045, 1.33331827, 0.55825188, 0.75541895, 0.52047965, 1.25533056, 1.18066996, 0.81546393, 0.78458827, 0.75220547, 0.91086120, 0.51534754, 0.59553031, 0.76751156, 2.18568192, 0.57825383, 2.00381722, 0.27860073, 0.90160202, 1.03841882, 2.80956473, 0.45859320, 0.47862541
