5.77902137,2.76843713,5.41759962,4.84268035,0.69980807,0.34203086,4.46331773,2.49254304,1.60396693,1.83548021,1.3205754,0.55745143,0.75391274,0.51852737,1.25343272,1.17472119,0.8128942,0.77919511,0.7473268,0.90814817,0.51443897,0.59512279,0.75834306,2.13814725,0.57667396,1.96548033,0.27725252,0.89452743,1.01928427,2.76839368,0.44549374,0.47694336,0.0
5.78006638,2.76838299,5.41729522,4.84312308,0.69982954,0.34203297,4.46337298,2.49258956,1.60392378,1.83545196,1.32052967,0.55749233,0.75388976,0.51854283,1.25348998,1.17468566,0.8128979,0.77918427,0.74735888,0.90818489,0.51443797,0.59513637,0.75836421,2.13823598,0.57668988,1.96557485,0.27725485,0.89452093,1.01927414,2.76864035,0.44546217,0.47694512,0.0
5.77962045,2.76815439,5.41787423,4.8432975,0.69980122,0.34203139,4.46313758,2.49251799,1.60391397,1.83545417,1.32055489,0.55748304,0.75391795,0.51854424,1.2534916,1.17465971,0.81289543,0.7791686,0.74735227,0.90816784,0.51443217,0.59513276,0.75836849,2.13831094,0.57667459,1.96547046,0.27724301,0.89453133,1.01928286,2.76839703,0.44546046,0.47693772,0.0
5.78003539,2.76849529,5.4177942,4.84321432,0.69980236,0.34201487,4.46342343,2.4929218,1.60379354,1.83547712,1.32055018,0.55748304,0.75392885,0.5185362,1.25353431,1.17466465,0.81289568,0.77914571,0.74736501,0.90817885,0.51443717,0.59513425,0.75835185,2.1384216,0.57667836,1.96527862,0.27725368,0.8945451,1.01928539,2.76826334,0.44543193,0.47693441,0.0
5.77930885,2.76823594,5.41769377,4.84344376,0.69974025,0.34202893,4.46317961,2.49257525,1.60391593,1.83549522,1.32055287,0.55748015,0.75393312,0.51853781,1.25347284,1.17465909,0.81288976,0.77915366,0.74737067,0.90817361,0.51443517,0.5951196,0.7583414,2.13826607,0.57668779,1.96558613,0.27724684,0.894549,1.01930143,2.76812966,0.44542908,0.47693499,0.0
5.78028161,2.76851936,5.41676022,4.84264547,0.69979574,0.34201856,4.46354475,2.49257525,1.60386258,1.83547359,1.32065911,0.55747312,0.75390848,0.51853962,1.25350551,1.17463715,0.8128905,0.77915872,0.74736524,0.90816863,0.51443457,0.59511027,0.75834068,2.13838387,0.57668779,1.96541873,0.27724834,0.89457396,1.01925164,2.76825398,0.44540169,0.47693265,0.0
5.78012665,2.76825599,5.41793858,4.84356586,0.69980419,0.34200153,4.46357117,2.49259314,1.60388847,1.83541886,1.3206665,0.55745701,0.75394473,0.51852998,1.25346766,1.17467763,0.81289272,0.77913944,0.74734944,0.90818148,0.51443497,0.5951317,0.75835494,2.13835684,0.57668821,1.96551654,0.27724584,0.89456018,1.01929299,2.76843847,0.44539884,0.47693421,0.0
5.78051236,2.76836227,5.4174333,4.8433713,0.69980533,0.34199889,4.46347868,2.49261879,1.60390809,1.835527,1.32053741,0.55747581,0.75392601,0.51853661,1.25350745,1.17466805,0.81289173,0.77912764,0.74737845,0.90816653,0.51444097,0.59513425,0.75832928,2.13848382,0.57670245,1.9654935,0.27725185,0.8945594,1.01928089,2.76831949,0.4453823,0.47693986,0.0
5.78032983,2.76809624,5.41767965,4.84321834,0.6997745,0.34201013,4.46369489,2.49251263,1.60386964,1.83542857,1.32052127,0.55745474,0.75390824,0.51853721,1.25348416,1.17470327,0.81288385,0.77915776,0.74736029,0.9081327,0.51444197,0.59512831,0.7583635,2.13845577,0.57668507,1.96563175,0.27725018,0.89451157,1.01929102,2.76839302,0.44537051,0.47694278,0.0
5.77959807,2.76823193,5.41767651,4.84306807,0.69976811,0.34200539,4.46337419,2.49256332,1.60381903,1.83547889,1.32038445,0.55748139,0.75393667,0.5185364,1.25347025,1.17473139,0.81288952,0.7791392,0.74736501,0.90811146,0.51444278,0.59512194,0.75833807,2.13839713,0.57667355,1.96554381,0.27725185,0.89454978,1.0192868,2.7682727,0.44535491,0.47694882,0.0
5.78008016,2.76836628,5.41824931,4.84301977,0.69980236,0.34200275,4.46335137,2.49247386,1.60385552,1.83542504,1.32051858,0.55747622,0.75391582,0.51852496,1.2534324,1.17471872,0.81290258,0.77917873,0.74735156,0.9081327,0.51444738,0.59511196,0.75837015,2.13844863,0.57668842,1.96571498,0.27724484,0.89453626,1.01926655,2.76814838,0.44535339,0.47694181,0.0
5.77953782,2.768512,5.41828069,4.84302246,0.69977108,0.34201101,4.4635015,2.49242138,1.60383983,1.83547535,1.32042378,0.55747787,0.75392127,0.51852436,1.2534531,1.17466681,0.8128836,0.77918668,0.74737161,0.90815106,0.51443056,0.59512194,0.75834567,2.13845679,0.57667794,1.96552359,0.27725418,0.89451443,1.01928314,2.76827871,0.44533,0.4769346,0.0
5.78003022,2.76835358,5.41812689,4.84319822,0.69975349,0.341988,4.4635952,2.49252634,1.60384453,1.8354321,1.32048463,0.55746713,0.7539279,0.51853259,1.2534916,1.17466588,0.81287867,0.77914282,0.7473426,0.90815552,0.51444318,0.5951005,0.7583635,2.13837112,0.57666517,1.96571827,0.27724985,0.89454874,1.01925474,2.76811496,0.44531878,0.47693285,0.0
5.7801783,2.76838299,5.41814887,4.84298086,0.69978021,0.34199134,4.46354595,2.49252455,1.60391201,1.83543784,1.32047253,0.55745371,0.75393691,0.51853801,1.25349419,1.17473386,0.8128836,0.77918475,0.74736878,0.9081112,0.51444057,0.59514125,0.75831502,2.13843129,0.57665889,1.9655551,0.27725185,0.89450585,1.01925446,2.7681584,0.44528645,0.47694395,0.0
5.77977024,2.76829141,5.41810335,4.84331629,0.69977564,0.34199573,4.46336818,2.4924667,1.60381315,1.83551861,1.3204063,0.55747519,0.75393051,0.51852094,1.25347284,1.17471996,0.81289518,0.77921343,0.74735911,0.908139,0.51442616,0.59510836,0.75828983,2.1384573,0.57666286,1.9656562,0.27724417,0.89450507,1.01924855,2.76835826,0.44529254,0.47692681,0.0
5.77948445,2.7684485,5.41816299,4.84339411,0.6997745,0.34199696,4.46344745,2.49247684,1.60381825,1.83542768,1.32050244,0.55746734,0.75390113,0.51852737,1.25350713,1.17468473,0.81288163,0.77919849,0.74738695,0.90816155,0.51443717,0.59511324,0.75830337,2.13828391,0.57667229,1.96553111,0.27724484,0.89451235,1.01927499,2.76821522,0.44528569,0.47693635,0.0
5.78012665,2.7683362,5.41815514,4.84332031,0.69980053,0.34199327,4.4631604,2.49242436,1.6038971,1.83542239,1.32051488,0.55747849,0.75393904,0.51854162,1.25349516,1.17466496,0.81289839,0.77917415,0.7473735,0.9081744,0.51444137,0.59512852,0.75831906,2.13840376,0.57667376,1.96555039,0.27724267,0.89452223,1.01929496,2.76844315,0.44525356,0.4769457,0.0
5.77926581,2.76816776,5.4180704,4.84330019,0.69975578,0.34196323,4.46287457,2.49254245,1.60392692,1.83543784,1.32046143,0.55747354,0.75391061,0.51852938,1.25347284,1.17464549,0.81289839,0.77919969,0.74738176,0.90814712,0.51444157,0.59513128,0.75829981,2.13844302,0.57667124,1.96554992,0.27724634,0.89451573,1.01926627,2.76825131,0.4452509,0.47693869,0.0
5.77978918,2.7683108,5.4178146,4.84352427,0.6997793,0.34197781,4.46303429,2.49267366,1.60390573,1.83542283,1.32046244,0.55743615,0.75393027,0.51853319,1.25348351,1.17464086,0.81288656,0.77915053,0.74735628,0.90814398,0.51443257,0.5951438,0.75831169,2.13832471,0.57667376,1.96541215,0.27724851,0.89453315,1.01930705,2.76827537,0.44522465,0.47692467,0.0
5.7796084,2.76817043,5.41770947,4.84285475,0.69973568,0.34198624,4.4636024,2.49257585,1.60393594,1.83541709,1.32049438,0.55745474,0.75392103,0.51852416,1.25348351,1.17469029,0.81289099,0.77916499,0.74735699,0.90814686,0.51443837,0.59513106,0.75829886,2.13834307,0.57666768,1.96559977,0.27724968,0.89451989,1.01926008,2.76831548,0.4452199,0.47692954,0.0
5.78000095,2.76831214,5.41804843,4.84315796,0.69977473,0.34197184,4.46330693,2.49245,1.60385591,1.83540782,1.32044832,0.55742747,0.7538881,0.51852958,1.25352201,1.17468689,0.81288286,0.77915969,0.7473551,0.90817912,0.51442576,0.59511557,0.75828294,2.13839254,0.57668402,1.96545447,0.27725118,0.89450637,1.01932252,2.76841842,0.44521667,0.47693324,0.0
5.78020413,2.76835759,5.41726698,4.84281451,0.69974573,0.34196323,4.46331173,2.49263489,1.60389514,1.83534073,1.32043353,0.55746094,0.75390753,0.51852697,1.25352395,1.1745871,0.81290628,0.77914692,0.74738789,0.90812431,0.51443957,0.59510623,0.75828104,2.13832879,0.57668004,1.96558143,0.27724851,0.89450377,1.01927386,2.76833352,0.44520735,0.47692993,0.0
5.77979434,2.76833887,5.41827285,4.84309088,0.69976285,0.34195972,4.46331653,2.49240348,1.60389043,1.83539546,1.32042412,0.55744338,0.75389876,0.51853801,1.25348934,1.17467763,0.81288409,0.77917101,0.74735982,0.90813401,0.51442936,0.59510963,0.75830646,2.13837673,0.57666789,1.9655692,0.27725202,0.89453029,1.01927949,2.76832751,0.44522446,0.47694083,0.0
5.78054335,2.76829877,5.41827599,4.84305197,0.69972221,0.34194602,4.46323726,2.4927005,1.60387553,1.8353756,1.32042042,0.5574535,0.75390777,0.51854705,1.25346734,1.17465476,0.8129117,0.77916451,0.74737775,0.90815866,0.51443577,0.59510772,0.75828508,2.13836551,0.57667166,1.96575543,0.27724634,0.89452821,1.01931886,2.76828941,0.44520146,0.47693285,0.0
5.78015247,2.76844515,5.41861343,4.84305466,0.69971924,0.34195902,4.46317361,2.49241004,1.60374529,1.83541621,1.32046513,0.55745433,0.75389402,0.51853701,1.25344695,1.17474158,0.81288385,0.77915439,0.74736925,0.90811854,0.51443136,0.59513043,0.75829743,2.13841803,0.57667543,1.96571122,0.27724384,0.89450455,1.01927752,2.76837898,0.4451891,0.47694181,0.0
5.77983911,2.76817979,5.41831993,4.84267096,0.699727,0.34195551,4.46340181,2.49233729,1.60388062,1.83547624,1.32049034,0.55747002,0.75388123,0.51854243,1.25339551,1.17472212,0.81290628,0.77915583,0.74736595,0.90814083,0.51443417,0.59513085,0.75825276,2.13832828,0.57667648,1.96564585,0.27724601,0.89452847,1.01929299,2.76831815,0.44516742,0.47694492,0.0
5.77978057,2.76829542,5.4178915,4.84274206,0.69971148,0.34196587,4.4631592,2.49240885,1.6039328,1.83540429,1.32048295,0.5574597,0.75387365,0.51851914,1.25342204,1.17465662,0.81287399,0.77918138,0.74734968,0.90815001,0.51444097,0.59510348,0.7582808,2.13842619,0.57666747,1.96578176,0.27724651,0.89448818,1.01932449,2.76839034,0.44514042,0.47695407,0.0
5.77946723,2.76854342,5.41821007,4.84251133,0.69970006,0.34197676,4.46283013,2.49238857,1.60384728,1.83543695,1.32035084,0.55748882,0.75388218,0.51854946,1.25344598,1.17465353,0.81289445,0.77915776,0.74736383,0.90813847,0.51444678,0.59513276,0.75827605,2.13849351,0.57666705,1.96561529,0.27724334,0.89450507,1.01931436,2.76840438,0.44513244,0.47694375,0.0
5.78020069,2.76852738,5.41770476,4.84286817,0.69971376,0.34195252,4.46306672,2.49230747,1.60374215,1.83537604,1.32028428,0.5574378,0.75388621,0.518536,1.25345989,1.17470667,0.81289272,0.77913872,0.74736407,0.90811566,0.51444618,0.59513213,0.75827652,2.13837571,0.57667899,1.96569617,0.27724618,0.89451599,1.01929889,2.76805414,0.44512388,0.47694667,0.0
5.77952404,2.76863367,5.41799193,4.84296074,0.69970074,0.34195533,4.46335617,2.49247923,1.60383786,1.83541312,1.32030411,0.5574725,0.75387223,0.51854664,1.25347963,1.17473788,0.81288853,0.77918306,0.74735722,0.90816181,0.51443176,0.59513722,0.75824539,2.13837775,0.57668234,1.96574085,0.27724901,0.89453315,1.01927246,2.76798931,0.44511799,0.47694336,0.0
5.78006982,2.76847524,5.41766396,4.84295403,0.699706,0.34195603,4.46347748,2.49252932,1.60396105,1.83538928,1.32033134,0.55745928,0.75387957,0.51855749,1.25350163,1.17472119,0.81290578,0.77913752,0.74738246,0.90810333,0.51443657,0.59512767,0.7582663,2.13833185,0.57668171,1.96568912,0.27724801,0.89446712,1.01927724,2.76822791,0.44510753,0.47694862,0.0
5.77952749,2.76858554,5.41710381,4.84274475,0.69970417,0.34196077,4.46354355,2.49263549,1.60382531,1.83542239,1.3203263,0.55746445,0.75390066,0.5185613,1.25345925,1.17464518,0.81288163,0.77915896,0.74736218,0.90811513,0.51442796,0.59514316,0.75825347,2.13834919,0.57666119,1.96594214,0.27724017,0.89447544,1.01930846,2.7680254,0.44509403,0.47693986,0.0
5.78005605,2.76860492,5.41785854,4.84297684,0.69967997,0.34195849,4.46277489,2.49261461,1.60388298,1.83537516,1.32034445,0.55745329,0.75387744,0.5185364,1.2534324,1.17467948,0.81285945,0.77917077,0.74735864,0.90812903,0.51443797,0.59513552,0.75828484,2.13834256,0.57666747,1.96597506,0.27724317,0.8944809,1.01929946,2.76800735,0.44508909,0.47693032,0.0
5.77981845,2.76846387,5.41756824,4.84276487,0.69971582,0.34194778,4.46302829,2.49247088,1.60392966,1.83542239,1.3203579,0.55744772,0.75385872,0.51857696,1.25342431,1.17470482,0.81288409,0.77918041,0.74736454,0.90815761,0.51443817,0.59512045,0.7582846,2.13837673,0.57666643,1.96593461,0.27724985,0.89449649,1.01928258,2.76774137,0.44506532,0.47692915,0.0
5.78001645,2.76859021,5.41734543,4.84271255,0.69969024,0.34195638,4.463158,2.4924333,1.60389161,1.83546211,1.32043319,0.55746114,0.75385067,0.5185601,1.25339746,1.17462016,0.81288533,0.77916523,0.74734496,0.90813611,0.51442536,0.59514443,0.7582423,2.13840172,0.57667753,1.96588053,0.27724751,0.89447674,1.01929186,2.76784896,0.44506798,0.47692779,0.0
5.77969965,2.76844783,5.41776125,4.84232353,0.69968339,0.34195832,4.46325888,2.49250964,1.60385277,1.83537163,1.32027017,0.55746817,0.75387957,0.51855448,1.25344437,1.17469678,0.81290381,0.77914499,0.7473643,0.90814267,0.51442776,0.59514125,0.75827771,2.13838744,0.57668674,1.96595107,0.27724634,0.89450221,1.01929749,2.76799465,0.44504308,0.47693032,0.0
5.77939665,2.76845585,5.41756981,4.84260523,0.69969549,0.34195621,4.46320604,2.49234623,1.60386807,1.83532396,1.32035084,0.55745598,0.75387697,0.51852677,1.25344242,1.17471501,0.81288902,0.7791274,0.74737326,0.90811959,0.51443777,0.59515526,0.75824967,2.13848739,0.57668444,1.96593696,0.27724834,0.89451859,1.01926486,2.76789975,0.44504022,0.47692759,0.0
5.77944657,2.76823326,5.4177126,4.84284805,0.6997165,0.34195463,4.46325168,2.49250189,1.60382139,1.83534956,1.32036563,0.55745742,0.75385233,0.51854464,1.25347542,1.17470482,0.81287202,0.77914041,0.7473761,0.90809678,0.51443136,0.59516354,0.75825347,2.13850473,0.57667417,1.96585372,0.27724117,0.89448662,1.01926964,2.76843446,0.44503224,0.47693187,0.0
5.77926754,2.76861896,5.41808923,4.84284268,0.69966512,0.34194163,4.46287216,2.49265994,1.6038461,1.83530101,1.32047959,0.55747147,0.75387483,0.51853299,1.25345116,1.17470976,0.81285477,0.77913511,0.74738931,0.90812352,0.51444418,0.59516672,0.7582511,2.13841192,0.57667145,1.96598164,0.2772425,0.89450585,1.01926852,2.76809357,0.44502977,0.47691727,0.0
5.77945862,2.76839769,5.41831836,4.84306941,0.69970828,0.34195832,4.46350991,2.4925669,1.60379864,1.83531911,1.32034042,0.55744937,0.75387057,0.51853159,1.25346475,1.17469987,0.81289543,0.77909583,0.74738553,0.90811959,0.51445018,0.5951559,0.75826963,2.13847668,0.57668067,1.96582174,0.27724534,0.89452223,1.01928089,2.76778681,0.44503281,0.4769272,0.0
5.77936566,2.76833352,5.41833719,4.84276487,0.69969367,0.34195357,4.46341262,2.49258062,1.6038108,1.83525997,1.32047421,0.5574409,0.75388621,0.51852777,1.25345084,1.17470574,0.81288434,0.77914475,0.74736808,0.90812326,0.51444197,0.59516205,0.75823826,2.13847872,0.57667292,1.96578223,0.27724217,0.89450949,1.01927921,2.76786233,0.44499384,0.47692487,0.0
5.77923311,2.76869584,5.4178962,4.84308954,0.69971445,0.34194743,4.46321685,2.49257764,1.60377078,1.83529307,1.32040765,0.55744751,0.75387507,0.51852998,1.25342172,1.17472644,0.81287843,0.77913607,0.74736289,0.90812877,0.51444278,0.59514741,0.75825157,2.13850371,0.57667773,1.96566513,0.27724434,0.8945542,1.01931014,2.76802339,0.44498813,0.4769272,0.0
5.78003194,2.76850866,5.41796055,4.84299831,0.69968567,0.34194268,4.46384505,2.49247565,1.60388651,1.83538178,1.32026243,0.55742706,0.75387957,0.51852476,1.25344242,1.17471903,0.81287917,0.77912691,0.74737279,0.90810438,0.51443497,0.59515483,0.75825276,2.13836857,0.57667711,1.9658476,0.27724067,0.89453782,1.01929355,2.76802874,0.44496494,0.4769237,0.0
5.77942764,2.76830077,5.41829011,4.84335654,0.69972084,0.34193074,4.46362883,2.4926003,1.60394379,1.83536457,1.3204258,0.55743615,0.75388763,0.51853179,1.25338775,1.17473262,0.81288188,0.77912884,0.74736831,0.90810805,0.51443357,0.59511303,0.75823921,2.13839509,0.57666391,1.96582691,0.27725218,0.8945672,1.01931352,2.76802673,0.44496703,0.47693752,0.0
5.77916425,2.76844983,5.41714617,4.84326262,0.69970554,0.3419404,4.46298986,2.4924172,1.60392966,1.83543166,1.32028227,0.55745949,0.75389189,0.51854604,1.25345504,1.17469555,0.81286487,0.7791274,0.74738176,0.90811907,0.51444338,0.59512937,0.75825371,2.13832063,0.57667229,1.96586171,0.27724217,0.89454146,1.01926852,2.76806684,0.44495695,0.47693149,0.0
5.77934156,2.76832617,5.41766553,4.84276353,0.69968408,0.34192055,4.46311356,2.49247028,1.60388612,1.83538046,1.32040092,0.5574535,0.75386701,0.5185348,1.2533884,1.1747249,0.81285674,0.77914812,0.74736312,0.90810491,0.51444398,0.59513191,0.75823446,2.1383548,0.57669344,1.96574743,0.2772425,0.89450819,1.01927864,2.76803943,0.44494916,0.47694064,0.0
5.77968415,2.76874932,5.41752744,4.84249791,0.69971856,0.34192898,4.46346787,2.4925836,1.60391279,1.83543431,1.32040563,0.55747188,0.75385233,0.51853359,1.25337934,1.17472212,0.81287054,0.7791274,0.74737963,0.90811618,0.51444097,0.59513892,0.75822211,2.13837622,0.57668192,1.96590827,0.277239,0.89453263,1.01929299,2.76783559,0.44493547,0.47693363,0.0
5.77920556,2.76864236,5.4175855,4.84290842,0.6997044,0.34193074,4.4637033,2.49268261,1.60375941,1.83541047,1.32033101,0.55745371,0.75387057,0.51855227,1.25343757,1.17475858,0.81288681,0.77912378,0.74739025,0.90815604,0.51444558,0.5951247,0.75822116,2.13845322,0.57668674,1.96582362,0.27724484,0.8945438,1.01930227,2.76797594,0.44491171,0.47692818,0.0
5.77948273,2.76843981,5.41762473,4.84276487,0.69971604,0.34192178,4.46340541,2.49254245,1.60382413,1.83536589,1.32031285,0.55746879,0.75390942,0.5185358,1.25346022,1.17473695,0.81288656,0.77910667,0.74738341,0.90813926,0.51444017,0.59514571,0.75821403,2.13842211,0.576697,1.96587206,0.27724401,0.89454302,1.01935458,2.76802874,0.44491912,0.47695057,0.0
5.77932779,2.76828206,5.41764513,4.84292183,0.69972815,0.34193618,4.46346307,2.49269573,1.60381982,1.83525599,1.32042042,0.55749047,0.75385659,0.51853359,1.25344307,1.17471316,0.81289346,0.77910788,0.74739001,0.90815473,0.51443457,0.59512512,0.75818504,2.13839968,0.5766836,1.96590357,0.27725035,0.89455888,1.0192913,2.76796926,0.44489973,0.47692253,0.0
5.77973236,2.76840171,5.41728424,4.84291378,0.69972358,0.34193285,4.46341502,2.49288959,1.60394771,1.83540429,1.3203542,0.55747168,0.75385233,0.51851994,1.25346604,1.17473355,0.8128735,0.77911993,0.74737586,0.90813585,0.51443697,0.59513043,0.75819098,2.13834613,0.57670161,1.9659205,0.27724718,0.89457864,1.01930171,2.76806684,0.44490163,0.47692779,0.0
5.77967382,2.76840438,5.41766396,4.84313784,0.69970097,0.34191704,4.46395797,2.49272734,1.60402931,1.83544666,1.32034143,0.55748965,0.75386204,0.51854905,1.25346216,1.17478052,0.8128735,0.77911848,0.74736147,0.90815158,0.51443937,0.59512724,0.7582012,2.13844914,0.57667857,1.9658255,0.27724417,0.89459085,1.01926655,2.76799198,0.44487616,0.47693908,0.0
5.77990625,2.76863902,5.41778479,4.84319017,0.69970485,0.34193408,4.4634931,2.49266531,1.60404854,1.83542371,1.32038849,0.55746527,0.75389213,0.51854383,1.25347801,1.17472119,0.81287867,0.77910378,0.74736619,0.90813795,0.51444558,0.59511897,0.75817292,2.13832318,0.57668025,1.9657653,0.27724384,0.89456746,1.01931774,2.76807285,0.44487673,0.47693499,0.0
5.77973408,2.76845451,5.41767024,4.84300501,0.69969732,0.34192407,4.46376577,2.49267784,1.60406423,1.83542636,1.32024294,0.55748469,0.75387578,0.51852295,1.25347575,1.1747351,0.81286068,0.77911173,0.74737775,0.90814791,0.51444117,0.59512427,0.758181,2.13832216,0.5766769,1.96578647,0.27724334,0.8945438,1.01929383,2.76809223,0.44486209,0.47692895,0.0
5.78022824,2.76864904,5.41713989,4.8431043,0.69968179,0.34191845,4.46334296,2.49262833,1.60404618,1.83537781,1.32025807,0.55747705,0.75388549,0.51851512,1.25350292,1.17477681,0.81287695,0.7791086,0.74737539,0.9081091,0.51443417,0.59512321,0.75819644,2.13839764,0.57667124,1.96570934,0.27724668,0.89455758,1.0193259,2.7679472,0.44487103,0.47692545,0.0
5.78031605,2.76864102,5.41734229,4.84339009,0.69968088,0.3419346,4.46333455,2.49247565,1.60405756,1.83535442,1.3203179,0.55746837,0.75386559,0.51852235,1.25349063,1.17472212,0.81285945,0.77910113,0.74736713,0.90812116,0.51442916,0.59511833,0.75816365,2.13841395,0.5766704,1.96578411,0.27724985,0.89452613,1.01931577,2.76802941,0.44484594,0.47692954,0.0
5.78000095,2.76882153,5.41711793,4.84346523,0.69970965,0.34193829,4.46413217,2.49257644,1.60403245,1.83531778,1.32032496,0.5574628,0.75386488,0.51851793,1.25348481,1.17471903,0.81285082,0.77909824,0.74737232,0.90809992,0.51443557,0.59512703,0.75817625,2.13826862,0.57668423,1.96579117,0.27724184,0.89452743,1.01933602,2.7679579,0.44483966,0.47693149,0.0
5.77975991,2.76859556,5.41736583,4.8432331,0.69968819,0.3419346,4.46406369,2.49277804,1.60390926,1.8353425,1.32026176,0.55746961,0.75388857,0.51852837,1.25347898,1.17477681,0.81288089,0.7791245,0.74738459,0.9081133,0.51444177,0.59514061,0.75822044,2.13827066,0.57668402,1.96577565,0.27724117,0.89455238,1.01936133,2.76815707,0.44482065,0.47692564,0.0
